frame,speed_kmh,steer_raw,steer_final,brake_raw,throttle_final,brake_final
34,0.00,+0.0073,+0.0074,0.0007,0.6000,0.0007
35,0.00,+0.0073,+0.0074,0.0007,0.6000,0.0007
36,0.00,+0.0073,+0.0073,0.0007,0.6000,0.0007
37,0.00,+0.0074,+0.0073,0.0007,0.6000,0.0007
38,0.00,+0.0074,+0.0074,0.0007,0.6000,0.0007
39,0.00,+0.0073,+0.0073,0.0007,0.6000,0.0007
40,0.00,+0.0074,+0.0073,0.0007,0.6000,0.0007
41,0.00,+0.0074,+0.0074,0.0007,0.6000,0.0007
42,0.00,+0.0073,+0.0073,0.0007,0.6000,0.0007
43,0.00,+0.0074,+0.0074,0.0006,0.6000,0.0007
44,0.00,+0.0074,+0.0074,0.0007,0.6000,0.0007
45,0.00,+0.0074,+0.0074,0.0007,0.6000,0.0007
46,0.00,+0.0073,+0.0074,0.0007,0.6000,0.0007
47,0.00,+0.0074,+0.0074,0.0007,0.6000,0.0007
48,0.00,+0.0074,+0.0074,0.0006,0.6000,0.0007
49,0.00,+0.0074,+0.0074,0.0007,0.6000,0.0007
50,0.00,+0.0073,+0.0074,0.0007,0.6000,0.0007
51,0.00,+0.0072,+0.0073,0.0007,0.6000,0.0007
52,0.00,+0.0074,+0.0073,0.0007,0.6000,0.0007
53,0.00,+0.0075,+0.0074,0.0007,0.6000,0.0007
54,0.00,+0.0073,+0.0074,0.0007,0.6000,0.0007
55,0.00,+0.0074,+0.0074,0.0007,0.6000,0.0007
56,0.00,+0.0075,+0.0075,0.0007,0.6000,0.0007
57,0.00,+0.0075,+0.0075,0.0007,0.6000,0.0007
58,0.00,+0.0073,+0.0074,0.0007,0.6000,0.0007
59,0.00,+0.0073,+0.0074,0.0007,0.6000,0.0007
60,0.00,+0.0075,+0.0074,0.0007,0.6000,0.0007
61,0.00,+0.0073,+0.0074,0.0007,0.6000,0.0007
62,0.00,+0.0074,+0.0074,0.0007,0.6000,0.0007
63,0.00,+0.0074,+0.0074,0.0007,0.6000,0.0007
64,0.00,+0.0075,+0.0075,0.0007,0.6000,0.0007
65,0.00,+0.0075,+0.0075,0.0007,0.6000,0.0007
66,0.00,+0.0073,+0.0074,0.0007,0.6000,0.0007
67,0.00,+0.0075,+0.0075,0.0007,0.6000,0.0007
68,0.00,+0.0074,+0.0074,0.0007,0.6000,0.0007
69,0.00,+0.0075,+0.0075,0.0007,0.6000,0.0007
70,0.00,+0.0074,+0.0075,0.0007,0.6000,0.0007
71,0.00,+0.0074,+0.0074,0.0007,0.6000,0.0007
72,0.00,+0.0073,+0.0074,0.0007,0.6000,0.0007
73,0.00,+0.0073,+0.0073,0.0007,0.6000,0.0007
74,0.00,+0.0073,+0.0073,0.0007,0.6000,0.0007
75,0.00,+0.0073,+0.0073,0.0007,0.6000,0.0007
76,0.00,+0.0073,+0.0073,0.0007,0.6000,0.0007
77,0.00,+0.0073,+0.0073,0.0007,0.6000,0.0007
78,0.00,+0.0073,+0.0073,0.0007,0.6000,0.0007
79,0.00,+0.0073,+0.0073,0.0007,0.6000,0.0007
80,0.00,+0.0072,+0.0072,0.0007,0.6000,0.0007
81,0.00,+0.0073,+0.0073,0.0007,0.6000,0.0007
82,0.00,+0.0074,+0.0073,0.0007,0.6000,0.0007
83,0.00,+0.0073,+0.0073,0.0007,0.6000,0.0007
84,0.00,+0.0072,+0.0073,0.0007,0.6000,0.0007
85,0.00,+0.0074,+0.0073,0.0007,0.6000,0.0007
86,0.00,+0.0074,+0.0074,0.0007,0.6000,0.0007
87,0.00,+0.0073,+0.0073,0.0007,0.6000,0.0007
88,0.00,+0.0073,+0.0073,0.0007,0.6000,0.0007
89,0.00,+0.0074,+0.0074,0.0007,0.6000,0.0007
90,0.00,+0.0073,+0.0073,0.0007,0.6000,0.0007
91,0.00,+0.0072,+0.0073,0.0007,0.6000,0.0007
92,0.00,+0.0071,+0.0072,0.0007,0.6000,0.0007
93,0.00,+0.0072,+0.0072,0.0007,0.6000,0.0007
94,0.00,+0.0072,+0.0072,0.0007,0.6000,0.0007
95,0.00,+0.0073,+0.0072,0.0007,0.6000,0.0007
96,0.00,+0.0072,+0.0072,0.0007,0.6000,0.0007
97,0.00,+0.0073,+0.0072,0.0007,0.6000,0.0007
98,0.00,+0.0073,+0.0073,0.0007,0.6000,0.0007
99,0.00,+0.0072,+0.0072,0.0007,0.6000,0.0007
100,0.00,+0.0073,+0.0073,0.0007,0.6000,0.0007
101,0.00,+0.0073,+0.0073,0.0007,0.6000,0.0007
102,0.00,+0.0073,+0.0073,0.0007,0.6000,0.0007
103,0.00,+0.0073,+0.0073,0.0007,0.6000,0.0007
104,0.00,+0.0073,+0.0073,0.0007,0.6000,0.0007
105,0.00,+0.0073,+0.0073,0.0007,0.6000,0.0007
106,0.00,+0.0075,+0.0074,0.0007,0.6000,0.0007
107,0.00,+0.0075,+0.0074,0.0007,0.6000,0.0007
108,0.00,+0.0075,+0.0075,0.0007,0.6000,0.0007
109,0.00,+0.0074,+0.0074,0.0007,0.6000,0.0007
110,0.00,+0.0074,+0.0074,0.0007,0.6000,0.0007
111,0.00,+0.0073,+0.0074,0.0007,0.6000,0.0007
112,0.00,+0.0073,+0.0073,0.0007,0.6000,0.0007
113,0.00,+0.0073,+0.0073,0.0007,0.6000,0.0007
114,0.00,+0.0073,+0.0073,0.0007,0.6000,0.0007
115,0.00,+0.0073,+0.0073,0.0007,0.6000,0.0007
116,0.00,+0.0072,+0.0073,0.0007,0.6000,0.0007
117,0.00,+0.0073,+0.0073,0.0007,0.6000,0.0007
118,0.00,+0.0074,+0.0073,0.0007,0.6000,0.0007
119,0.00,+0.0072,+0.0073,0.0007,0.6000,0.0007
120,0.00,+0.0073,+0.0073,0.0007,0.6000,0.0007
121,0.00,+0.0073,+0.0073,0.0007,0.6000,0.0007
122,0.00,+0.0072,+0.0073,0.0007,0.6000,0.0007
123,0.00,+0.0072,+0.0072,0.0007,0.6000,0.0007
124,0.00,+0.0074,+0.0073,0.0007,0.6000,0.0007
125,0.00,+0.0074,+0.0074,0.0007,0.6000,0.0007
126,0.00,+0.0074,+0.0074,0.0007,0.6000,0.0007
127,0.00,+0.0073,+0.0073,0.0007,0.6000,0.0007
128,0.00,+0.0072,+0.0073,0.0007,0.6000,0.0007
129,0.00,+0.0073,+0.0073,0.0007,0.6000,0.0007
130,0.00,+0.0074,+0.0074,0.0007,0.6000,0.0007
131,0.00,+0.0072,+0.0073,0.0007,0.6000,0.0007
132,0.00,+0.0073,+0.0073,0.0007,0.6000,0.0007
133,0.00,+0.0072,+0.0072,0.0007,0.6000,0.0007
134,0.00,+0.0072,+0.0072,0.0007,0.6000,0.0007
135,0.00,+0.0072,+0.0072,0.0007,0.6000,0.0007
136,0.00,+0.0096,+0.0084,0.0007,0.6000,0.0007
137,0.00,+0.0098,+0.0091,0.0007,0.6000,0.0007
138,0.00,+0.0099,+0.0095,0.0007,0.6000,0.0007
139,0.00,+0.0100,+0.0097,0.0007,0.6000,0.0007
140,0.00,+0.0103,+0.0100,0.0007,0.6000,0.0007
141,0.00,+0.0105,+0.0103,0.0007,0.6000,0.0007
142,0.00,+0.0103,+0.0103,0.0007,0.6000,0.0007
143,0.00,+0.0103,+0.0103,0.0007,0.6000,0.0007
144,0.00,+0.0102,+0.0102,0.0007,0.6000,0.0007
145,0.00,+0.0105,+0.0104,0.0007,0.6000,0.0007
146,0.00,+0.0106,+0.0105,0.0007,0.6000,0.0007
147,0.00,+0.0107,+0.0106,0.0007,0.6000,0.0007
148,0.00,+0.0106,+0.0106,0.0007,0.6000,0.0007
149,0.00,+0.0107,+0.0106,0.0007,0.6000,0.0007
150,0.00,+0.0106,+0.0106,0.0007,0.6000,0.0007
151,0.00,+0.0105,+0.0106,0.0007,0.6000,0.0007
152,0.00,+0.0105,+0.0105,0.0007,0.6000,0.0007
153,0.00,+0.0105,+0.0105,0.0007,0.6000,0.0007
154,0.00,+0.0105,+0.0105,0.0007,0.6000,0.0007
155,0.00,+0.0109,+0.0107,0.0007,0.6000,0.0007
156,0.00,+0.0106,+0.0107,0.0007,0.6000,0.0007
157,0.00,+0.0105,+0.0106,0.0007,0.6000,0.0007
158,0.00,+0.0107,+0.0107,0.0007,0.6000,0.0007
159,0.00,+0.0106,+0.0106,0.0007,0.6000,0.0007
160,0.00,+0.0106,+0.0106,0.0007,0.6000,0.0007
161,0.00,+0.0107,+0.0106,0.0007,0.6000,0.0007
162,0.00,+0.0105,+0.0106,0.0007,0.6000,0.0007
163,0.00,+0.0105,+0.0105,0.0007,0.6000,0.0007
164,0.00,+0.0105,+0.0105,0.0007,0.6000,0.0007
165,0.00,+0.0108,+0.0106,0.0007,0.6000,0.0007
166,0.00,+0.0108,+0.0107,0.0007,0.6000,0.0007
167,0.00,+0.0106,+0.0107,0.0007,0.6000,0.0007
168,0.00,+0.0108,+0.0107,0.0007,0.6000,0.0007
169,0.00,+0.0108,+0.0108,0.0007,0.6000,0.0007
170,0.00,+0.0108,+0.0108,0.0007,0.6000,0.0007
171,0.00,+0.0108,+0.0108,0.0007,0.6000,0.0007
172,0.00,+0.0106,+0.0107,0.0007,0.6000,0.0007
173,0.00,+0.0104,+0.0106,0.0007,0.6000,0.0007
174,0.00,+0.0106,+0.0106,0.0007,0.6000,0.0007
175,0.00,+0.0107,+0.0107,0.0007,0.6000,0.0007
176,0.00,+0.0107,+0.0107,0.0007,0.6000,0.0007
177,0.00,+0.0109,+0.0108,0.0007,0.6000,0.0007
178,0.00,+0.0087,+0.0098,0.0007,0.6000,0.0007
179,0.00,+0.0082,+0.0090,0.0007,0.6000,0.0007
180,0.00,+0.0079,+0.0084,0.0007,0.6000,0.0007
181,0.00,+0.0076,+0.0080,0.0006,0.6000,0.0007
182,0.00,+0.0076,+0.0078,0.0007,0.6000,0.0007
183,0.00,+0.0074,+0.0076,0.0007,0.6000,0.0007
184,0.00,+0.0073,+0.0075,0.0006,0.6000,0.0006
185,0.00,+0.0074,+0.0074,0.0007,0.6000,0.0007
186,0.00,+0.0074,+0.0074,0.0007,0.6000,0.0007
187,0.00,+0.0073,+0.0073,0.0007,0.6000,0.0007
188,0.00,+0.0072,+0.0073,0.0007,0.6000,0.0007
189,0.00,+0.0073,+0.0073,0.0007,0.6000,0.0007
190,0.00,+0.0094,+0.0083,0.0007,0.6000,0.0007
191,0.00,+0.0097,+0.0090,0.0007,0.6000,0.0007
192,0.00,+0.0100,+0.0095,0.0007,0.6000,0.0007
193,0.00,+0.0101,+0.0098,0.0007,0.6000,0.0007
194,0.00,+0.0105,+0.0101,0.0007,0.6000,0.0007
195,0.00,+0.0104,+0.0103,0.0007,0.6000,0.0007
196,0.00,+0.0108,+0.0105,0.0007,0.6000,0.0007
197,0.00,+0.0107,+0.0106,0.0007,0.6000,0.0007
198,0.00,+0.0108,+0.0107,0.0007,0.6000,0.0007
199,0.00,+0.0107,+0.0107,0.0007,0.6000,0.0007
200,0.00,+0.0097,+0.0102,0.0009,0.6000,0.0008
201,0.00,+0.0097,+0.0100,0.0009,0.6000,0.0009
202,0.00,+0.0092,+0.0096,0.0009,0.6000,0.0009
203,0.00,+0.0093,+0.0094,0.0009,0.6000,0.0009
204,0.00,+0.0091,+0.0093,0.0009,0.6000,0.0009
205,0.00,+0.0093,+0.0093,0.0010,0.6000,0.0010
206,0.00,+0.0090,+0.0091,0.0009,0.6000,0.0010
207,0.00,+0.0093,+0.0092,0.0009,0.6000,0.0009
208,0.00,+0.0090,+0.0091,0.0009,0.6000,0.0009
209,0.00,+0.0091,+0.0091,0.0009,0.6000,0.0009
210,0.00,+0.0090,+0.0091,0.0009,0.6000,0.0009
211,0.00,+0.0088,+0.0090,0.0009,0.6000,0.0009
212,0.00,+0.0090,+0.0090,0.0009,0.6000,0.0009
213,0.00,+0.0090,+0.0090,0.0009,0.6000,0.0009
214,0.00,+0.0093,+0.0092,0.0010,0.6000,0.0009
215,0.00,+0.0103,+0.0097,0.0007,0.6000,0.0008
216,0.00,+0.0103,+0.0100,0.0007,0.6000,0.0008
217,0.00,+0.0107,+0.0103,0.0007,0.6000,0.0008
218,0.00,+0.0106,+0.0104,0.0007,0.6000,0.0007
219,0.00,+0.0108,+0.0106,0.0007,0.6000,0.0007
220,0.00,+0.0109,+0.0108,0.0007,0.6000,0.0007
221,0.00,+0.0106,+0.0107,0.0007,0.6000,0.0007
222,0.00,+0.0107,+0.0107,0.0007,0.6000,0.0007
223,0.00,+0.0108,+0.0108,0.0007,0.6000,0.0007
224,0.00,+0.0108,+0.0108,0.0007,0.6000,0.0007
225,0.00,+0.0109,+0.0109,0.0007,0.6000,0.0007
226,0.00,+0.0109,+0.0109,0.0007,0.6000,0.0007
227,0.00,+0.0110,+0.0109,0.0007,0.6000,0.0007
228,0.00,+0.0110,+0.0109,0.0007,0.6000,0.0007
229,0.00,+0.0109,+0.0109,0.0007,0.6000,0.0007
230,0.00,+0.0109,+0.0109,0.0007,0.6000,0.0007
231,0.00,+0.0109,+0.0109,0.0007,0.6000,0.0007
232,0.00,+0.0105,+0.0107,0.0007,0.6000,0.0007
233,0.00,+0.0106,+0.0106,0.0007,0.6000,0.0007
234,0.00,+0.0103,+0.0105,0.0008,0.6000,0.0007
235,0.00,+0.0106,+0.0106,0.0007,0.6000,0.0007
236,0.00,+0.0106,+0.0106,0.0007,0.6000,0.0007
237,15.81,-0.0026,+0.0040,0.0014,0.5472,0.0011
238,14.83,-0.0066,-0.0013,0.0024,0.5238,0.0017
239,12.10,-0.0083,-0.0048,0.0026,0.5203,0.0022
240,16.69,-0.0182,-0.0115,0.0026,0.5048,0.0024
241,21.42,-0.0456,-0.0286,0.0029,0.4838,0.0026
242,27.44,-0.0383,-0.0334,0.0020,0.4577,0.0023
243,31.71,-0.0315,-0.0325,0.0019,0.4342,0.0021
244,35.69,-0.0248,-0.0286,0.0022,0.4132,0.0022
245,38.76,-0.0196,-0.0241,0.0028,0.3958,0.0025
246,41.77,-0.0134,-0.0187,0.0028,0.3806,0.0026
247,43.92,-0.0135,-0.0161,0.0041,0.3685,0.0034
248,45.89,-0.0130,-0.0146,0.0046,0.3584,0.0040
249,47.65,-0.0096,-0.0121,0.0043,0.3498,0.0042
250,49.13,-0.0115,-0.0118,0.0045,0.3426,0.0043
251,52.05,-0.0148,-0.0133,0.0046,0.3333,0.0044
252,50.55,-0.0205,-0.0169,0.0047,0.3315,0.0046
253,49.34,-0.0258,-0.0214,0.0049,0.3330,0.0047
254,49.00,-0.0278,-0.0246,0.0041,0.3344,0.0044
255,48.92,-0.0315,-0.0281,0.0041,0.3353,0.0042
256,48.31,-0.0247,-0.0264,0.0036,0.3369,0.0039
257,47.99,-0.0345,-0.0304,0.0042,0.3384,0.0040
258,47.80,-0.0554,-0.0429,0.0037,0.3395,0.0039
259,47.29,-0.0644,-0.0537,0.0032,0.3411,0.0035
260,47.08,-0.0707,-0.0622,0.0030,0.3423,0.0033
261,47.01,-0.0674,-0.0648,0.0029,0.3430,0.0031
262,46.37,-0.0929,-0.0789,0.0032,0.3447,0.0031
263,46.76,-0.0973,-0.0881,0.0026,0.3447,0.0029
264,46.10,-0.1121,-0.1001,0.0024,0.3461,0.0026
265,46.52,-0.1088,-0.1044,0.0021,0.3459,0.0024
266,45.26,-0.1007,-0.1026,0.0023,0.3484,0.0023
267,43.46,-0.1072,-0.1049,0.0024,0.3534,0.0024
268,42.14,-0.0980,-0.1015,0.0037,0.3586,0.0030
269,40.85,-0.0876,-0.0945,0.0031,0.3640,0.0031
270,37.54,-0.0945,-0.0945,0.0029,0.3739,0.0030
271,35.10,-0.1044,-0.0995,0.0024,0.3844,0.0027
272,32.44,-0.1001,-0.0998,0.0027,0.3958,0.0027
273,29.90,-0.1083,-0.1040,0.0027,0.4076,0.0027
274,25.63,-0.1729,-0.1385,0.0035,0.4241,0.0031
275,22.44,-0.2490,-0.1937,0.0052,0.4408,0.0041
276,16.76,-0.2884,-0.2411,0.0143,0.4648,0.0092
277,11.79,-0.2737,-0.2574,0.0046,0.4918,0.0069
278,7.35,-0.1216,-0.1895,0.0017,0.5196,0.0043
279,7.54,-0.1716,-0.1806,0.0011,0.5329,0.0027
280,10.85,-0.2886,-0.2346,0.0019,0.5288,0.0023
281,14.63,-0.3170,-0.2758,0.0062,0.5152,0.0042
282,16.75,-0.2955,-0.2856,0.0130,0.5021,0.0086
283,20.11,-0.3063,-0.2960,0.0243,0.4861,0.0164
284,22.48,-0.2914,-0.2937,0.0303,0.4716,0.0233
285,24.23,-0.2747,-0.2842,0.0264,0.4597,0.0249
286,25.63,-0.2685,-0.2763,0.0252,0.4502,0.0251
287,28.04,-0.2512,-0.2638,0.0248,0.4393,0.0249
288,29.74,-0.2347,-0.2492,0.0267,0.4297,0.0258
289,31.09,-0.2176,-0.2334,0.0224,0.4217,0.0241
290,33.14,-0.1929,-0.2132,0.0190,0.4128,0.0216
291,34.46,-0.1829,-0.1980,0.0181,0.4053,0.0198
292,36.04,-0.1388,-0.1684,0.0144,0.3979,0.0171
293,37.09,-0.1214,-0.1449,0.0088,0.3919,0.0129
294,37.61,-0.1097,-0.1273,0.0061,0.3877,0.0095
295,36.40,-0.1142,-0.1208,0.0048,0.3883,0.0071
296,33.38,-0.1349,-0.1278,0.0029,0.3955,0.0050
297,31.45,-0.1417,-0.1348,0.0029,0.4037,0.0040
298,28.79,-0.1505,-0.1426,0.0038,0.4143,0.0039
299,25.70,-0.1964,-0.1695,0.0044,0.4273,0.0042
300,21.54,-0.3051,-0.2373,0.0067,0.4448,0.0055
301,17.49,-0.3220,-0.2796,0.0148,0.4648,0.0101
302,11.36,-0.2490,-0.2643,0.0045,0.4931,0.0073
303,7.51,-0.1026,-0.1834,0.0018,0.5198,0.0046
304,5.61,-0.1231,-0.1533,0.0009,0.5395,0.0027
305,7.50,-0.2355,-0.1944,0.0007,0.5430,0.0017
306,11.43,-0.2550,-0.2247,0.0020,0.5320,0.0019
307,15.91,-0.2857,-0.2552,0.0076,0.5130,0.0048
