frame,speed_kmh,steer_raw_nn,pid_steer,lane_error,steer_final,brake_raw,throttle_final,brake_final,steer_source
0,0.01,-0.0011,+0.0071,-0.1688,+0.0057,0.0560,0.4799,0.0448,pid
1,0.00,+0.0067,-0.0402,+0.2219,-0.0311,0.0024,0.5760,0.0109,pid
2,0.03,-0.0165,+0.0485,-0.2531,+0.0326,0.0021,0.5948,0.0039,pid
3,0.02,+0.0211,-0.0170,-0.0234,-0.0071,0.0030,0.5987,0.0032,pid
4,0.01,-0.0035,+0.0150,-0.1344,+0.0106,0.0017,0.5996,0.0020,pid
5,0.00,+0.0084,+0.0085,-0.1516,+0.0089,0.0015,0.5999,0.0016,pid
6,0.00,+0.0072,-0.0050,-0.0500,-0.0022,0.0015,0.6000,0.0015,pid
7,0.00,-0.0001,-0.0183,+0.1266,-0.0151,0.0015,0.6000,0.0015,pid
8,0.00,-0.0078,+0.0249,-0.1141,+0.0169,0.0018,0.6000,0.0017,pid
9,0.00,+0.0122,-0.0036,-0.0359,+0.0005,0.0018,0.6000,0.0018,pid
10,0.00,+0.0023,-0.0069,+0.0422,-0.0054,0.0014,0.6000,0.0015,pid
11,0.00,-0.0017,+0.0003,+0.0344,-0.0009,0.0017,0.6000,0.0017,pid
12,0.00,+0.0011,+0.0232,-0.1594,+0.0184,0.0014,0.6000,0.0014,pid
13,0.00,+0.0129,+0.0057,-0.1406,+0.0083,0.0017,0.6000,0.0017,pid
14,0.00,+0.0067,-0.0030,-0.0547,-0.0007,0.0014,0.6000,0.0015,pid
15,0.00,+0.0015,+0.0040,-0.0547,+0.0031,0.0013,0.6000,0.0013,pid
16,0.00,+0.0044,-0.0125,+0.0813,-0.0094,0.0012,0.6000,0.0013,pid
17,0.00,-0.0039,+0.0169,-0.0719,+0.0117,0.0017,0.6000,0.0016,pid
18,0.00,+0.0095,+0.0098,-0.1125,+0.0101,0.0015,0.6000,0.0015,pid
19,0.00,+0.0079,-0.0019,-0.0422,+0.0005,0.0015,0.6000,0.0015,pid
20,0.00,+0.0026,+0.0028,-0.0344,+0.0023,0.0014,0.6000,0.0014,pid
21,0.00,+0.0041,+0.0064,-0.0594,+0.0056,0.0013,0.6000,0.0013,pid
22,0.00,+0.0055,-0.0047,+0.0156,-0.0026,0.0014,0.6000,0.0014,pid
23,0.00,+0.0001,+0.0411,-0.3156,+0.0324,0.0015,0.6000,0.0015,pid
24,0.00,+0.0210,-0.0084,-0.1234,-0.0003,0.0031,0.6000,0.0028,pid
25,0.00,+0.0018,-0.0073,-0.0047,-0.0059,0.0014,0.6000,0.0017,pid
26,0.00,-0.0021,+0.0043,-0.0219,+0.0022,0.0016,0.6000,0.0016,pid
27,0.00,+0.0034,+0.0169,-0.1391,+0.0140,0.0013,0.6000,0.0013,pid
28,0.00,+0.0103,+0.0081,-0.1437,+0.0093,0.0017,0.6000,0.0016,pid
29,0.00,+0.0077,-0.0181,+0.0703,-0.0126,0.0015,0.6000,0.0015,pid
30,0.00,-0.0070,+0.0204,-0.1062,+0.0138,0.0017,0.6000,0.0016,pid
31,0.00,+0.0114,-0.0149,+0.0688,-0.0092,0.0017,0.6000,0.0017,pid
32,0.00,-0.0039,-0.0085,+0.1297,-0.0086,0.0017,0.6000,0.0017,pid
33,0.00,-0.0038,+0.0221,-0.0828,+0.0159,0.0016,0.6000,0.0017,pid
34,0.00,+0.0114,-0.0058,+0.0078,-0.0015,0.0017,0.6000,0.0017,pid
35,0.00,+0.0006,+0.0144,-0.0984,+0.0112,0.0015,0.6000,0.0016,pid
36,0.00,+0.0096,+0.0119,-0.1484,+0.0118,0.0015,0.6000,0.0015,pid
37,0.00,+0.0089,-0.0196,+0.0797,-0.0133,0.0016,0.6000,0.0016,pid
