frame,speed_kmh,steer_raw_nn,pid_steer,lane_error,steer_final,brake_raw,throttle_final,brake_final,steer_source
44,45.14,-0.0024,-0.0050,+0.1406,-0.0050,0.0476,0.2254,0.0476,pid
45,45.27,-0.0030,-0.0028,+0.1000,-0.0028,0.0399,0.2247,0.0399,pid
46,45.68,-0.0015,+0.0075,-0.0125,+0.0075,0.0378,0.2224,0.0378,pid
47,45.90,+0.0044,+0.0005,-0.0281,+0.0005,0.0476,0.2213,0.0476,pid
48,46.27,+0.0006,+0.0099,-0.1156,+0.0099,0.0420,0.2193,0.0420,pid
49,46.50,+0.0070,+0.0144,-0.2078,+0.0144,0.0434,0.2181,0.0434,pid
50,46.55,+0.0097,+0.0164,-0.2812,+0.0164,0.0440,0.2178,0.0440,pid
51,46.67,+0.0104,+0.0195,-0.3500,+0.0195,0.0472,0.2172,0.0472,pid
52,46.86,+0.0128,+0.0094,-0.3063,+0.0094,0.0514,0.2162,0.0514,pid
53,46.99,+0.0058,-0.0113,-0.1031,-0.0113,0.0373,0.2155,0.0373,pid
54,47.08,-0.0072,+0.0051,-0.1031,+0.0051,0.0309,0.2150,0.0309,pid
55,47.34,+0.0027,+0.0053,-0.1031,+0.0053,0.0256,0.2137,0.0256,pid
56,47.46,+0.0020,+0.0056,-0.1031,+0.0056,0.0224,0.2130,0.0224,pid
57,48.14,+0.0022,-0.0026,-0.0344,-0.0026,0.0225,0.2095,0.0225,pid
58,48.23,-0.0008,+0.0308,-0.2625,+0.0308,0.0234,0.2090,0.0234,pid
59,47.88,+0.0250,-0.0145,-0.0375,-0.0145,0.0359,0.2109,0.0359,pid
60,44.73,-0.0057,-0.0325,+0.2578,-0.0325,0.0329,0.2276,0.0329,pid
61,48.36,-0.0178,+0.0172,+0.0406,+0.0172,0.0208,0.2084,0.0208,pid
62,43.21,+0.0123,+0.0271,-0.1844,+0.0271,0.0237,0.2359,0.0237,pid
63,47.75,+0.0190,+0.0094,-0.1844,+0.0094,0.0244,0.2115,0.0244,pid
64,45.52,+0.0074,+0.0094,-0.1844,+0.0094,0.0257,0.2233,0.0257,pid
65,45.23,+0.0082,+0.0107,-0.1953,+0.0107,0.0263,0.2249,0.0263,pid
66,45.35,+0.0067,-0.0152,+0.0125,-0.0152,0.0255,0.2242,0.0255,pid
