frame,speed_kmh,steer_raw,steer_final,brake_raw,throttle_final,brake_final
58,0.00,+0.0073,+0.0073,0.0007,0.6000,0.0007
59,0.00,+0.0073,+0.0073,0.0007,0.6000,0.0007
60,0.00,+0.0073,+0.0073,0.0007,0.6000,0.0007
61,0.00,+0.0072,+0.0073,0.0007,0.6000,0.0007
62,0.00,+0.0075,+0.0074,0.0007,0.6000,0.0007
63,0.00,+0.0074,+0.0074,0.0007,0.6000,0.0007
64,0.00,+0.0073,+0.0073,0.0007,0.6000,0.0007
65,0.00,+0.0073,+0.0073,0.0007,0.6000,0.0007
66,0.00,+0.0073,+0.0073,0.0007,0.6000,0.0007
67,0.00,+0.0073,+0.0073,0.0007,0.6000,0.0007
68,0.00,+0.0073,+0.0073,0.0007,0.6000,0.0007
69,0.00,+0.0074,+0.0073,0.0007,0.6000,0.0007
70,0.00,+0.0074,+0.0074,0.0007,0.6000,0.0007
71,0.00,+0.0073,+0.0073,0.0007,0.6000,0.0007
72,0.00,+0.0074,+0.0074,0.0007,0.6000,0.0007
73,0.00,+0.0073,+0.0073,0.0007,0.6000,0.0007
74,0.00,+0.0073,+0.0073,0.0007,0.6000,0.0007
75,0.00,+0.0075,+0.0074,0.0007,0.6000,0.0007
76,0.00,+0.0073,+0.0074,0.0007,0.6000,0.0007
77,0.00,+0.0073,+0.0073,0.0007,0.6000,0.0007
78,0.00,+0.0074,+0.0073,0.0007,0.6000,0.0007
79,0.00,+0.0073,+0.0073,0.0007,0.6000,0.0007
80,0.00,+0.0073,+0.0073,0.0007,0.6000,0.0007
81,0.00,+0.0074,+0.0073,0.0007,0.6000,0.0007
82,0.00,+0.0073,+0.0073,0.0007,0.6000,0.0007
83,0.00,+0.0073,+0.0073,0.0007,0.6000,0.0007
84,0.00,+0.0071,+0.0072,0.0007,0.6000,0.0007
85,0.00,+0.0073,+0.0072,0.0007,0.6000,0.0007
86,0.00,+0.0096,+0.0084,0.0007,0.6000,0.0007
87,0.00,+0.0097,+0.0091,0.0008,0.6000,0.0007
88,0.00,+0.0100,+0.0096,0.0007,0.6000,0.0007
89,0.00,+0.0098,+0.0097,0.0007,0.6000,0.0007
90,0.00,+0.0102,+0.0100,0.0007,0.6000,0.0007
91,0.00,+0.0104,+0.0102,0.0007,0.6000,0.0007
92,0.00,+0.0092,+0.0097,0.0013,0.6000,0.0010
93,0.00,+0.0091,+0.0094,0.0013,0.6000,0.0012
94,0.00,+0.0088,+0.0091,0.0013,0.6000,0.0012
95,0.00,+0.0087,+0.0089,0.0013,0.6000,0.0012
96,0.00,+0.0083,+0.0086,0.0013,0.6000,0.0013
97,0.00,+0.0084,+0.0085,0.0013,0.6000,0.0013
98,0.00,+0.0085,+0.0085,0.0013,0.6000,0.0013
99,0.00,+0.0085,+0.0085,0.0013,0.6000,0.0013
100,0.00,+0.0082,+0.0084,0.0013,0.6000,0.0013
101,0.00,+0.0086,+0.0085,0.0013,0.6000,0.0013
102,0.00,+0.0085,+0.0085,0.0013,0.6000,0.0013
103,0.00,+0.0083,+0.0084,0.0012,0.6000,0.0013
104,0.00,+0.0083,+0.0083,0.0013,0.6000,0.0013
105,0.00,+0.0082,+0.0083,0.0013,0.6000,0.0013
106,0.00,+0.0081,+0.0082,0.0012,0.6000,0.0013
107,0.00,+0.0083,+0.0082,0.0013,0.6000,0.0013
108,0.00,+0.0080,+0.0081,0.0013,0.6000,0.0013
109,0.00,+0.0083,+0.0082,0.0013,0.6000,0.0013
110,0.00,+0.0081,+0.0081,0.0013,0.6000,0.0013
111,20.03,-0.0300,-0.0109,0.0025,0.5352,0.0019
112,8.65,-0.0626,-0.0367,0.0007,0.5370,0.0013
113,11.59,-0.1178,-0.0772,0.0018,0.5285,0.0015
114,17.02,-0.2271,-0.1522,0.0023,0.5080,0.0019
115,22.74,-0.2530,-0.2026,0.0060,0.4819,0.0040
116,28.17,-0.2315,-0.2171,0.0105,0.4549,0.0072
117,32.15,-0.1813,-0.1992,0.0157,0.4317,0.0115
118,30.12,-0.1838,-0.1915,0.0144,0.4250,0.0130
119,36.17,-0.1452,-0.1683,0.0140,0.4075,0.0135
120,39.17,-0.1265,-0.1474,0.0101,0.3921,0.0118
121,41.44,-0.1226,-0.1350,0.0044,0.3795,0.0081
122,43.76,-0.1047,-0.1199,0.0039,0.3683,0.0060
123,45.25,-0.1035,-0.1117,0.0057,0.3596,0.0059
124,47.01,-0.0954,-0.1035,0.0047,0.3517,0.0053
125,48.40,-0.0799,-0.0917,0.0048,0.3450,0.0050
126,49.98,-0.0727,-0.0822,0.0028,0.3385,0.0039
127,51.04,-0.0862,-0.0842,0.0042,0.3332,0.0041
128,50.01,-0.0802,-0.0822,0.0054,0.3325,0.0048
129,50.42,-0.0564,-0.0693,0.0028,0.3314,0.0038
130,52.17,-0.0576,-0.0634,0.0034,0.3275,0.0036
131,50.39,-0.0722,-0.0678,0.0038,0.3289,0.0037
132,50.10,-0.0706,-0.0692,0.0026,0.3302,0.0031
133,49.59,-0.0810,-0.0751,0.0026,0.3319,0.0029
134,48.84,-0.0717,-0.0734,0.0050,0.3342,0.0040
135,49.71,-0.0726,-0.0730,0.0050,0.3336,0.0045
136,49.67,-0.0859,-0.0795,0.0029,0.3334,0.0037
137,48.63,-0.0888,-0.0841,0.0028,0.3354,0.0032
138,47.63,-0.0927,-0.0884,0.0049,0.3383,0.0041
139,48.44,-0.0905,-0.0895,0.0047,0.3382,0.0044
140,47.23,-0.0934,-0.0914,0.0028,0.3405,0.0036
141,47.01,-0.0893,-0.0904,0.0044,0.3422,0.0040
142,47.67,-0.0788,-0.0846,0.0041,0.3417,0.0041
143,49.16,-0.0760,-0.0803,0.0051,0.3384,0.0046
144,47.04,-0.0818,-0.0810,0.0030,0.3410,0.0038
145,47.21,-0.0588,-0.0699,0.0037,0.3420,0.0037
146,46.72,-0.0741,-0.0720,0.0060,0.3435,0.0049
147,46.39,-0.0798,-0.0759,0.0062,0.3449,0.0056
148,46.20,-0.0842,-0.0801,0.0057,0.3460,0.0056
149,45.68,-0.0810,-0.0805,0.0036,0.3476,0.0046
150,45.74,-0.0757,-0.0781,0.0026,0.3482,0.0036
151,46.47,-0.0770,-0.0775,0.0026,0.3471,0.0031
152,45.91,-0.0722,-0.0749,0.0025,0.3477,0.0028
153,45.75,-0.0883,-0.0816,0.0028,0.3483,0.0028
154,45.62,-0.0857,-0.0836,0.0028,0.3489,0.0028
155,44.91,-0.0918,-0.0877,0.0027,0.3506,0.0028
156,46.52,-0.0816,-0.0846,0.0020,0.3482,0.0024
157,45.54,-0.0842,-0.0844,0.0025,0.3490,0.0025
158,45.34,-0.0968,-0.0906,0.0027,0.3498,0.0026
159,45.69,-0.0866,-0.0886,0.0023,0.3495,0.0025
160,45.81,-0.0882,-0.0884,0.0022,0.3490,0.0023
161,46.58,-0.0796,-0.0840,0.0022,0.3473,0.0023
162,45.30,-0.0836,-0.0838,0.0025,0.3490,0.0024
163,45.31,-0.0933,-0.0885,0.0026,0.3498,0.0025
164,45.29,-0.0928,-0.0906,0.0024,0.3503,0.0024
165,46.32,-0.0695,-0.0801,0.0025,0.3484,0.0025
166,45.55,-0.0761,-0.0781,0.0028,0.3491,0.0027
167,45.37,-0.0805,-0.0793,0.0028,0.3498,0.0027
168,45.09,-0.0897,-0.0845,0.0028,0.3507,0.0028
169,45.49,-0.0965,-0.0905,0.0031,0.3503,0.0030
170,44.91,-0.0764,-0.0835,0.0022,0.3513,0.0026
171,45.19,-0.0813,-0.0824,0.0026,0.3512,0.0026
172,45.27,-0.0870,-0.0847,0.0024,0.3510,0.0025
173,45.39,-0.0971,-0.0909,0.0026,0.3507,0.0026
174,45.75,-0.0996,-0.0953,0.0022,0.3498,0.0024
175,46.81,-0.0959,-0.0956,0.0022,0.3472,0.0023
176,44.80,-0.0930,-0.0943,0.0023,0.3500,0.0023
177,45.06,-0.0961,-0.0952,0.0023,0.3508,0.0023
178,45.46,-0.0933,-0.0943,0.0022,0.3505,0.0023
179,46.20,-0.0893,-0.0918,0.0021,0.3488,0.0022
180,44.90,-0.0867,-0.0892,0.0020,0.3506,0.0021
181,45.54,-0.0954,-0.0923,0.0021,0.3501,0.0021
182,45.48,-0.0889,-0.0906,0.0022,0.3501,0.0022
183,45.38,-0.0811,-0.0859,0.0020,0.3502,0.0021
184,46.00,-0.0694,-0.0776,0.0021,0.3490,0.0021
185,45.05,-0.0672,-0.0724,0.0023,0.3504,0.0022
186,45.34,-0.0609,-0.0667,0.0024,0.3505,0.0023
187,45.30,-0.0713,-0.0690,0.0025,0.3506,0.0024
188,44.98,-0.0811,-0.0750,0.0025,0.3513,0.0024
189,46.05,-0.0706,-0.0728,0.0022,0.3495,0.0023
190,45.09,-0.0836,-0.0782,0.0025,0.3505,0.0024
191,45.61,-0.0971,-0.0876,0.0027,0.3500,0.0025
192,44.75,-0.0907,-0.0892,0.0023,0.3515,0.0024
193,46.35,-0.0940,-0.0916,0.0021,0.3490,0.0023
194,44.83,-0.0909,-0.0912,0.0020,0.3508,0.0022
195,45.25,-0.0850,-0.0881,0.0024,0.3509,0.0023
196,45.09,-0.0853,-0.0867,0.0023,0.3512,0.0023
197,45.24,-0.0812,-0.0839,0.0023,0.3511,0.0023
198,45.76,-0.0626,-0.0733,0.0024,0.3500,0.0023
199,45.10,-0.0569,-0.0651,0.0025,0.3508,0.0024
200,45.15,-0.0798,-0.0725,0.0028,0.3511,0.0026
201,45.12,-0.0890,-0.0807,0.0026,0.3513,0.0026
202,45.07,-0.0977,-0.0892,0.0028,0.3515,0.0027
203,46.29,-0.0780,-0.0836,0.0022,0.3491,0.0024
