frame,speed_kmh,steer_raw_nn,pid_steer,lane_error,steer_final,brake_raw,throttle_final,brake_final,steer_source
166,12.48,-0.0031,+0.0109,-0.0625,+0.0098,0.0204,0.4589,0.0195,pid
167,12.53,-0.0035,-0.0007,-0.0250,+0.0014,0.0237,0.4572,0.0229,pid
168,12.17,-0.0062,+0.0484,-0.4031,+0.0390,0.0218,0.4596,0.0220,pid
169,11.84,+0.0044,-0.0554,+0.2062,-0.0365,0.0102,0.4627,0.0126,pid
170,12.01,-0.0150,+0.0269,-0.0719,+0.0142,0.0092,0.4620,0.0099,pid
171,12.21,-0.0007,+0.0009,-0.0406,+0.0036,0.0192,0.4603,0.0174,pid
172,12.46,-0.0039,+0.0073,-0.0719,+0.0066,0.0219,0.4580,0.0210,pid
173,12.69,-0.0036,-0.0080,+0.0344,-0.0051,0.0258,0.4558,0.0248,pid
174,11.73,-0.0065,+0.0046,+0.0000,+0.0027,0.0176,0.4628,0.0191,pid
175,12.30,-0.0050,+0.0061,-0.0344,+0.0054,0.0137,0.4598,0.0148,pid
176,12.33,-0.0044,+0.0251,-0.2156,+0.0212,0.0214,0.4589,0.0201,pid
177,11.87,-0.0012,-0.0229,+0.0625,-0.0141,0.0219,0.4623,0.0216,pid
178,12.08,-0.0099,-0.0213,+0.2313,-0.0199,0.0181,0.4614,0.0188,pid
179,11.55,-0.0108,+0.0294,-0.0781,+0.0196,0.0131,0.4653,0.0142,pid
180,12.89,-0.0004,+0.0083,-0.1062,+0.0105,0.0189,0.4557,0.0180,pid
181,12.20,-0.0031,-0.0345,+0.2281,-0.0255,0.0207,0.4591,0.0201,pid
182,12.31,-0.0109,+0.0512,-0.2594,+0.0359,0.0174,0.4589,0.0179,pid
183,12.42,+0.0023,+0.0150,-0.2812,+0.0192,0.0174,0.4581,0.0175,pid
184,12.10,-0.0021,-0.0255,+0.0406,-0.0165,0.0217,0.4603,0.0209,pid
185,11.98,-0.0095,+0.0116,-0.0531,+0.0060,0.0157,0.4617,0.0167,pid
186,12.27,-0.0042,+0.0019,-0.0344,+0.0027,0.0184,0.4597,0.0181,pid
187,12.54,-0.0038,+0.0131,-0.1156,+0.0110,0.0207,0.4573,0.0201,pid
188,12.15,-0.0021,+0.0100,-0.1437,+0.0102,0.0225,0.4598,0.0220,pid
