frame,speed_kmh,steer_raw,steer_final,brake_raw,throttle_final,brake_final
38,0.00,+0.0099,+0.0095,0.0007,0.6000,0.0007
39,0.00,+0.0101,+0.0098,0.0007,0.6000,0.0007
40,0.00,+0.0104,+0.0101,0.0007,0.6000,0.0007
41,0.00,+0.0105,+0.0103,0.0007,0.6000,0.0007
42,0.00,+0.0105,+0.0104,0.0007,0.6000,0.0007
43,0.00,+0.0108,+0.0106,0.0007,0.6000,0.0007
44,0.00,+0.0105,+0.0105,0.0007,0.6000,0.0007
45,0.00,+0.0106,+0.0106,0.0007,0.6000,0.0007
46,0.00,+0.0106,+0.0106,0.0007,0.6000,0.0007
47,0.00,+0.0105,+0.0105,0.0007,0.6000,0.0007
48,0.00,+0.0107,+0.0106,0.0007,0.6000,0.0007
49,0.00,+0.0107,+0.0106,0.0007,0.6000,0.0007
50,0.00,+0.0105,+0.0106,0.0007,0.6000,0.0007
51,0.00,+0.0106,+0.0106,0.0007,0.6000,0.0007
52,14.55,-0.0088,+0.0009,0.0018,0.5510,0.0013
53,13.15,-0.0209,-0.0100,0.0022,0.5307,0.0017
54,20.88,-0.0661,-0.0381,0.0025,0.4982,0.0021
55,26.51,-0.0610,-0.0496,0.0018,0.4672,0.0020
56,32.27,-0.0612,-0.0554,0.0015,0.4376,0.0018
57,36.41,-0.0433,-0.0493,0.0020,0.4133,0.0019
58,40.74,-0.0344,-0.0419,0.0025,0.3916,0.0022
59,43.47,-0.0286,-0.0352,0.0031,0.3749,0.0027
60,48.03,-0.0328,-0.0340,0.0032,0.3573,0.0029
61,45.65,-0.0636,-0.0488,0.0039,0.3533,0.0034
62,47.81,-0.0714,-0.0601,0.0031,0.3469,0.0033
63,51.43,-0.0664,-0.0632,0.0030,0.3366,0.0032
64,48.95,-0.0673,-0.0653,0.0031,0.3364,0.0031
65,48.91,-0.0807,-0.0730,0.0027,0.3363,0.0029
66,49.00,-0.0840,-0.0785,0.0026,0.3361,0.0028
67,47.57,-0.0869,-0.0827,0.0025,0.3388,0.0026
68,46.94,-0.0907,-0.0867,0.0030,0.3414,0.0028
69,47.56,-0.0875,-0.0871,0.0023,0.3415,0.0026
70,48.34,-0.0886,-0.0878,0.0021,0.3400,0.0024
71,46.58,-0.0863,-0.0871,0.0025,0.3427,0.0025
72,46.26,-0.0980,-0.0925,0.0025,0.3448,0.0025
73,46.27,-0.1042,-0.0983,0.0025,0.3458,0.0025
74,46.48,-0.1076,-0.1030,0.0023,0.3458,0.0024
75,44.52,-0.0908,-0.0969,0.0022,0.3499,0.0023
76,41.95,-0.0484,-0.0726,0.0023,0.3573,0.0023
77,40.41,-0.0311,-0.0518,0.0029,0.3643,0.0026
78,36.54,-0.0193,-0.0356,0.0029,0.3763,0.0028
79,34.61,-0.0172,-0.0264,0.0033,0.3867,0.0031
80,31.60,-0.0245,-0.0255,0.0051,0.3989,0.0041
81,28.86,-0.0229,-0.0242,0.0033,0.4117,0.0037
82,26.01,-0.0209,-0.0225,0.0032,0.4252,0.0035
83,23.92,-0.0180,-0.0203,0.0036,0.4374,0.0035
84,22.37,-0.0361,-0.0282,0.0034,0.4475,0.0035
85,21.17,-0.0377,-0.0330,0.0029,0.4559,0.0032
86,19.71,-0.0796,-0.0563,0.0027,0.4641,0.0029
87,18.50,-0.1791,-0.1177,0.0024,0.4716,0.0027
88,17.01,-0.2687,-0.1932,0.0034,0.4795,0.0030
89,15.95,-0.2386,-0.2159,0.0068,0.4866,0.0049
90,16.28,-0.2555,-0.2357,0.0062,0.4892,0.0056
91,17.30,-0.2078,-0.2217,0.0075,0.4875,0.0065
92,22.72,-0.2027,-0.2122,0.0091,0.4717,0.0078
93,26.29,-0.1792,-0.1957,0.0085,0.4545,0.0082
94,31.31,-0.0612,-0.1285,0.0077,0.4335,0.0079
95,35.51,-0.0501,-0.0893,0.0035,0.4132,0.0057
96,39.82,-0.0282,-0.0588,0.0017,0.3935,0.0037
97,42.73,-0.0203,-0.0395,0.0026,0.3775,0.0032
98,45.97,-0.0174,-0.0285,0.0039,0.3627,0.0035
99,47.93,-0.0120,-0.0202,0.0048,0.3514,0.0042
100,48.33,-0.0223,-0.0213,0.0045,0.3450,0.0043
