frame,speed_kmh,steer_raw_nn,pid_steer,lane_error,steer_final,brake_raw,throttle_final,brake_final,steer_source
0,0.01,-0.0013,+0.0026,-0.0625,+0.0021,0.0569,0.4799,0.0455,pid
1,0.00,+0.0048,+0.0089,-0.1125,+0.0075,0.0027,0.5760,0.0112,pid
2,0.02,+0.0062,-0.0027,-0.0484,-0.0007,0.0016,0.5949,0.0036,pid
3,0.03,+0.0005,+0.0092,-0.1031,+0.0072,0.0014,0.5986,0.0018,pid
4,0.00,+0.0066,+0.0050,-0.1031,+0.0054,0.0014,0.5997,0.0015,pid
5,0.00,+0.0055,-0.0043,-0.0250,-0.0024,0.0013,0.5999,0.0013,pid
6,0.00,+0.0001,+0.0105,-0.0953,+0.0080,0.0015,0.6000,0.0015,pid
7,0.00,+0.0069,-0.0029,-0.0297,-0.0007,0.0015,0.6000,0.0015,pid
8,0.00,+0.0015,+0.0028,-0.0328,+0.0021,0.0015,0.6000,0.0015,pid
9,0.00,+0.0033,-0.0016,+0.0016,-0.0009,0.0014,0.6000,0.0014,pid
10,0.00,+0.0016,+0.0155,-0.1156,+0.0122,0.0015,0.6000,0.0015,pid
11,0.00,+0.0090,+0.0000,-0.0641,+0.0025,0.0016,0.6000,0.0016,pid
12,0.00,+0.0040,-0.0005,-0.0250,+0.0001,0.0014,0.6000,0.0014,pid
13,0.00,+0.0023,+0.0067,-0.0578,+0.0054,0.0014,0.6000,0.0014,pid
14,0.00,+0.0051,+0.0091,-0.0984,+0.0084,0.0014,0.6000,0.0014,pid
15,0.00,+0.0071,-0.0019,-0.0328,+0.0001,0.0015,0.6000,0.0015,pid
16,0.00,+0.0023,+0.0138,-0.1203,+0.0111,0.0014,0.6000,0.0014,pid
17,0.00,+0.0084,+0.0061,-0.1141,+0.0071,0.0016,0.6000,0.0016,pid
18,0.00,+0.0065,-0.0000,-0.0594,+0.0014,0.0014,0.6000,0.0015,pid
19,0.00,+0.0030,+0.0089,-0.0969,+0.0074,0.0014,0.6000,0.0014,pid
20,0.00,+0.0064,-0.0018,-0.0328,+0.0000,0.0014,0.6000,0.0014,pid
21,0.00,+0.0019,-0.0004,-0.0016,-0.0003,0.0014,0.6000,0.0014,pid
22,0.00,+0.0021,+0.0112,-0.0781,+0.0089,0.0014,0.6000,0.0014,pid
23,0.00,+0.0071,-0.0003,-0.0328,+0.0015,0.0015,0.6000,0.0015,pid
24,0.00,+0.0031,+0.0063,-0.0578,+0.0054,0.0014,0.6000,0.0014,pid
25,0.00,+0.0052,+0.0034,-0.0500,+0.0038,0.0012,0.6000,0.0012,pid
26,0.00,+0.0050,+0.0121,-0.1172,+0.0104,0.0013,0.6000,0.0013,pid
27,0.00,+0.0080,+0.0024,-0.0813,+0.0040,0.0016,0.6000,0.0015,pid
28,0.00,+0.0048,-0.0017,-0.0234,-0.0006,0.0013,0.6000,0.0014,pid
29,0.00,+0.0018,+0.0080,-0.0656,+0.0063,0.0015,0.6000,0.0015,pid
30,0.00,+0.0056,+0.0088,-0.1000,+0.0083,0.0014,0.6000,0.0014,pid
31,0.00,+0.0069,+0.0026,-0.0719,+0.0038,0.0015,0.6000,0.0015,pid
32,0.00,+0.0044,+0.0000,-0.0312,+0.0008,0.0012,0.6000,0.0013,pid
33,0.00,+0.0029,+0.0066,-0.0594,+0.0055,0.0014,0.6000,0.0014,pid
34,0.00,+0.0053,+0.0143,-0.1422,+0.0125,0.0014,0.6000,0.0014,pid
35,0.00,+0.0091,-0.0037,-0.0469,-0.0005,0.0017,0.6000,0.0016,pid
36,0.00,+0.0014,+0.0084,-0.0844,+0.0066,0.0015,0.6000,0.0015,pid
37,0.00,+0.0056,+0.0039,-0.0719,+0.0044,0.0014,0.6000,0.0014,pid
38,0.00,+0.0049,-0.0015,-0.0187,-0.0003,0.0013,0.6000,0.0013,pid
39,0.00,+0.0013,-0.0014,+0.0156,-0.0012,0.0015,0.6000,0.0015,pid
