frame,speed_kmh,steer_raw,steer_final,brake_raw,throttle_final,brake_final
105,0.00,+0.0074,+0.0073,0.0006,0.6000,0.0007
106,0.00,+0.0073,+0.0073,0.0007,0.6000,0.0007
107,0.00,+0.0074,+0.0073,0.0006,0.6000,0.0006
108,0.00,+0.0073,+0.0073,0.0006,0.6000,0.0006
109,0.00,+0.0074,+0.0073,0.0007,0.6000,0.0007
110,0.00,+0.0073,+0.0073,0.0007,0.6000,0.0007
111,0.00,+0.0073,+0.0073,0.0007,0.6000,0.0007
112,0.00,+0.0073,+0.0073,0.0007,0.6000,0.0007
113,0.00,+0.0072,+0.0073,0.0007,0.6000,0.0007
114,0.00,+0.0074,+0.0073,0.0006,0.6000,0.0007
115,0.00,+0.0074,+0.0074,0.0006,0.6000,0.0007
116,0.00,+0.0073,+0.0073,0.0007,0.6000,0.0007
117,0.00,+0.0073,+0.0073,0.0007,0.6000,0.0007
118,0.00,+0.0074,+0.0073,0.0007,0.6000,0.0007
119,0.00,+0.0074,+0.0074,0.0006,0.6000,0.0007
120,0.00,+0.0073,+0.0073,0.0007,0.6000,0.0007
121,0.00,+0.0072,+0.0073,0.0007,0.6000,0.0007
122,0.00,+0.0072,+0.0072,0.0007,0.6000,0.0007
123,0.00,+0.0072,+0.0072,0.0007,0.6000,0.0007
124,0.00,+0.0073,+0.0073,0.0007,0.6000,0.0007
125,0.00,+0.0073,+0.0073,0.0007,0.6000,0.0007
126,0.00,+0.0073,+0.0073,0.0007,0.6000,0.0007
127,0.00,+0.0073,+0.0073,0.0007,0.6000,0.0007
128,0.00,+0.0073,+0.0073,0.0007,0.6000,0.0007
129,0.00,+0.0073,+0.0073,0.0007,0.6000,0.0007
130,0.00,+0.0073,+0.0073,0.0007,0.6000,0.0007
131,0.00,+0.0072,+0.0072,0.0007,0.6000,0.0007
132,0.00,+0.0071,+0.0072,0.0007,0.6000,0.0007
133,0.00,+0.0072,+0.0072,0.0007,0.6000,0.0007
134,0.00,+0.0073,+0.0072,0.0007,0.6000,0.0007
135,0.00,+0.0072,+0.0072,0.0007,0.6000,0.0007
136,0.00,+0.0072,+0.0072,0.0007,0.6000,0.0007
137,0.00,+0.0073,+0.0072,0.0007,0.6000,0.0007
138,0.00,+0.0072,+0.0072,0.0007,0.6000,0.0007
139,0.00,+0.0072,+0.0072,0.0007,0.6000,0.0007
140,0.00,+0.0073,+0.0073,0.0007,0.6000,0.0007
141,0.00,+0.0073,+0.0073,0.0007,0.6000,0.0007
142,0.00,+0.0072,+0.0072,0.0007,0.6000,0.0007
143,0.00,+0.0073,+0.0073,0.0007,0.6000,0.0007
144,0.00,+0.0072,+0.0072,0.0007,0.6000,0.0007
145,0.00,+0.0072,+0.0072,0.0007,0.6000,0.0007
146,0.00,+0.0073,+0.0072,0.0007,0.6000,0.0007
147,0.00,+0.0072,+0.0072,0.0007,0.6000,0.0007
148,0.00,+0.0073,+0.0073,0.0007,0.6000,0.0007
149,0.00,+0.0072,+0.0073,0.0007,0.6000,0.0007
150,0.00,+0.0073,+0.0073,0.0007,0.6000,0.0007
151,0.00,+0.0072,+0.0073,0.0007,0.6000,0.0007
152,0.00,+0.0073,+0.0073,0.0007,0.6000,0.0007
153,0.00,+0.0072,+0.0072,0.0007,0.6000,0.0007
154,0.00,+0.0072,+0.0072,0.0007,0.6000,0.0007
155,0.00,+0.0073,+0.0072,0.0007,0.6000,0.0007
156,0.00,+0.0073,+0.0072,0.0007,0.6000,0.0007
157,0.00,+0.0072,+0.0072,0.0007,0.6000,0.0007
158,0.00,+0.0073,+0.0073,0.0007,0.6000,0.0007
159,0.00,+0.0073,+0.0073,0.0007,0.6000,0.0007
160,0.00,+0.0072,+0.0073,0.0007,0.6000,0.0007
161,0.00,+0.0074,+0.0073,0.0007,0.6000,0.0007
162,0.00,+0.0073,+0.0073,0.0007,0.6000,0.0007
163,0.00,+0.0072,+0.0073,0.0007,0.6000,0.0007
164,0.00,+0.0073,+0.0073,0.0007,0.6000,0.0007
165,0.00,+0.0073,+0.0073,0.0007,0.6000,0.0007
166,0.00,+0.0073,+0.0073,0.0007,0.6000,0.0007
167,0.00,+0.0072,+0.0073,0.0007,0.6000,0.0007
168,0.00,+0.0072,+0.0073,0.0007,0.6000,0.0007
169,0.00,+0.0072,+0.0072,0.0007,0.6000,0.0007
170,0.00,+0.0072,+0.0072,0.0007,0.6000,0.0007
171,0.00,+0.0073,+0.0073,0.0007,0.6000,0.0007
172,0.00,+0.0074,+0.0073,0.0007,0.6000,0.0007
173,0.00,+0.0073,+0.0073,0.0007,0.6000,0.0007
174,0.00,+0.0073,+0.0073,0.0007,0.6000,0.0007
175,0.00,+0.0074,+0.0074,0.0006,0.6000,0.0007
176,0.00,+0.0073,+0.0074,0.0007,0.6000,0.0007
177,0.00,+0.0073,+0.0073,0.0007,0.6000,0.0007
178,0.00,+0.0073,+0.0073,0.0007,0.6000,0.0007
179,0.00,+0.0073,+0.0073,0.0007,0.6000,0.0007
180,0.00,+0.0073,+0.0073,0.0007,0.6000,0.0007
181,0.00,+0.0072,+0.0072,0.0007,0.6000,0.0007
182,0.00,+0.0072,+0.0072,0.0007,0.6000,0.0007
183,0.00,+0.0072,+0.0072,0.0006,0.6000,0.0007
184,0.00,+0.0073,+0.0073,0.0007,0.6000,0.0007
185,0.00,+0.0073,+0.0073,0.0007,0.6000,0.0007
186,0.00,+0.0072,+0.0072,0.0007,0.6000,0.0007
187,0.00,+0.0073,+0.0073,0.0007,0.6000,0.0007
188,0.00,+0.0073,+0.0073,0.0007,0.6000,0.0007
189,0.00,+0.0072,+0.0072,0.0006,0.6000,0.0007
190,0.00,+0.0072,+0.0072,0.0007,0.6000,0.0007
191,0.00,+0.0073,+0.0072,0.0007,0.6000,0.0007
192,0.00,+0.0072,+0.0072,0.0007,0.6000,0.0007
193,0.00,+0.0073,+0.0073,0.0007,0.6000,0.0007
194,0.00,+0.0072,+0.0072,0.0007,0.6000,0.0007
195,0.00,+0.0071,+0.0072,0.0006,0.6000,0.0007
196,0.00,+0.0072,+0.0072,0.0007,0.6000,0.0007
197,0.00,+0.0070,+0.0071,0.0007,0.6000,0.0007
198,0.00,+0.0072,+0.0072,0.0007,0.6000,0.0007
199,0.00,+0.0072,+0.0072,0.0007,0.6000,0.0007
200,0.00,+0.0072,+0.0072,0.0007,0.6000,0.0007
201,0.00,+0.0072,+0.0072,0.0006,0.6000,0.0007
202,0.00,+0.0073,+0.0072,0.0007,0.6000,0.0007
203,0.00,+0.0072,+0.0072,0.0007,0.6000,0.0007
204,0.00,+0.0072,+0.0072,0.0007,0.6000,0.0007
205,0.00,+0.0073,+0.0073,0.0007,0.6000,0.0007
206,0.00,+0.0073,+0.0073,0.0007,0.6000,0.0007
207,0.00,+0.0073,+0.0073,0.0007,0.6000,0.0007
208,0.00,+0.0072,+0.0072,0.0007,0.6000,0.0007
209,0.00,+0.0072,+0.0072,0.0006,0.6000,0.0007
210,0.00,+0.0073,+0.0073,0.0007,0.6000,0.0007
211,0.00,+0.0072,+0.0072,0.0007,0.6000,0.0007
212,0.00,+0.0073,+0.0072,0.0007,0.6000,0.0007
213,0.00,+0.0072,+0.0072,0.0007,0.6000,0.0007
214,0.00,+0.0072,+0.0072,0.0007,0.6000,0.0007
215,0.00,+0.0074,+0.0073,0.0007,0.6000,0.0007
216,0.00,+0.0072,+0.0073,0.0007,0.6000,0.0007
217,0.00,+0.0072,+0.0072,0.0007,0.6000,0.0007
218,0.00,+0.0071,+0.0072,0.0007,0.6000,0.0007
219,0.00,+0.0072,+0.0072,0.0007,0.6000,0.0007
220,0.00,+0.0073,+0.0072,0.0007,0.6000,0.0007
221,0.00,+0.0073,+0.0073,0.0007,0.6000,0.0007
222,0.00,+0.0072,+0.0073,0.0007,0.6000,0.0007
223,0.00,+0.0073,+0.0073,0.0007,0.6000,0.0007
224,0.00,+0.0073,+0.0073,0.0007,0.6000,0.0007
225,0.00,+0.0073,+0.0073,0.0007,0.6000,0.0007
226,0.00,+0.0074,+0.0073,0.0007,0.6000,0.0007
227,0.00,+0.0073,+0.0073,0.0006,0.6000,0.0007
228,0.00,+0.0073,+0.0073,0.0007,0.6000,0.0007
229,0.00,+0.0072,+0.0072,0.0007,0.6000,0.0007
230,0.00,+0.0072,+0.0072,0.0007,0.6000,0.0007
231,0.00,+0.0072,+0.0072,0.0007,0.6000,0.0007
232,0.00,+0.0072,+0.0072,0.0006,0.6000,0.0007
233,0.00,+0.0071,+0.0072,0.0007,0.6000,0.0007
234,0.00,+0.0071,+0.0072,0.0007,0.6000,0.0007
235,0.00,+0.0073,+0.0072,0.0006,0.6000,0.0007
236,0.00,+0.0072,+0.0072,0.0007,0.6000,0.0007
237,0.00,+0.0074,+0.0073,0.0007,0.6000,0.0007
238,0.00,+0.0073,+0.0073,0.0007,0.6000,0.0007
239,0.00,+0.0073,+0.0073,0.0007,0.6000,0.0007
240,0.00,+0.0073,+0.0073,0.0007,0.6000,0.0007
241,0.00,+0.0073,+0.0073,0.0007,0.6000,0.0007
242,0.00,+0.0072,+0.0072,0.0006,0.6000,0.0007
243,0.00,+0.0071,+0.0072,0.0007,0.6000,0.0007
244,0.00,+0.0072,+0.0072,0.0006,0.6000,0.0006
245,0.00,+0.0072,+0.0072,0.0007,0.6000,0.0007
246,0.00,+0.0072,+0.0072,0.0007,0.6000,0.0007
247,0.00,+0.0072,+0.0072,0.0007,0.6000,0.0007
248,0.00,+0.0073,+0.0073,0.0007,0.6000,0.0007
249,0.00,+0.0072,+0.0072,0.0007,0.6000,0.0007
250,0.00,+0.0073,+0.0073,0.0007,0.6000,0.0007
251,0.00,+0.0072,+0.0072,0.0007,0.6000,0.0007
252,0.00,+0.0073,+0.0073,0.0007,0.6000,0.0007
253,0.00,+0.0072,+0.0072,0.0007,0.6000,0.0007
254,0.00,+0.0072,+0.0072,0.0007,0.6000,0.0007
255,0.00,+0.0073,+0.0073,0.0007,0.6000,0.0007
256,0.00,+0.0073,+0.0073,0.0007,0.6000,0.0007
257,0.00,+0.0073,+0.0073,0.0007,0.6000,0.0007
258,0.00,+0.0073,+0.0073,0.0007,0.6000,0.0007
259,0.00,+0.0072,+0.0072,0.0007,0.6000,0.0007
260,0.00,+0.0073,+0.0072,0.0007,0.6000,0.0007
261,0.00,+0.0072,+0.0072,0.0007,0.6000,0.0007
262,0.00,+0.0072,+0.0072,0.0007,0.6000,0.0007
263,0.00,+0.0071,+0.0072,0.0007,0.6000,0.0007
264,0.00,+0.0072,+0.0072,0.0007,0.6000,0.0007
265,0.00,+0.0072,+0.0072,0.0007,0.6000,0.0007
266,0.00,+0.0072,+0.0072,0.0007,0.6000,0.0007
267,0.00,+0.0073,+0.0073,0.0007,0.6000,0.0007
268,0.00,+0.0072,+0.0072,0.0007,0.6000,0.0007
269,0.00,+0.0073,+0.0073,0.0007,0.6000,0.0007
270,0.00,+0.0072,+0.0072,0.0007,0.6000,0.0007
271,0.00,+0.0073,+0.0073,0.0007,0.6000,0.0007
272,0.00,+0.0071,+0.0072,0.0007,0.6000,0.0007
273,0.00,+0.0072,+0.0072,0.0007,0.6000,0.0007
274,0.00,+0.0071,+0.0072,0.0007,0.6000,0.0007
275,0.00,+0.0072,+0.0072,0.0007,0.6000,0.0007
276,0.00,+0.0071,+0.0072,0.0007,0.6000,0.0007
277,0.00,+0.0071,+0.0071,0.0007,0.6000,0.0007
278,0.00,+0.0072,+0.0072,0.0007,0.6000,0.0007
279,0.00,+0.0072,+0.0072,0.0007,0.6000,0.0007
280,0.00,+0.0072,+0.0072,0.0007,0.6000,0.0007
281,0.00,+0.0071,+0.0071,0.0007,0.6000,0.0007
282,0.00,+0.0072,+0.0072,0.0007,0.6000,0.0007
283,0.00,+0.0072,+0.0072,0.0007,0.6000,0.0007
284,0.00,+0.0073,+0.0072,0.0007,0.6000,0.0007
285,0.00,+0.0071,+0.0072,0.0007,0.6000,0.0007
286,0.00,+0.0072,+0.0072,0.0007,0.6000,0.0007
287,0.00,+0.0071,+0.0071,0.0007,0.6000,0.0007
288,0.00,+0.0071,+0.0071,0.0007,0.6000,0.0007
289,0.00,+0.0071,+0.0071,0.0007,0.6000,0.0007
290,0.00,+0.0072,+0.0071,0.0007,0.6000,0.0007
291,0.00,+0.0071,+0.0071,0.0007,0.6000,0.0007
292,0.00,+0.0072,+0.0072,0.0007,0.6000,0.0007
293,0.00,+0.0072,+0.0072,0.0007,0.6000,0.0007
294,0.00,+0.0073,+0.0072,0.0007,0.6000,0.0007
295,0.00,+0.0071,+0.0072,0.0007,0.6000,0.0007
296,0.00,+0.0071,+0.0071,0.0007,0.6000,0.0007
297,0.00,+0.0071,+0.0071,0.0007,0.6000,0.0007
298,0.00,+0.0071,+0.0071,0.0007,0.6000,0.0007
299,0.00,+0.0072,+0.0072,0.0007,0.6000,0.0007
300,0.00,+0.0072,+0.0072,0.0007,0.6000,0.0007
301,0.00,+0.0071,+0.0072,0.0007,0.6000,0.0007
302,0.00,+0.0072,+0.0072,0.0007,0.6000,0.0007
303,0.00,+0.0092,+0.0082,0.0007,0.6000,0.0007
304,0.00,+0.0094,+0.0088,0.0007,0.6000,0.0007
305,0.00,+0.0099,+0.0093,0.0007,0.6000,0.0007
306,0.00,+0.0100,+0.0097,0.0007,0.6000,0.0007
307,0.00,+0.0103,+0.0100,0.0007,0.6000,0.0007
308,0.00,+0.0103,+0.0101,0.0007,0.6000,0.0007
309,0.00,+0.0106,+0.0104,0.0007,0.6000,0.0007
310,0.00,+0.0104,+0.0104,0.0007,0.6000,0.0007
311,0.00,+0.0106,+0.0105,0.0007,0.6000,0.0007
312,0.00,+0.0104,+0.0105,0.0007,0.6000,0.0007
313,0.00,+0.0105,+0.0105,0.0007,0.6000,0.0007
314,0.00,+0.0105,+0.0105,0.0007,0.6000,0.0007
315,0.00,+0.0107,+0.0106,0.0007,0.6000,0.0007
316,0.00,+0.0105,+0.0106,0.0007,0.6000,0.0007
317,0.00,+0.0107,+0.0106,0.0007,0.6000,0.0007
318,0.00,+0.0108,+0.0107,0.0007,0.6000,0.0007
319,0.00,+0.0106,+0.0107,0.0007,0.6000,0.0007
320,0.00,+0.0107,+0.0107,0.0007,0.6000,0.0007
321,0.00,+0.0108,+0.0107,0.0007,0.6000,0.0007
322,0.00,+0.0107,+0.0107,0.0007,0.6000,0.0007
323,0.00,+0.0108,+0.0107,0.0007,0.6000,0.0007
324,0.00,+0.0106,+0.0107,0.0008,0.6000,0.0007
325,0.00,+0.0109,+0.0108,0.0007,0.6000,0.0007
326,0.00,+0.0107,+0.0107,0.0007,0.6000,0.0007
327,0.00,+0.0106,+0.0106,0.0007,0.6000,0.0007
328,0.00,+0.0107,+0.0107,0.0007,0.6000,0.0007
329,0.00,+0.0104,+0.0105,0.0007,0.6000,0.0007
330,0.00,+0.0109,+0.0107,0.0007,0.6000,0.0007
331,0.00,+0.0105,+0.0106,0.0007,0.6000,0.0007
332,0.00,+0.0107,+0.0106,0.0007,0.6000,0.0007
333,0.00,+0.0107,+0.0107,0.0007,0.6000,0.0007
334,0.00,+0.0108,+0.0107,0.0007,0.6000,0.0007
335,0.00,+0.0108,+0.0107,0.0007,0.6000,0.0007
336,0.00,+0.0108,+0.0108,0.0007,0.6000,0.0007
337,0.00,+0.0106,+0.0107,0.0007,0.6000,0.0007
338,0.00,+0.0105,+0.0106,0.0007,0.6000,0.0007
339,0.00,+0.0107,+0.0106,0.0007,0.6000,0.0007
340,0.00,+0.0107,+0.0106,0.0007,0.6000,0.0007
341,0.00,+0.0107,+0.0107,0.0007,0.6000,0.0007
342,0.00,+0.0105,+0.0106,0.0007,0.6000,0.0007
343,0.00,+0.0107,+0.0107,0.0007,0.6000,0.0007
344,0.00,+0.0110,+0.0108,0.0007,0.6000,0.0007
345,0.00,+0.0105,+0.0107,0.0007,0.6000,0.0007
346,0.00,+0.0106,+0.0106,0.0007,0.6000,0.0007
347,0.00,+0.0104,+0.0105,0.0007,0.6000,0.0007
348,0.00,+0.0106,+0.0106,0.0007,0.6000,0.0007
349,0.00,+0.0104,+0.0105,0.0007,0.6000,0.0007
350,0.00,+0.0107,+0.0106,0.0007,0.6000,0.0007
351,0.00,+0.0094,+0.0100,0.0013,0.6000,0.0010
352,0.00,+0.0092,+0.0096,0.0012,0.6000,0.0011
353,0.00,+0.0086,+0.0091,0.0013,0.6000,0.0012
354,0.00,+0.0086,+0.0089,0.0013,0.6000,0.0012
355,0.00,+0.0086,+0.0087,0.0013,0.6000,0.0013
356,0.00,+0.0083,+0.0085,0.0013,0.6000,0.0013
357,0.00,+0.0098,+0.0092,0.0007,0.6000,0.0010
358,0.00,+0.0100,+0.0096,0.0007,0.6000,0.0009
359,0.00,+0.0102,+0.0099,0.0007,0.6000,0.0008
360,0.00,+0.0091,+0.0095,0.0013,0.6000,0.0011
361,0.00,+0.0087,+0.0091,0.0013,0.6000,0.0012
362,0.00,+0.0085,+0.0088,0.0013,0.6000,0.0012
363,0.00,+0.0083,+0.0086,0.0013,0.6000,0.0013
364,0.00,+0.0086,+0.0086,0.0012,0.6000,0.0012
365,0.00,+0.0085,+0.0086,0.0013,0.6000,0.0013
366,0.00,+0.0086,+0.0086,0.0013,0.6000,0.0013
367,0.00,+0.0086,+0.0086,0.0013,0.6000,0.0013
368,0.00,+0.0077,+0.0082,0.0007,0.6000,0.0010
369,0.00,+0.0075,+0.0078,0.0007,0.6000,0.0008
370,0.00,+0.0074,+0.0076,0.0007,0.6000,0.0007
371,0.00,+0.0075,+0.0075,0.0007,0.6000,0.0007
372,0.00,+0.0073,+0.0074,0.0007,0.6000,0.0007
373,0.00,+0.0073,+0.0074,0.0007,0.6000,0.0007
374,0.00,+0.0073,+0.0073,0.0007,0.6000,0.0007
375,0.00,+0.0072,+0.0072,0.0007,0.6000,0.0007
376,0.00,+0.0072,+0.0072,0.0007,0.6000,0.0007
377,0.00,+0.0073,+0.0073,0.0007,0.6000,0.0007
378,0.00,+0.0072,+0.0072,0.0007,0.6000,0.0007
379,0.00,+0.0078,+0.0075,0.0012,0.6000,0.0010
380,0.00,+0.0082,+0.0078,0.0013,0.6000,0.0011
381,0.00,+0.0082,+0.0080,0.0013,0.6000,0.0012
382,0.00,+0.0083,+0.0081,0.0013,0.6000,0.0012
383,0.00,+0.0083,+0.0082,0.0012,0.6000,0.0012
384,0.00,+0.0098,+0.0090,0.0007,0.6000,0.0010
385,0.00,+0.0100,+0.0095,0.0007,0.6000,0.0008
386,0.00,+0.0104,+0.0099,0.0007,0.6000,0.0008
387,0.00,+0.0089,+0.0094,0.0013,0.6000,0.0010
388,0.00,+0.0089,+0.0091,0.0012,0.6000,0.0011
389,0.00,+0.0089,+0.0090,0.0013,0.6000,0.0012
390,0.00,+0.0088,+0.0089,0.0013,0.6000,0.0013
391,0.00,+0.0087,+0.0088,0.0013,0.6000,0.0013
392,0.00,+0.0101,+0.0095,0.0007,0.6000,0.0010
393,0.00,+0.0103,+0.0099,0.0007,0.6000,0.0009
394,0.00,+0.0103,+0.0101,0.0007,0.6000,0.0008
395,0.00,+0.0107,+0.0104,0.0007,0.6000,0.0007
396,0.00,+0.0107,+0.0106,0.0007,0.6000,0.0007
397,0.00,+0.0106,+0.0106,0.0007,0.6000,0.0007
398,0.00,+0.0106,+0.0106,0.0007,0.6000,0.0007
399,0.00,+0.0105,+0.0106,0.0007,0.6000,0.0007
400,0.00,+0.0105,+0.0106,0.0007,0.6000,0.0007
401,0.00,+0.0106,+0.0106,0.0007,0.6000,0.0007
402,0.00,+0.0108,+0.0107,0.0007,0.6000,0.0007
403,30.34,+0.0015,+0.0061,0.0012,0.5086,0.0009
404,14.44,-0.0136,-0.0037,0.0033,0.5056,0.0021
405,11.92,-0.0136,-0.0087,0.0031,0.5118,0.0026
406,16.91,-0.0416,-0.0251,0.0028,0.4999,0.0027
407,22.20,-0.0605,-0.0428,0.0025,0.4793,0.0026
408,28.18,-0.0547,-0.0487,0.0019,0.4535,0.0023
409,32.24,-0.0594,-0.0541,0.0018,0.4308,0.0020
410,36.33,-0.0421,-0.0481,0.0021,0.4100,0.0021
411,39.43,-0.0335,-0.0408,0.0025,0.3928,0.0023
412,42.57,-0.0288,-0.0348,0.0035,0.3774,0.0029
413,44.27,-0.0394,-0.0371,0.0033,0.3662,0.0031
414,47.06,-0.0343,-0.0357,0.0032,0.3549,0.0031
415,46.68,-0.0415,-0.0386,0.0034,0.3500,0.0033
416,47.82,-0.0559,-0.0472,0.0032,0.3453,0.0033
417,47.73,-0.0593,-0.0533,0.0035,0.3431,0.0034
418,48.59,-0.0635,-0.0584,0.0031,0.3403,0.0032
419,47.73,-0.0845,-0.0714,0.0029,0.3406,0.0031
420,48.35,-0.0813,-0.0764,0.0029,0.3395,0.0030
