frame,speed_kmh,steer_raw_nn,pid_steer,lane_error,steer_final,brake_raw,throttle_final,brake_final,steer_source
0,0.00,-0.0012,+0.0024,-0.0563,+0.0024,0.0538,0.6000,0.0538,pid
1,0.00,+0.0051,+0.0011,-0.0453,+0.0011,0.0012,0.6000,0.0012,pid
2,0.05,+0.0016,+0.0002,-0.0297,+0.0002,0.0014,0.5993,0.0014,pid
3,0.03,+0.0021,+0.0034,-0.0453,+0.0034,0.0015,0.5996,0.0015,pid
4,0.02,+0.0043,+0.0021,-0.0437,+0.0021,0.0012,0.5998,0.0012,pid
5,0.00,+0.0033,+0.0013,-0.0359,+0.0013,0.0015,0.6000,0.0015,pid
6,0.00,+0.0037,+0.0026,-0.0406,+0.0026,0.0013,0.6000,0.0013,pid
7,0.00,+0.0041,+0.0015,-0.0344,+0.0015,0.0015,0.6000,0.0015,pid
8,0.00,+0.0040,+0.0031,-0.0422,+0.0031,0.0015,0.6000,0.0015,pid
9,0.00,+0.0049,+0.0021,-0.0391,+0.0021,0.0014,0.6000,0.0014,pid
10,0.00,+0.0040,+0.0028,-0.0422,+0.0028,0.0015,0.6000,0.0015,pid
11,0.00,+0.0050,+0.0027,-0.0422,+0.0027,0.0015,0.6000,0.0015,pid
12,0.00,+0.0043,+0.0022,-0.0375,+0.0022,0.0014,0.6000,0.0014,pid
13,0.00,+0.0044,+0.0030,-0.0406,+0.0030,0.0013,0.6000,0.0013,pid
14,0.00,+0.0046,+0.0038,-0.0484,+0.0038,0.0013,0.6000,0.0013,pid
15,0.00,+0.0052,+0.0025,-0.0422,+0.0025,0.0014,0.6000,0.0014,pid
16,0.00,+0.0040,+0.0022,-0.0344,+0.0022,0.0014,0.6000,0.0014,pid
17,0.00,+0.0037,+0.0032,-0.0375,+0.0032,0.0012,0.6000,0.0012,pid
18,0.00,+0.0043,+0.0031,-0.0375,+0.0031,0.0014,0.6000,0.0014,pid
19,0.00,+0.0043,+0.0045,-0.0484,+0.0045,0.0014,0.6000,0.0014,pid
20,0.00,+0.0047,+0.0023,-0.0375,+0.0023,0.0013,0.6000,0.0013,pid
21,0.00,+0.0034,+0.0039,-0.0422,+0.0039,0.0013,0.6000,0.0013,pid
22,0.00,+0.0052,+0.0034,-0.0406,+0.0034,0.0014,0.6000,0.0014,pid
23,0.00,+0.0045,+0.0036,-0.0406,+0.0036,0.0012,0.6000,0.0012,pid
24,0.00,+0.0045,+0.0029,-0.0344,+0.0029,0.0013,0.6000,0.0013,pid
25,0.00,+0.0044,+0.0037,-0.0375,+0.0037,0.0013,0.6000,0.0013,pid
26,0.00,+0.0053,-0.0004,-0.0047,-0.0004,0.0009,0.6000,0.0009,pid
27,0.00,+0.0031,-0.0085,+0.0828,-0.0085,0.0008,0.6000,0.0008,pid
28,0.00,-0.0030,+0.0121,-0.0297,+0.0121,0.0008,0.6000,0.0008,pid
29,0.00,+0.0115,+0.0041,-0.0375,+0.0041,0.0010,0.6000,0.0010,pid
30,0.00,+0.0056,+0.0041,-0.0422,+0.0041,0.0011,0.6000,0.0011,pid
31,0.00,+0.0065,+0.0057,-0.0594,+0.0057,0.0012,0.6000,0.0012,pid
32,0.00,+0.0088,+0.0023,-0.0422,+0.0023,0.0012,0.6000,0.0012,pid
33,0.00,+0.0044,+0.0035,-0.0406,+0.0035,0.0011,0.6000,0.0011,pid
34,0.00,+0.0088,+0.0040,-0.0437,+0.0040,0.0011,0.6000,0.0011,pid
35,0.00,+0.0082,+0.0056,-0.0594,+0.0056,0.0011,0.6000,0.0011,pid
36,0.00,+0.0081,+0.0021,-0.0406,+0.0021,0.0011,0.6000,0.0011,pid
37,0.00,+0.0059,+0.0040,-0.0437,+0.0040,0.0011,0.6000,0.0011,pid
38,0.00,+0.0068,+0.0036,-0.0422,+0.0036,0.0010,0.6000,0.0010,pid
39,0.00,+0.0078,+0.0033,-0.0391,+0.0033,0.0010,0.6000,0.0010,pid
40,0.00,+0.0086,+0.0026,-0.0312,+0.0026,0.0009,0.6000,0.0009,pid
41,0.00,+0.0086,+0.0053,-0.0484,+0.0053,0.0010,0.6000,0.0010,pid
42,0.00,+0.0093,+0.0036,-0.0453,+0.0036,0.0009,0.6000,0.0009,pid
43,0.00,+0.0091,+0.0031,-0.0391,+0.0031,0.0010,0.6000,0.0010,pid
44,0.00,+0.0067,+0.0049,-0.0500,+0.0049,0.0010,0.6000,0.0010,pid
45,0.00,+0.0088,+0.0034,-0.0453,+0.0034,0.0009,0.6000,0.0009,pid
46,0.00,+0.0097,+0.0044,-0.0500,+0.0044,0.0011,0.6000,0.0011,pid
47,20.01,-0.0046,+0.0006,-0.0219,+0.0006,0.0146,0.3907,0.0146,pid
48,9.11,-0.0001,+0.0029,-0.0219,+0.0029,0.0313,0.4910,0.0313,pid
49,12.64,-0.0025,+0.0029,-0.0219,+0.0029,0.0403,0.4557,0.0403,pid
50,17.66,-0.0040,+0.0029,-0.0219,+0.0029,0.0352,0.4103,0.0352,pid
51,22.21,-0.0027,+0.0029,-0.0219,+0.0029,0.0431,0.3732,0.0431,pid
52,25.75,-0.0000,+0.0029,-0.0219,+0.0029,0.0491,0.3464,0.0491,pid
53,29.10,+0.0008,+0.0029,-0.0219,+0.0029,0.0511,0.3227,0.0511,pid
54,31.65,+0.0009,+0.0029,-0.0219,+0.0029,0.0471,0.3056,0.0471,pid
55,33.73,+0.0008,-0.0211,+0.1750,-0.0211,0.0450,0.2921,0.0450,pid
56,35.47,-0.0123,-0.0128,+0.2328,-0.0128,0.0366,0.2812,0.0366,pid
57,37.42,-0.0077,-0.0109,+0.2516,-0.0109,0.0283,0.2693,0.0283,pid
58,38.77,-0.0067,-0.0145,+0.2891,-0.0145,0.0281,0.2612,0.0281,pid
59,40.25,-0.0091,-0.0130,+0.2969,-0.0130,0.0321,0.2526,0.0321,pid
60,41.42,-0.0084,-0.0166,+0.3266,-0.0166,0.0326,0.2459,0.0326,pid
61,42.47,-0.0109,-0.0170,+0.3438,-0.0170,0.0352,0.2400,0.0352,pid
62,43.18,-0.0113,-0.0161,+0.3469,-0.0161,0.0386,0.2361,0.0386,pid
63,43.88,-0.0105,-0.0149,+0.3391,-0.0149,0.0285,0.2322,0.0285,pid
64,44.57,-0.0104,-0.0120,+0.3094,-0.0120,0.0277,0.2284,0.0277,pid
65,45.25,-0.0087,-0.0117,+0.2875,-0.0117,0.0363,0.2248,0.0363,pid
66,45.80,-0.0078,-0.0103,+0.2609,-0.0103,0.0359,0.2218,0.0359,pid
67,46.28,-0.0062,-0.0081,+0.2250,-0.0081,0.0305,0.2193,0.0305,pid
68,46.49,-0.0037,-0.0056,+0.1797,-0.0056,0.0310,0.2181,0.0310,pid
69,46.90,-0.0022,-0.0036,+0.1328,-0.0036,0.0285,0.2160,0.0285,pid
70,47.38,-0.0027,-0.0019,+0.0875,-0.0019,0.0401,0.2135,0.0401,pid
71,47.62,-0.0009,-0.0040,+0.0750,-0.0040,0.0401,0.2122,0.0401,pid
72,47.74,-0.0018,+0.0021,+0.0156,+0.0021,0.0383,0.2116,0.0383,pid
73,47.85,+0.0025,-0.0013,+0.0047,-0.0013,0.0372,0.2110,0.0372,pid
74,48.04,-0.0016,-0.0166,+0.1250,-0.0166,0.0421,0.2100,0.0421,pid
75,48.17,-0.0104,+0.0130,-0.0406,+0.0130,0.0372,0.2094,0.0372,pid
76,48.09,+0.0058,+0.0032,-0.0688,+0.0032,0.0423,0.2098,0.0423,pid
77,48.19,+0.0004,+0.0125,-0.1625,+0.0125,0.0323,0.2093,0.0323,pid
78,48.38,+0.0059,-0.0061,-0.0688,-0.0061,0.0275,0.2083,0.0275,pid
79,48.30,-0.0064,+0.0050,-0.0969,+0.0050,0.0241,0.2087,0.0241,pid
80,48.57,+0.0013,+0.0069,-0.1297,+0.0069,0.0355,0.2073,0.0355,pid
81,48.15,+0.0031,+0.0044,-0.1281,+0.0044,0.0407,0.2094,0.0407,pid
82,47.50,+0.0027,+0.0038,-0.1203,+0.0038,0.0434,0.2129,0.0434,pid
83,46.38,+0.0013,-0.0281,+0.1484,-0.0281,0.0490,0.2187,0.0490,pid
84,45.64,-0.0177,+0.0299,-0.1531,+0.0299,0.0295,0.2227,0.0295,pid
85,44.54,+0.0221,-0.0103,-0.0187,-0.0103,0.0482,0.2286,0.0482,pid
86,43.65,-0.0059,-0.0213,+0.1594,-0.0213,0.0343,0.2335,0.0343,pid
87,42.72,-0.0129,-0.0018,+0.1141,-0.0018,0.0267,0.2386,0.0267,pid
88,41.93,-0.0014,+0.0039,+0.0359,+0.0039,0.0300,0.2430,0.0300,pid
89,41.24,+0.0012,+0.0056,-0.0297,+0.0056,0.0319,0.2469,0.0319,pid
90,40.51,+0.0024,+0.0013,-0.0375,+0.0013,0.0378,0.2511,0.0378,pid
91,39.66,-0.0007,-0.0006,-0.0266,-0.0006,0.0352,0.2560,0.0352,pid
92,38.74,-0.0014,-0.0052,+0.0187,-0.0052,0.0343,0.2614,0.0343,pid
93,37.95,-0.0042,-0.0035,+0.0344,-0.0035,0.0312,0.2661,0.0312,pid
94,37.22,-0.0033,-0.0031,+0.0406,-0.0031,0.0438,0.2705,0.0438,pid
95,36.36,-0.0025,-0.0057,+0.0656,-0.0057,0.0452,0.2757,0.0452,pid
96,35.37,-0.0036,-0.0076,+0.0969,-0.0076,0.0468,0.2818,0.0468,pid
97,34.37,-0.0041,-0.0070,+0.1109,-0.0070,0.0569,0.2880,0.0569,pid
98,21.86,-0.0042,-0.0100,+0.1422,-0.0100,0.0867,0.3758,0.0867,pid
99,1.58,-0.0048,-0.0077,+0.1422,-0.0077,0.0140,0.5788,0.0140,pid
100,26.74,-0.0074,-0.0049,+0.1187,-0.0049,0.0389,0.3393,0.0389,pid
101,26.16,-0.0025,-0.0043,+0.0984,-0.0043,0.0747,0.3435,0.0747,pid
102,25.49,-0.0009,-0.0086,+0.1203,-0.0086,0.0856,0.3483,0.0856,pid
103,24.70,-0.0027,-0.0087,+0.1359,-0.0087,0.0898,0.3542,0.0898,pid
104,23.92,-0.0020,-0.0065,+0.1281,-0.0065,0.0820,0.3600,0.0820,pid
105,23.09,-0.0016,-0.0086,+0.1406,-0.0086,0.0820,0.3663,0.0820,pid
106,22.34,-0.0052,-0.0061,+0.1281,-0.0061,0.0686,0.3721,0.0686,pid
107,21.76,-0.0030,-0.0084,+0.1391,-0.0084,0.0610,0.3767,0.0610,pid
108,21.15,-0.0080,-0.0068,+0.1328,-0.0068,0.0620,0.3815,0.0620,pid
109,20.58,-0.0064,-0.0054,+0.1172,-0.0054,0.0672,0.3860,0.0672,pid
110,10.84,-0.0039,-0.0087,+0.1344,-0.0087,0.0720,0.4734,0.0720,pid
111,4.25,-0.0012,-0.0042,+0.1078,-0.0042,0.0072,0.5454,0.0072,pid
112,5.49,-0.0018,-0.0071,+0.1141,-0.0071,0.0102,0.5309,0.0102,pid
113,2.39,-0.0027,-0.0278,+0.2906,-0.0278,0.0028,0.5684,0.0028,pid
114,6.41,-0.0102,+0.0085,+0.1062,+0.0085,0.0090,0.5204,0.0090,pid
115,17.52,-0.0030,-0.0063,+0.1062,-0.0063,0.0446,0.4115,0.0446,pid
116,7.03,-0.0007,-0.0063,+0.1062,-0.0063,0.0456,0.5135,0.0456,pid
117,6.89,-0.0023,-0.0213,+0.2313,-0.0213,0.0199,0.5150,0.0199,pid
118,28.82,-0.0148,+0.0094,+0.0594,+0.0094,0.0360,0.3247,0.0360,pid
119,30.72,+0.0057,-0.0106,+0.1109,-0.0106,0.0568,0.3118,0.0568,pid
120,28.27,-0.0033,-0.0072,+0.1172,-0.0072,0.0886,0.3285,0.0886,pid
121,26.43,+0.0002,-0.0099,+0.1437,-0.0099,0.0922,0.3415,0.0922,pid
122,23.02,-0.0018,-0.0068,+0.1359,-0.0068,0.0884,0.3669,0.0884,pid
123,23.09,-0.0005,-0.0063,+0.1266,-0.0063,0.0716,0.3663,0.0716,pid
124,23.11,-0.0033,-0.0067,+0.1234,-0.0067,0.0615,0.3662,0.0615,pid
125,23.10,-0.0024,-0.0105,+0.1531,-0.0105,0.0482,0.3662,0.0482,pid
126,23.07,-0.0050,-0.0049,+0.1266,-0.0049,0.0595,0.3665,0.0595,pid
127,11.46,-0.0040,-0.0101,+0.1516,-0.0101,0.0737,0.4672,0.0737,pid
128,9.97,-0.0035,-0.0081,+0.1516,-0.0081,0.0503,0.4821,0.0503,pid
129,12.53,-0.0056,-0.0081,+0.1516,-0.0081,0.0509,0.4567,0.0509,pid
130,11.84,-0.0062,-0.0092,+0.1609,-0.0092,0.0439,0.4635,0.0439,pid
131,11.92,-0.0062,-0.0086,+0.1625,-0.0086,0.0602,0.4627,0.0602,pid
132,11.72,-0.0031,-0.0102,+0.1766,-0.0102,0.0599,0.4646,0.0599,pid
133,11.71,-0.0030,-0.0096,+0.1812,-0.0096,0.0603,0.4647,0.0603,pid
134,11.70,-0.0032,-0.0096,+0.1844,-0.0096,0.0559,0.4648,0.0559,pid
135,11.69,-0.0037,-0.0026,+0.1281,-0.0026,0.0654,0.4649,0.0654,pid
136,11.67,-0.0010,-0.0094,+0.1469,-0.0094,0.0493,0.4651,0.0493,pid
137,11.91,-0.0006,-0.0049,+0.1219,-0.0049,0.0316,0.4628,0.0316,pid
138,11.73,-0.0022,-0.0037,+0.0953,-0.0037,0.0333,0.4645,0.0333,pid
139,14.95,-0.0047,-0.0163,+0.1828,-0.0163,0.0524,0.4342,0.0524,pid
140,17.09,-0.0080,-0.0093,+0.1828,-0.0093,0.0570,0.4152,0.0570,pid
141,18.56,-0.0085,-0.0121,+0.2062,-0.0121,0.0543,0.4026,0.0543,pid
