frame,speed_kmh,steer_raw,steer_final,brake_raw,throttle_final,brake_final
138,51.00,+0.0015,+0.0012,0.0095,0.3282,0.0090
139,50.99,+0.0019,+0.0016,0.0104,0.3281,0.0097
140,50.79,+0.0015,+0.0015,0.0117,0.3285,0.0107
141,51.06,+0.0023,+0.0019,0.0104,0.3282,0.0106
142,50.90,+0.0023,+0.0021,0.0103,0.3283,0.0104
143,50.83,+0.0032,+0.0026,0.0111,0.3285,0.0108
144,50.67,+0.0027,+0.0027,0.0099,0.3289,0.0103
145,50.82,+0.0021,+0.0024,0.0087,0.3288,0.0095
146,50.70,+0.0020,+0.0022,0.0101,0.3290,0.0098
147,50.85,+0.0037,+0.0029,0.0098,0.3288,0.0098
148,51.02,+0.0028,+0.0029,0.0089,0.3284,0.0093
149,50.58,+0.0008,+0.0018,0.0100,0.3290,0.0097
150,50.85,+0.0013,+0.0016,0.0096,0.3288,0.0096
151,50.95,+0.0014,+0.0015,0.0104,0.3285,0.0100
152,50.89,+0.0013,+0.0014,0.0078,0.3285,0.0089
153,50.50,+0.0016,+0.0015,0.0099,0.3292,0.0094
154,50.87,+0.0010,+0.0012,0.0091,0.3289,0.0093
155,50.78,+0.0016,+0.0014,0.0096,0.3289,0.0094
156,50.71,+0.0020,+0.0017,0.0092,0.3290,0.0093
157,53.14,+0.0010,+0.0014,0.0077,0.3244,0.0085
158,50.39,+0.0009,+0.0011,0.0087,0.3274,0.0086
159,50.79,+0.0008,+0.0009,0.0074,0.3281,0.0080
160,50.85,+0.0024,+0.0017,0.0086,0.3284,0.0083
161,50.76,+0.0034,+0.0025,0.0091,0.3287,0.0087
162,50.82,+0.0027,+0.0026,0.0096,0.3287,0.0091
163,50.60,+0.0014,+0.0020,0.0085,0.3291,0.0088
164,50.90,+0.0026,+0.0023,0.0104,0.3288,0.0096
165,50.52,+0.0030,+0.0027,0.0101,0.3293,0.0098
166,50.67,+0.0036,+0.0031,0.0097,0.3293,0.0097
167,50.74,+0.0012,+0.0022,0.0083,0.3292,0.0090
