frame,speed_kmh,steer_raw_nn,pid_steer,lane_error,steer_final,brake_raw,throttle_final,brake_final,steer_source
88,0.00,+0.0048,+0.0034,-0.0422,+0.0034,0.0013,0.6000,0.0013,pid
89,0.00,+0.0045,+0.0037,-0.0422,+0.0037,0.0014,0.6000,0.0014,pid
90,0.00,+0.0049,+0.0037,-0.0422,+0.0037,0.0015,0.6000,0.0015,pid
91,0.00,+0.0045,+0.0042,-0.0469,+0.0042,0.0012,0.6000,0.0012,pid
92,0.00,+0.0049,+0.0026,-0.0359,+0.0026,0.0014,0.6000,0.0014,pid
93,0.00,+0.0045,+0.0033,-0.0344,+0.0033,0.0015,0.6000,0.0015,pid
94,0.00,+0.0050,+0.0041,-0.0406,+0.0041,0.0012,0.6000,0.0012,pid
95,0.00,+0.0051,+0.0040,-0.0437,+0.0040,0.0014,0.6000,0.0014,pid
96,0.00,+0.0052,+0.0034,-0.0406,+0.0034,0.0013,0.6000,0.0013,pid
97,0.00,+0.0046,+0.0047,-0.0500,+0.0047,0.0014,0.6000,0.0014,pid
98,0.00,+0.0053,+0.0036,-0.0469,+0.0036,0.0014,0.6000,0.0014,pid
99,0.00,+0.0045,+0.0033,-0.0422,+0.0033,0.0012,0.6000,0.0012,pid
100,0.00,+0.0046,+0.0037,-0.0422,+0.0037,0.0014,0.6000,0.0014,pid
101,0.00,+0.0046,+0.0037,-0.0422,+0.0037,0.0012,0.6000,0.0012,pid
102,0.00,+0.0045,+0.0042,-0.0469,+0.0042,0.0012,0.6000,0.0012,pid
103,0.00,+0.0047,+0.0026,-0.0359,+0.0026,0.0013,0.6000,0.0013,pid
104,0.00,+0.0039,+0.0046,-0.0453,+0.0046,0.0013,0.6000,0.0013,pid
105,0.00,+0.0056,+0.0034,-0.0422,+0.0034,0.0015,0.6000,0.0015,pid
106,0.00,+0.0041,+0.0033,-0.0391,+0.0033,0.0013,0.6000,0.0013,pid
107,0.00,+0.0044,+0.0054,-0.0547,+0.0054,0.0012,0.6000,0.0012,pid
108,0.00,+0.0059,+0.0023,-0.0391,+0.0023,0.0015,0.6000,0.0015,pid
109,0.00,+0.0039,+0.0039,-0.0422,+0.0039,0.0015,0.6000,0.0015,pid
110,0.00,+0.0048,+0.0039,-0.0437,+0.0039,0.0014,0.6000,0.0014,pid
111,0.00,+0.0048,+0.0039,-0.0453,+0.0039,0.0013,0.6000,0.0013,pid
112,0.00,+0.0042,+0.0031,-0.0391,+0.0031,0.0013,0.6000,0.0013,pid
113,0.00,+0.0045,+0.0036,-0.0391,+0.0036,0.0012,0.6000,0.0012,pid
114,0.00,+0.0043,+0.0038,-0.0406,+0.0038,0.0012,0.6000,0.0012,pid
115,0.00,+0.0048,+0.0032,-0.0375,+0.0032,0.0014,0.6000,0.0014,pid
