frame,speed_kmh,steer_raw_nn,pid_steer,lane_error,steer_final,brake_raw,throttle_final,brake_final,steer_source
85,70.07,-0.0173,-0.0123,+0.2047,-0.0123,0.0000,0.0000,0.0000,pid
86,69.72,-0.0108,-0.0079,+0.1859,-0.0079,0.0000,0.2010,0.0000,pid
87,69.77,-0.0073,-0.0104,+0.1938,-0.0104,0.0000,0.2008,0.0000,pid
88,69.65,-0.0087,-0.0111,+0.2047,-0.0111,0.0000,0.2012,0.0000,pid
89,69.72,-0.0092,-0.0061,+0.1703,-0.0061,0.0000,0.2010,0.0000,pid
90,70.04,-0.0056,-0.0058,+0.1453,-0.0058,0.0000,0.0000,0.0000,pid
91,69.79,-0.0062,-0.0078,+0.1453,-0.0078,0.0000,0.2008,0.0000,pid
92,70.05,-0.0062,-0.0059,+0.1297,-0.0059,0.0000,0.0000,0.0000,pid
93,69.53,-0.0066,-0.0194,+0.2313,-0.0194,0.0000,0.2017,0.0000,pid
94,69.55,-0.0138,+0.0051,+0.0953,+0.0051,0.0000,0.2016,0.0000,pid
95,69.48,+0.0019,+0.0007,+0.0406,+0.0007,0.0000,0.2019,0.0000,pid
96,69.59,-0.0008,-0.0014,+0.0219,-0.0014,0.0000,0.2015,0.0000,pid
97,69.96,-0.0038,-0.0042,+0.0328,-0.0042,0.0000,0.2002,0.0000,pid
98,70.37,-0.0051,-0.0029,+0.0297,-0.0029,0.0000,0.0000,0.0000,pid
99,69.99,-0.0049,-0.0047,+0.0422,-0.0047,0.0000,0.2001,0.0000,pid
100,70.38,-0.0056,-0.0007,+0.0172,-0.0007,0.0000,0.0000,0.0000,pid
101,69.87,-0.0030,-0.0051,+0.0375,-0.0051,0.0000,0.2005,0.0000,pid
102,69.89,-0.0056,-0.0018,+0.0234,-0.0018,0.0000,0.2004,0.0000,pid
103,69.84,-0.0032,-0.0022,+0.0172,-0.0022,0.0000,0.2006,0.0000,pid
104,69.96,-0.0040,-0.0001,-0.0047,-0.0001,0.0000,0.2002,0.0000,pid
105,70.29,-0.0024,-0.0123,+0.0828,-0.0123,0.0000,0.0000,0.0000,pid
106,69.93,-0.0111,-0.0055,+0.0844,-0.0055,0.0000,0.2003,0.0000,pid
107,70.25,-0.0043,-0.0069,+0.0969,-0.0069,0.0000,0.0000,0.0000,pid
108,69.85,-0.0063,-0.0055,+0.0938,-0.0055,0.0000,0.2005,0.0000,pid
109,69.76,-0.0049,-0.0073,+0.1062,-0.0073,0.0000,0.2009,0.0000,pid
110,69.77,-0.0061,-0.0089,+0.1281,-0.0089,0.0000,0.2008,0.0000,pid
111,69.87,-0.0085,+0.0262,-0.1469,+0.0262,0.0000,0.2005,0.0000,pid
112,70.23,+0.0133,-0.0142,+0.0063,-0.0142,0.0000,0.0000,0.0000,pid
113,69.64,-0.0104,-0.0240,+0.1875,-0.0240,0.0000,0.2013,0.0000,pid
114,69.86,-0.0173,-0.0142,+0.2266,-0.0142,0.0000,0.2005,0.0000,pid
115,70.04,-0.0119,-0.0111,+0.2266,-0.0111,0.0000,0.0000,0.0000,pid
116,69.72,-0.0097,-0.0107,+0.2234,-0.0107,0.0000,0.2010,0.0000,pid
117,69.83,-0.0087,-0.0100,+0.2156,-0.0100,0.0000,0.2006,0.0000,pid
118,70.09,-0.0082,-0.0065,+0.1812,-0.0065,0.0000,0.0000,0.0000,pid
119,69.64,-0.0065,-0.0012,+0.1141,-0.0012,0.0000,0.2013,0.0000,pid
120,69.79,-0.0024,-0.0131,+0.1688,-0.0131,0.0000,0.2008,0.0000,pid
121,70.05,-0.0097,-0.0057,+0.1437,-0.0057,0.0000,0.0000,0.0000,pid
122,69.59,-0.0061,+0.0106,-0.0094,+0.0106,0.0000,0.2015,0.0000,pid
123,69.64,+0.0042,-0.0129,+0.0844,-0.0129,0.0000,0.2013,0.0000,pid
124,70.02,-0.0105,-0.0057,+0.0875,-0.0057,0.0000,0.0000,0.0000,pid
125,69.59,-0.0074,-0.0006,+0.0469,-0.0006,0.0000,0.2015,0.0000,pid
126,69.68,-0.0025,-0.0016,+0.0281,-0.0016,0.0000,0.2011,0.0000,pid
127,69.99,-0.0034,-0.0061,+0.0531,-0.0061,0.0000,0.2000,0.0000,pid
128,70.48,-0.0064,+0.0004,+0.0156,+0.0004,0.0000,0.0000,0.0000,pid
129,69.93,-0.0035,-0.0028,+0.0172,-0.0028,0.0000,0.2003,0.0000,pid
130,70.01,-0.0042,-0.0016,+0.0078,-0.0016,0.0000,0.0000,0.0000,pid
131,69.49,-0.0042,-0.0102,+0.0734,-0.0102,0.0000,0.2018,0.0000,pid
132,69.68,-0.0082,-0.0008,+0.0391,-0.0008,0.0000,0.2011,0.0000,pid
133,70.06,-0.0034,+0.0017,-0.0047,+0.0017,0.0000,0.0000,0.0000,pid
134,69.53,-0.0013,-0.0050,+0.0219,-0.0050,0.0000,0.2017,0.0000,pid
135,69.74,-0.0061,-0.0031,+0.0234,-0.0031,0.0000,0.2010,0.0000,pid
136,70.18,-0.0050,-0.0041,+0.0328,-0.0041,0.0000,0.0000,0.0000,pid
137,69.56,-0.0055,-0.0076,+0.0688,-0.0076,0.0000,0.2016,0.0000,pid
138,69.75,-0.0071,-0.0063,+0.0813,-0.0063,0.0000,0.2009,0.0000,pid
139,70.00,-0.0071,-0.0032,+0.0641,-0.0032,0.0000,0.0000,0.0000,pid
140,69.55,-0.0049,-0.0081,+0.0938,-0.0081,0.0000,0.2016,0.0000,pid
141,69.67,-0.0068,-0.0086,+0.1172,-0.0086,0.0000,0.2012,0.0000,pid
142,69.97,-0.0070,-0.0050,+0.1031,-0.0050,0.0000,0.2001,0.0000,pid
143,70.43,-0.0046,-0.0018,+0.0672,-0.0018,0.0000,0.0000,0.0000,pid
144,69.93,-0.0038,-0.0105,+0.1156,-0.0105,0.0000,0.2002,0.0000,pid
145,69.91,-0.0091,-0.0074,+0.1219,-0.0074,0.0000,0.2003,0.0000,pid
146,70.29,-0.0064,-0.0076,+0.1281,-0.0076,0.0000,0.0000,0.0000,pid
147,69.79,-0.0072,-0.0021,+0.0859,-0.0021,0.0000,0.2008,0.0000,pid
148,70.04,-0.0036,-0.0058,+0.0891,-0.0058,0.0000,0.0000,0.0000,pid
149,69.59,-0.0053,-0.0024,+0.0625,-0.0024,0.0000,0.2015,0.0000,pid
150,69.44,-0.0035,-0.0006,+0.0297,-0.0006,0.0000,0.2020,0.0000,pid
151,69.27,-0.0016,-0.0069,+0.0609,-0.0069,0.0000,0.2027,0.0000,pid
152,69.45,-0.0063,-0.0061,+0.0750,-0.0061,0.0000,0.2020,0.0000,pid
153,69.91,-0.0061,-0.0056,+0.0797,-0.0056,0.0000,0.2003,0.0000,pid
154,70.46,-0.0058,-0.0024,+0.0563,-0.0024,0.0000,0.0000,0.0000,pid
155,70.09,-0.0045,-0.0054,+0.0656,-0.0054,0.0000,0.0000,0.0000,pid
156,69.26,-0.0061,-0.0050,+0.0688,-0.0050,0.0000,0.2027,0.0000,pid
157,69.51,-0.0055,-0.0051,+0.0719,-0.0051,0.0000,0.2018,0.0000,pid
158,69.71,-0.0050,-0.0060,+0.0813,-0.0060,0.0000,0.2010,0.0000,pid
159,70.23,-0.0061,-0.0049,+0.0781,-0.0049,0.0000,0.0000,0.0000,pid
160,69.67,-0.0058,-0.0012,+0.0453,-0.0012,0.0000,0.2012,0.0000,pid
161,69.81,-0.0029,-0.0040,+0.0469,-0.0040,0.0000,0.2007,0.0000,pid
162,70.18,-0.0048,-0.0037,+0.0453,-0.0037,0.0000,0.0000,0.0000,pid
163,69.63,-0.0054,-0.0066,+0.0688,-0.0066,0.0000,0.2013,0.0000,pid
164,69.75,-0.0065,-0.0031,+0.0547,-0.0031,0.0000,0.2009,0.0000,pid
165,70.08,-0.0048,-0.0044,+0.0563,-0.0044,0.0000,0.0000,0.0000,pid
166,69.66,-0.0053,-0.0108,+0.1109,-0.0108,0.0000,0.2012,0.0000,pid
167,69.80,-0.0082,-0.0033,+0.0844,-0.0033,0.0000,0.2007,0.0000,pid
168,70.17,-0.0047,-0.0031,+0.0656,-0.0031,0.0000,0.0000,0.0000,pid
169,69.63,-0.0044,-0.0074,+0.0891,-0.0074,0.0000,0.2013,0.0000,pid
170,69.86,-0.0068,-0.0057,+0.0906,-0.0057,0.0000,0.2005,0.0000,pid
171,70.19,-0.0066,-0.0068,+0.1000,-0.0068,0.0000,0.0000,0.0000,pid
172,69.75,-0.0065,-0.0039,+0.0828,-0.0039,0.0000,0.2009,0.0000,pid
173,69.90,-0.0038,-0.0053,+0.0828,-0.0053,0.0000,0.2004,0.0000,pid
174,70.20,-0.0056,-0.0076,+0.1016,-0.0076,0.0000,0.0000,0.0000,pid
175,69.72,-0.0072,-0.0053,+0.0953,-0.0053,0.0000,0.2010,0.0000,pid
176,69.92,-0.0051,-0.0126,+0.1516,-0.0126,0.0000,0.2003,0.0000,pid
177,70.31,-0.0095,-0.0036,+0.1141,-0.0036,0.0000,0.0000,0.0000,pid
178,69.88,-0.0046,+0.0015,+0.0469,+0.0015,0.0000,0.2004,0.0000,pid
179,69.95,-0.0011,-0.0101,+0.0984,-0.0101,0.0000,0.2002,0.0000,pid
180,70.23,-0.0091,-0.0088,+0.1219,-0.0088,0.0000,0.0000,0.0000,pid
181,69.84,-0.0083,-0.0026,+0.0859,-0.0026,0.0000,0.2006,0.0000,pid
182,70.06,-0.0042,-0.0004,+0.0437,-0.0004,0.0000,0.0000,0.0000,pid
183,69.39,-0.0032,-0.0036,+0.0422,-0.0036,0.0000,0.2022,0.0000,pid
184,69.53,-0.0047,-0.0069,+0.0688,-0.0069,0.0000,0.2017,0.0000,pid
185,69.27,-0.0055,-0.0025,+0.0500,-0.0025,0.0000,0.2026,0.0000,pid
186,69.41,-0.0042,-0.0019,+0.0328,-0.0019,0.0000,0.2021,0.0000,pid
187,70.00,-0.0032,-0.0095,+0.0844,-0.0095,0.0000,0.2000,0.0000,pid
188,70.46,-0.0078,-0.0063,+0.0922,-0.0063,0.0000,0.0000,0.0000,pid
189,70.01,-0.0065,-0.0032,+0.0719,-0.0032,0.0000,0.0000,0.0000,pid
190,69.41,-0.0049,-0.0069,+0.0891,-0.0069,0.0000,0.2021,0.0000,pid
191,69.42,-0.0070,-0.0039,+0.0750,-0.0039,0.0000,0.2021,0.0000,pid
192,69.79,-0.0047,-0.0073,+0.0938,-0.0073,0.0000,0.2008,0.0000,pid
193,70.24,-0.0070,-0.0018,+0.0609,-0.0018,0.0000,0.0000,0.0000,pid
194,69.68,-0.0041,-0.0074,+0.0859,-0.0074,0.0000,0.2012,0.0000,pid
195,69.86,-0.0071,-0.0069,+0.0984,-0.0069,0.0000,0.2005,0.0000,pid
196,70.19,-0.0067,-0.0073,+0.1094,-0.0073,0.0000,0.0000,0.0000,pid
197,69.84,-0.0071,-0.0066,+0.1109,-0.0066,0.0000,0.2006,0.0000,pid
198,69.88,-0.0061,-0.0055,+0.1031,-0.0055,0.0000,0.2004,0.0000,pid
199,70.27,-0.0052,-0.0078,+0.1172,-0.0078,0.0000,0.0000,0.0000,pid
200,69.88,-0.0078,-0.0069,+0.1187,-0.0069,0.0000,0.2005,0.0000,pid
201,70.09,-0.0073,-0.0053,+0.1062,-0.0053,0.0000,0.0000,0.0000,pid
202,69.62,-0.0055,-0.0079,+0.1203,-0.0079,0.0000,0.2014,0.0000,pid
203,69.73,-0.0063,-0.0059,+0.1125,-0.0059,0.0000,0.2010,0.0000,pid
204,70.07,-0.0064,-0.0020,+0.0750,-0.0020,0.0000,0.0000,0.0000,pid
205,69.77,-0.0044,-0.0043,+0.0688,-0.0043,0.0000,0.2008,0.0000,pid
206,69.89,-0.0049,-0.0051,+0.0719,-0.0051,0.0000,0.2004,0.0000,pid
207,70.26,-0.0064,-0.0039,+0.0641,-0.0039,0.0000,0.0000,0.0000,pid
208,69.77,-0.0054,-0.0059,+0.0750,-0.0059,0.0000,0.2008,0.0000,pid
209,69.71,-0.0057,-0.0046,+0.0719,-0.0046,0.0000,0.2011,0.0000,pid
210,69.67,-0.0051,-0.0030,+0.0563,-0.0030,0.0000,0.2012,0.0000,pid
211,69.68,-0.0045,-0.0037,+0.0516,-0.0037,0.0000,0.2012,0.0000,pid
212,70.16,-0.0044,-0.0084,+0.0875,-0.0084,0.0000,0.0000,0.0000,pid
213,70.08,-0.0084,-0.0064,+0.0953,-0.0064,0.0000,0.0000,0.0000,pid
214,69.40,-0.0078,+0.0015,+0.0344,+0.0015,0.0000,0.2022,0.0000,pid
215,69.57,-0.0017,-0.0056,+0.0531,-0.0056,0.0000,0.2015,0.0000,pid
216,69.97,-0.0056,-0.0092,+0.0953,-0.0092,0.0000,0.2001,0.0000,pid
217,70.38,-0.0071,-0.0069,+0.1047,-0.0069,0.0000,0.0000,0.0000,pid
218,69.89,-0.0067,-0.0066,+0.1078,-0.0066,0.0000,0.2004,0.0000,pid
219,70.01,-0.0064,-0.0059,+0.1047,-0.0059,0.0000,0.0000,0.0000,pid
220,69.47,-0.0059,-0.0060,+0.1031,-0.0060,0.0000,0.2019,0.0000,pid
221,69.67,-0.0060,-0.0215,+0.2313,-0.0215,0.0000,0.2012,0.0000,pid
222,70.04,-0.0155,+0.0079,+0.0719,+0.0079,0.0000,0.0000,0.0000,pid
223,69.56,+0.0023,-0.0024,+0.0516,-0.0024,0.0000,0.2016,0.0000,pid
224,69.77,-0.0034,-0.0031,+0.0437,-0.0031,0.0000,0.2008,0.0000,pid
225,70.12,-0.0042,-0.0030,+0.0375,-0.0030,0.0000,0.0000,0.0000,pid
226,69.74,-0.0047,-0.0039,+0.0406,-0.0039,0.0000,0.2009,0.0000,pid
227,69.94,-0.0043,-0.0044,+0.0469,-0.0044,0.0000,0.2002,0.0000,pid
228,70.26,-0.0060,-0.0044,+0.0516,-0.0044,0.0000,0.0000,0.0000,pid
229,69.93,-0.0053,-0.0041,+0.0516,-0.0041,0.0000,0.2002,0.0000,pid
230,70.02,-0.0055,-0.0048,+0.0578,-0.0048,0.0000,0.0000,0.0000,pid
231,69.52,-0.0064,-0.0067,+0.0781,-0.0067,0.0000,0.2017,0.0000,pid
232,69.54,-0.0063,-0.0029,+0.0594,-0.0029,0.0000,0.2017,0.0000,pid
233,69.40,-0.0035,-0.0064,+0.0766,-0.0064,0.0000,0.2022,0.0000,pid
234,69.48,-0.0063,-0.0071,+0.0938,-0.0071,0.0000,0.2019,0.0000,pid
235,70.17,-0.0065,+0.0025,+0.0250,+0.0025,0.0000,0.0000,0.0000,pid
236,69.96,-0.0011,-0.0148,+0.1234,-0.0148,0.0000,0.2001,0.0000,pid
237,70.12,-0.0108,-0.0052,+0.1094,-0.0052,0.0000,0.0000,0.0000,pid
238,69.69,-0.0047,-0.0043,+0.0922,-0.0043,0.0000,0.2011,0.0000,pid
239,69.80,-0.0048,-0.0057,+0.0922,-0.0057,0.0000,0.2007,0.0000,pid
240,70.19,-0.0063,-0.0051,+0.0875,-0.0051,0.0000,0.0000,0.0000,pid
241,69.80,-0.0060,-0.0053,+0.0859,-0.0053,0.0000,0.2007,0.0000,pid
242,69.74,-0.0060,+0.0002,+0.0391,+0.0002,0.0000,0.2010,0.0000,pid
243,69.61,-0.0022,-0.0071,+0.0688,-0.0071,0.0000,0.2014,0.0000,pid
244,69.75,-0.0066,-0.0044,+0.0656,-0.0044,0.0000,0.2009,0.0000,pid
245,70.37,-0.0048,-0.0044,+0.0641,-0.0044,0.0000,0.0000,0.0000,pid
246,70.13,-0.0054,-0.0031,+0.0516,-0.0031,0.0000,0.0000,0.0000,pid
247,69.52,-0.0042,-0.0039,+0.0500,-0.0039,0.0000,0.2017,0.0000,pid
248,69.69,-0.0049,-0.0051,+0.0594,-0.0051,0.0000,0.2011,0.0000,pid
249,69.94,-0.0048,-0.0108,+0.1125,-0.0108,0.0000,0.2002,0.0000,pid
250,70.35,-0.0093,+0.0012,+0.0484,+0.0012,0.0000,0.0000,0.0000,pid
251,69.77,-0.0019,-0.0047,+0.0547,-0.0047,0.0000,0.2008,0.0000,pid
252,70.04,-0.0057,-0.0029,+0.0437,-0.0029,0.0000,0.0000,0.0000,pid
253,69.63,-0.0051,-0.0013,+0.0234,-0.0013,0.0000,0.2013,0.0000,pid
254,69.64,-0.0022,-0.0067,+0.0547,-0.0067,0.0000,0.2013,0.0000,pid
255,70.23,-0.0061,-0.0032,+0.0469,-0.0032,0.0000,0.0000,0.0000,pid
256,69.67,-0.0051,-0.0018,+0.0297,-0.0018,0.0000,0.2012,0.0000,pid
257,69.84,-0.0034,+0.0008,-0.0031,+0.0008,0.0000,0.2006,0.0000,pid
258,70.25,-0.0017,-0.0068,+0.0375,-0.0068,0.0000,0.0000,0.0000,pid
259,69.76,-0.0068,-0.0091,+0.0844,-0.0091,0.0000,0.2009,0.0000,pid
260,69.88,-0.0080,-0.0029,+0.0641,-0.0029,0.0000,0.2004,0.0000,pid
261,70.33,-0.0046,-0.0038,+0.0578,-0.0038,0.0000,0.0000,0.0000,pid
262,70.00,-0.0055,-0.0058,+0.0703,-0.0058,0.0000,0.2000,0.0000,pid
263,70.03,-0.0059,-0.0067,+0.0859,-0.0067,0.0000,0.0000,0.0000,pid
264,69.53,-0.0071,-0.0028,+0.0641,-0.0028,0.0000,0.2017,0.0000,pid
265,69.47,-0.0037,-0.0048,+0.0656,-0.0048,0.0000,0.2019,0.0000,pid
266,69.40,-0.0051,-0.0054,+0.0719,-0.0054,0.0000,0.2022,0.0000,pid
267,69.46,-0.0058,-0.0006,+0.0359,-0.0006,0.0000,0.2019,0.0000,pid
268,70.05,-0.0024,-0.0049,+0.0484,-0.0049,0.0000,0.0000,0.0000,pid
269,69.95,-0.0056,-0.0069,+0.0734,-0.0069,0.0000,0.2002,0.0000,pid
270,70.16,-0.0069,-0.0001,+0.0328,-0.0001,0.0000,0.0000,0.0000,pid
271,69.68,-0.0026,-0.0001,+0.0063,-0.0001,0.0000,0.2012,0.0000,pid
272,69.66,-0.0018,-0.0064,+0.0406,-0.0064,0.0000,0.2012,0.0000,pid
273,69.56,-0.0059,-0.0029,+0.0344,-0.0029,0.0000,0.2016,0.0000,pid
274,69.56,-0.0040,-0.0036,+0.0359,-0.0036,0.0000,0.2016,0.0000,pid
275,70.15,-0.0040,+0.0007,+0.0016,+0.0007,0.0000,0.0000,0.0000,pid
276,70.07,-0.0020,-0.0047,+0.0234,-0.0047,0.0000,0.0000,0.0000,pid
277,69.47,-0.0050,-0.0022,+0.0172,-0.0022,0.0000,0.2019,0.0000,pid
278,69.54,-0.0037,-0.0010,+0.0031,-0.0010,0.0000,0.2017,0.0000,pid
279,69.98,-0.0028,-0.0040,+0.0187,-0.0040,0.0000,0.2001,0.0000,pid
280,70.37,-0.0045,-0.0029,+0.0203,-0.0029,0.0000,0.0000,0.0000,pid
281,69.90,-0.0051,-0.0028,+0.0203,-0.0028,0.0000,0.2004,0.0000,pid
282,70.09,-0.0039,-0.0021,+0.0141,-0.0021,0.0000,0.0000,0.0000,pid
283,69.59,-0.0039,-0.0063,+0.0453,-0.0063,0.0000,0.2015,0.0000,pid
284,69.70,-0.0062,-0.0029,+0.0375,-0.0029,0.0000,0.2011,0.0000,pid
285,70.10,-0.0040,-0.0052,+0.0516,-0.0052,0.0000,0.0000,0.0000,pid
286,69.72,-0.0057,+0.0027,-0.0047,+0.0027,0.0000,0.2010,0.0000,pid
287,69.89,-0.0006,-0.0037,+0.0109,-0.0037,0.0000,0.2004,0.0000,pid
288,70.25,-0.0051,+0.0029,-0.0328,+0.0029,0.0000,0.0000,0.0000,pid
