frame,speed_kmh,steer_raw_nn,pid_steer,lane_error,steer_final,brake_raw,throttle_final,brake_final,steer_source
0,0.00,-0.0010,+0.0168,-0.4000,+0.0134,0.0540,0.4800,0.0432,pid
1,0.00,+0.0122,+0.0088,-0.3281,+0.0098,0.0029,0.5760,0.0109,pid
2,0.02,+0.0097,+0.0151,-0.3281,+0.0141,0.0019,0.5950,0.0037,pid
3,0.02,+0.0104,+0.0177,-0.3500,+0.0170,0.0018,0.5988,0.0022,pid
4,0.01,+0.0130,+0.0134,-0.3281,+0.0141,0.0020,0.5996,0.0020,pid
5,0.00,+0.0112,+0.0163,-0.3375,+0.0158,0.0016,0.5999,0.0017,pid
6,0.00,+0.0113,+0.0144,-0.3281,+0.0147,0.0018,0.6000,0.0018,pid
7,0.00,+0.0110,+0.0151,-0.3281,+0.0150,0.0018,0.6000,0.0018,pid
8,0.00,+0.0125,+0.0163,-0.3375,+0.0160,0.0019,0.6000,0.0019,pid
9,0.00,+0.0106,+0.0151,-0.3344,+0.0153,0.0015,0.6000,0.0016,pid
10,0.00,+0.0112,+0.0154,-0.3344,+0.0154,0.0017,0.6000,0.0016,pid
11,0.00,+0.0121,+0.0154,-0.3344,+0.0154,0.0017,0.6000,0.0017,pid
12,0.00,+0.0125,+0.0146,-0.3281,+0.0148,0.0020,0.6000,0.0019,pid
13,0.00,+0.0103,+0.0151,-0.3281,+0.0151,0.0016,0.6000,0.0017,pid
14,0.00,+0.0120,+0.0151,-0.3281,+0.0151,0.0019,0.6000,0.0019,pid
15,0.00,+0.0107,+0.0159,-0.3344,+0.0157,0.0016,0.6000,0.0017,pid
16,0.00,+0.0124,+0.0176,-0.3531,+0.0172,0.0019,0.6000,0.0019,pid
17,0.00,+0.0129,+0.0131,-0.3281,+0.0139,0.0020,0.6000,0.0020,pid
18,0.00,+0.0099,+0.0159,-0.3344,+0.0155,0.0017,0.6000,0.0017,pid
19,0.00,+0.0107,+0.0146,-0.3281,+0.0148,0.0018,0.6000,0.0017,pid
20,0.00,+0.0114,+0.0151,-0.3281,+0.0151,0.0018,0.6000,0.0018,pid
21,0.00,+0.0106,+0.0151,-0.3281,+0.0151,0.0017,0.6000,0.0017,pid
22,0.00,+0.0122,+0.0159,-0.3344,+0.0157,0.0016,0.6000,0.0016,pid
23,0.00,+0.0112,+0.0154,-0.3344,+0.0154,0.0017,0.6000,0.0017,pid
24,0.00,+0.0109,+0.0154,-0.3344,+0.0154,0.0017,0.6000,0.0017,pid
25,0.00,+0.0104,+0.0154,-0.3344,+0.0154,0.0018,0.6000,0.0018,pid
