frame,speed_kmh,steer_raw_nn,pid_steer,lane_error,steer_final,brake_raw,throttle_final,brake_final,steer_source
28,0.00,+0.0108,+0.0049,-0.0547,+0.0049,0.0423,0.0000,0.0423,pid
29,0.00,+0.0029,+0.0035,-0.0516,+0.0035,0.0438,0.0000,0.0438,pid
30,0.00,+0.0046,+0.0029,-0.0437,+0.0029,0.0449,0.0000,0.0449,pid
31,0.00,+0.0049,+0.0035,-0.0422,+0.0035,0.0483,0.0000,0.0483,pid
32,0.00,+0.0063,-0.0019,+0.0031,-0.0019,0.0471,0.0000,0.0471,pid
33,0.00,+0.0005,+0.0077,-0.0453,+0.0077,0.0472,0.0000,0.0472,pid
34,0.00,+0.0082,+0.0034,-0.0422,+0.0034,0.0436,0.0000,0.0436,pid
35,0.00,+0.0052,+0.0033,-0.0391,+0.0033,0.0444,0.0000,0.0444,pid
36,0.00,+0.0052,+0.0032,-0.0359,+0.0032,0.0457,0.0000,0.0457,pid
37,0.00,+0.0050,+0.0051,-0.0500,+0.0051,0.0443,0.0000,0.0443,pid
38,0.00,+0.0064,+0.0040,-0.0500,+0.0040,0.0415,0.0000,0.0415,pid
39,0.00,+0.0054,+0.0034,-0.0453,+0.0034,0.0465,0.0000,0.0465,pid
40,0.00,+0.0053,+0.0036,-0.0437,+0.0036,0.0473,0.0000,0.0473,pid
41,0.00,+0.0055,+0.0037,-0.0437,+0.0037,0.0471,0.0000,0.0471,pid
42,0.00,+0.0059,+0.0039,-0.0453,+0.0039,0.0440,0.0000,0.0440,pid
43,0.00,+0.0061,+0.0023,-0.0328,+0.0023,0.0457,0.0000,0.0457,pid
44,0.00,+0.0048,+0.0031,-0.0312,+0.0031,0.0467,0.0000,0.0467,pid
45,0.00,+0.0049,+0.0040,-0.0375,+0.0040,0.0336,0.0000,0.0336,pid
46,0.00,+0.0057,+0.0033,-0.0359,+0.0033,0.0452,0.0000,0.0452,pid
47,0.00,+0.0052,+0.0040,-0.0406,+0.0040,0.0455,0.0000,0.0455,pid
48,0.00,+0.0054,+0.0036,-0.0406,+0.0036,0.0429,0.0000,0.0429,pid
49,0.00,+0.0054,+0.0049,-0.0516,+0.0049,0.0451,0.0000,0.0451,pid
50,0.00,+0.0060,+0.0014,-0.0297,+0.0014,0.0446,0.0000,0.0446,pid
51,0.00,+0.0026,+0.0047,-0.0422,+0.0047,0.0508,0.0000,0.0508,pid
52,0.00,+0.0056,+0.0037,-0.0422,+0.0037,0.0486,0.0000,0.0486,pid
53,0.00,+0.0045,+0.0046,-0.0500,+0.0046,0.0495,0.0000,0.0495,pid
54,0.00,+0.0055,+0.0025,-0.0375,+0.0025,0.0468,0.0000,0.0468,pid
55,0.00,+0.0037,+0.0048,-0.0484,+0.0048,0.0471,0.0000,0.0471,pid
56,0.00,+0.0055,+0.0037,-0.0469,+0.0037,0.0457,0.0000,0.0457,pid
57,0.00,+0.0054,+0.0022,-0.0328,+0.0022,0.0343,0.0000,0.0343,pid
58,0.00,+0.0041,-0.0008,+0.0016,-0.0008,0.0282,0.0000,0.0282,pid
59,0.00,-0.0014,-0.0065,+0.0703,-0.0065,0.0240,0.0000,0.0240,pid
60,0.00,-0.0060,+0.0006,+0.0563,+0.0006,0.0251,0.0000,0.0251,pid
61,0.00,+0.0017,+0.0112,-0.0406,+0.0112,0.0319,0.0000,0.0319,pid
62,0.32,+0.0025,+0.0035,-0.0406,+0.0035,0.0458,0.0000,0.0458,pid
63,0.84,-0.0029,+0.0079,-0.0766,+0.0079,0.0631,0.0000,0.0631,pid
64,1.25,+0.0020,-0.0009,-0.0266,-0.0009,0.0741,0.0000,0.0741,pid
65,1.78,-0.0018,+0.0008,-0.0078,+0.0008,0.0813,0.0000,0.0813,pid
66,2.24,+0.0020,+0.0010,+0.0031,+0.0010,0.0818,0.0000,0.0818,pid
67,2.50,+0.0035,+0.0047,-0.0203,+0.0047,0.0866,0.0000,0.0866,pid
68,2.67,+0.0052,-0.0006,+0.0078,-0.0006,0.0751,0.0000,0.0751,pid
69,2.89,+0.0028,+0.0034,-0.0063,+0.0034,0.0810,0.0000,0.0810,pid
70,3.27,+0.0066,+0.0032,-0.0141,+0.0032,0.0734,0.0000,0.0734,pid
71,3.44,+0.0070,+0.0024,-0.0125,+0.0024,0.0758,0.0000,0.0758,pid
72,3.65,+0.0059,+0.0027,-0.0141,+0.0027,0.0817,0.0000,0.0817,pid
73,3.51,+0.0059,+0.0013,-0.0031,+0.0013,0.0739,0.0000,0.0739,pid
74,3.62,+0.0054,+0.0016,+0.0016,+0.0016,0.0772,0.0000,0.0772,pid
75,3.73,+0.0060,+0.0027,-0.0047,+0.0027,0.0753,0.0000,0.0753,pid
76,3.93,+0.0056,+0.0011,+0.0047,+0.0011,0.0785,0.0000,0.0785,pid
77,3.90,+0.0053,+0.0037,-0.0109,+0.0037,0.0783,0.0000,0.0783,pid
78,3.95,+0.0061,-0.0004,+0.0125,-0.0004,0.0817,0.0000,0.0817,pid
79,4.12,+0.0040,+0.0007,+0.0187,+0.0007,0.0782,0.0000,0.0782,pid
80,3.82,+0.0038,+0.0036,-0.0016,+0.0036,0.0838,0.0000,0.0838,pid
81,3.84,+0.0049,+0.0030,-0.0094,+0.0030,0.0869,0.0000,0.0869,pid
82,3.96,+0.0050,+0.0001,+0.0094,+0.0001,0.0912,0.0000,0.0912,pid
83,3.60,+0.0052,+0.0015,+0.0094,+0.0015,0.0811,0.0000,0.0811,pid
84,3.80,+0.0044,+0.0015,+0.0094,+0.0015,0.0912,0.0000,0.0912,pid
85,3.71,+0.0049,+0.0007,+0.0156,+0.0007,0.0849,0.0000,0.0849,pid
86,3.85,+0.0050,-0.0020,+0.0422,-0.0020,0.0941,0.0000,0.0941,pid
87,4.27,+0.0031,+0.0029,+0.0187,+0.0029,0.0916,0.0000,0.0916,pid
88,3.90,+0.0053,-0.0027,+0.0484,-0.0027,0.0948,0.0000,0.0948,pid
89,3.97,+0.0030,+0.0021,+0.0281,+0.0021,0.1003,0.0000,0.1003,pid
90,3.50,+0.0048,-0.0015,+0.0437,-0.0015,0.0850,0.0000,0.0850,pid
91,3.75,+0.0049,-0.0019,+0.0563,-0.0019,0.0843,0.0000,0.0843,pid
92,3.62,+0.0046,+0.0007,+0.0422,+0.0007,0.0876,0.0000,0.0876,pid
93,3.61,+0.0046,-0.0047,+0.0766,-0.0047,0.0886,0.0000,0.0886,pid
94,3.59,+0.0039,-0.0030,+0.0844,-0.0030,0.0875,0.0000,0.0875,pid
95,3.61,+0.0049,-0.0001,+0.0641,-0.0001,0.0855,0.0000,0.0855,pid
96,3.50,+0.0062,-0.0043,+0.0844,-0.0043,0.0869,0.0000,0.0869,pid
97,3.49,+0.0044,-0.0055,+0.1062,-0.0055,0.0911,0.0000,0.0911,pid
98,3.52,+0.0035,-0.0011,+0.0828,-0.0011,0.0914,0.0000,0.0914,pid
99,3.27,+0.0046,-0.0064,+0.1094,-0.0064,0.0912,0.0000,0.0912,pid
100,3.17,+0.0024,-0.0030,+0.0969,-0.0030,0.0978,0.0000,0.0978,pid
101,3.28,+0.0040,-0.0057,+0.1094,-0.0057,0.0928,0.0000,0.0928,pid
102,3.05,+0.0028,-0.0068,+0.1250,-0.0068,0.1100,0.0000,0.1100,pid
103,2.97,+0.0017,-0.0045,+0.1141,-0.0045,0.1060,0.0000,0.1060,pid
104,2.82,+0.0025,-0.0048,+0.1078,-0.0048,0.1082,0.0000,0.1082,pid
105,2.65,+0.0017,-0.0065,+0.1156,-0.0065,0.0815,0.0000,0.0815,pid
106,2.63,-0.0003,-0.0050,+0.1062,-0.0050,0.0834,0.0000,0.0834,pid
107,2.77,+0.0013,-0.0078,+0.1219,-0.0078,0.0761,0.0000,0.0761,pid
108,3.12,+0.0005,-0.0066,+0.1203,-0.0066,0.0776,0.0000,0.0776,pid
109,3.22,+0.0020,-0.0070,+0.1219,-0.0070,0.0821,0.0000,0.0821,pid
110,3.34,+0.0021,-0.0067,+0.1203,-0.0067,0.0783,0.0000,0.0783,pid
111,3.36,+0.0029,-0.0083,+0.1328,-0.0083,0.0773,0.0000,0.0773,pid
112,3.53,+0.0029,-0.0079,+0.1375,-0.0079,0.0771,0.0000,0.0771,pid
113,3.66,+0.0042,-0.0082,+0.1437,-0.0082,0.0708,0.0000,0.0708,pid
114,3.65,+0.0035,-0.0087,+0.1516,-0.0087,0.0964,0.0000,0.0964,pid
115,3.68,+0.0036,-0.0069,+0.1422,-0.0069,0.0866,0.0000,0.0866,pid
116,3.56,+0.0029,-0.0079,+0.1437,-0.0079,0.0837,0.0000,0.0837,pid
117,3.58,+0.0036,-0.0081,+0.1469,-0.0081,0.0891,0.0000,0.0891,pid
118,3.54,+0.0032,-0.0082,+0.1500,-0.0082,0.0995,0.0000,0.0995,pid
119,3.39,+0.0017,-0.0093,+0.1609,-0.0093,0.0981,0.0000,0.0981,pid
120,3.25,+0.0018,-0.0092,+0.1672,-0.0092,0.0857,0.0000,0.0857,pid
121,3.18,+0.0012,-0.0087,+0.1672,-0.0087,0.1075,0.0000,0.1075,pid
122,3.05,+0.0011,-0.0091,+0.1703,-0.0091,0.0964,0.0000,0.0964,pid
123,3.03,-0.0000,-0.0090,+0.1719,-0.0090,0.1077,0.0000,0.1077,pid
124,2.88,+0.0003,-0.0081,+0.1656,-0.0081,0.1108,0.0000,0.1108,pid
125,2.64,+0.0002,-0.0097,+0.1750,-0.0097,0.1090,0.0000,0.1090,pid
126,2.46,-0.0013,-0.0092,+0.1766,-0.0092,0.1135,0.0000,0.1135,pid
127,2.29,-0.0020,-0.0087,+0.1734,-0.0087,0.1119,0.0000,0.1119,pid
128,2.20,-0.0017,-0.0078,+0.1641,-0.0078,0.1220,0.0000,0.1220,pid
129,1.97,-0.0029,-0.0101,+0.1766,-0.0101,0.1280,0.0000,0.1280,pid
130,1.65,-0.0059,-0.0100,+0.1844,-0.0100,0.1475,0.0000,0.1475,pid
131,1.24,-0.0087,-0.0105,+0.1938,-0.0105,0.1416,0.0000,0.1416,pid
132,0.89,-0.0118,-0.0079,+0.1781,-0.0079,0.1214,0.0000,0.1214,pid
133,0.68,-0.0097,-0.0104,+0.1891,-0.0104,0.1042,0.0000,0.1042,pid
134,0.84,-0.0094,-0.0088,+0.1828,-0.0088,0.1219,0.0000,0.1219,pid
135,0.88,-0.0102,-0.0097,+0.1859,-0.0097,0.1098,0.0000,0.1098,pid
136,0.97,-0.0095,-0.0089,+0.1812,-0.0089,0.1077,0.0000,0.1077,pid
137,1.07,-0.0087,-0.0079,+0.1703,-0.0079,0.1116,0.0000,0.1116,pid
138,1.20,-0.0069,-0.0135,+0.2094,-0.0135,0.1138,0.0000,0.1138,pid
139,1.26,-0.0081,-0.0074,+0.1844,-0.0074,0.1148,0.0000,0.1148,pid
140,1.15,-0.0072,-0.0096,+0.1859,-0.0096,0.1215,0.0000,0.1215,pid
141,1.16,-0.0082,-0.0087,+0.1797,-0.0087,0.1240,0.0000,0.1240,pid
142,1.06,-0.0080,-0.0098,+0.1844,-0.0098,0.1019,0.0000,0.1019,pid
143,1.12,-0.0087,-0.0096,+0.1859,-0.0096,0.1085,0.0000,0.1085,pid
144,1.26,-0.0072,-0.0098,+0.1891,-0.0098,0.1216,0.0000,0.1216,pid
145,1.25,-0.0078,-0.0105,+0.1969,-0.0105,0.1338,0.0000,0.1338,pid
146,1.03,-0.0105,-0.0101,+0.1984,-0.0101,0.1241,0.0000,0.1241,pid
147,0.94,-0.0100,-0.0094,+0.1938,-0.0094,0.1177,0.0000,0.1177,pid
148,0.84,-0.0106,-0.0099,+0.1953,-0.0099,0.1027,0.0000,0.1027,pid
149,1.03,-0.0091,-0.0092,+0.1906,-0.0092,0.1049,0.0000,0.1049,pid
150,1.19,-0.0079,-0.0093,+0.1875,-0.0093,0.1071,0.0000,0.1071,pid
151,1.23,-0.0081,-0.0108,+0.1984,-0.0108,0.1084,0.0000,0.1084,pid
152,1.37,-0.0087,-0.0099,+0.1984,-0.0099,0.1030,0.0000,0.1030,pid
153,1.48,-0.0072,-0.0092,+0.1922,-0.0092,0.1161,0.0000,0.1161,pid
154,1.50,-0.0070,-0.0104,+0.1984,-0.0104,0.1207,0.0000,0.1207,pid
155,1.45,-0.0090,-0.0079,+0.1812,-0.0079,0.1130,0.0000,0.1130,pid
156,1.34,-0.0068,-0.0117,+0.2016,-0.0117,0.1240,0.0000,0.1240,pid
157,1.30,-0.0104,-0.0089,+0.1922,-0.0089,0.1077,0.0000,0.1077,pid
158,1.27,-0.0076,-0.0114,+0.2062,-0.0114,0.1005,0.0000,0.1005,pid
159,1.44,-0.0087,-0.0101,+0.2047,-0.0101,0.0953,0.0000,0.0953,pid
160,1.61,-0.0072,-0.0094,+0.1984,-0.0094,0.0952,0.0000,0.0952,pid
161,1.80,-0.0048,-0.0103,+0.2016,-0.0103,0.1078,0.0000,0.1078,pid
162,1.87,-0.0082,-0.0095,+0.1969,-0.0095,0.1005,0.0000,0.1005,pid
163,1.94,-0.0060,-0.0114,+0.2094,-0.0114,0.0990,0.0000,0.0990,pid
164,1.94,-0.0078,-0.0102,+0.2078,-0.0102,0.1014,0.0000,0.1014,pid
165,2.10,-0.0052,-0.0103,+0.2078,-0.0103,0.0970,0.0000,0.0970,pid
166,2.10,-0.0055,-0.0109,+0.2125,-0.0109,0.0956,0.0000,0.0956,pid
167,2.07,-0.0065,-0.0122,+0.2266,-0.0122,0.0961,0.0000,0.0961,pid
168,2.25,-0.0064,-0.0092,+0.2109,-0.0092,0.0741,0.0000,0.0741,pid
169,2.53,-0.0037,-0.0097,+0.2047,-0.0097,0.0865,0.0000,0.0865,pid
170,2.49,-0.0041,-0.0108,+0.2094,-0.0108,0.0937,0.0000,0.0937,pid
171,2.88,-0.0045,-0.0109,+0.2141,-0.0109,0.0906,0.0000,0.0906,pid
172,2.92,-0.0051,-0.0108,+0.2156,-0.0108,0.0672,0.0000,0.0672,pid
173,2.96,-0.0034,-0.0106,+0.2156,-0.0106,0.0827,0.0000,0.0827,pid
174,3.35,-0.0022,-0.0101,+0.2109,-0.0101,0.0809,0.0000,0.0809,pid
175,3.40,-0.0018,-0.0104,+0.2109,-0.0104,0.0869,0.0000,0.0869,pid
176,3.45,-0.0029,-0.0116,+0.2203,-0.0116,0.0905,0.0000,0.0905,pid
177,3.42,-0.0025,-0.0099,+0.2125,-0.0099,0.0925,0.0000,0.0925,pid
178,3.40,-0.0024,-0.0154,+0.2531,-0.0154,0.0675,0.0000,0.0675,pid
179,3.56,-0.0040,-0.0223,+0.3375,-0.0223,0.0909,0.0000,0.0909,pid
180,3.66,-0.0061,-0.0028,+0.2313,-0.0028,0.0672,0.0000,0.0672,pid
181,3.64,+0.0021,-0.0103,+0.2234,-0.0103,0.0620,0.0000,0.0620,pid
182,4.00,-0.0018,-0.0265,+0.3531,-0.0265,0.0764,0.0000,0.0764,pid
183,4.08,-0.0068,+0.0011,+0.2094,+0.0011,0.0780,0.0000,0.0780,pid
184,3.87,+0.0022,-0.0126,+0.2281,-0.0126,0.0787,0.0000,0.0787,pid
185,4.01,-0.0005,-0.0098,+0.2172,-0.0098,0.0598,0.0000,0.0598,pid
186,4.08,-0.0001,-0.0144,+0.2484,-0.0144,0.0917,0.0000,0.0917,pid
187,3.99,-0.0020,-0.0119,+0.2484,-0.0119,0.0946,0.0000,0.0946,pid
188,3.95,-0.0002,-0.0093,+0.2266,-0.0093,0.0639,0.0000,0.0639,pid
189,3.95,+0.0000,-0.0114,+0.2297,-0.0114,0.0957,0.0000,0.0957,pid
190,4.00,-0.0000,-0.0114,+0.2313,-0.0114,0.1034,0.0000,0.1034,pid
191,3.52,-0.0013,-0.0126,+0.2422,-0.0126,0.0637,0.0000,0.0637,pid
192,3.55,-0.0024,-0.0113,+0.2391,-0.0113,0.0878,0.0000,0.0878,pid
193,3.68,-0.0016,-0.0119,+0.2422,-0.0119,0.0693,0.0000,0.0693,pid
194,3.76,-0.0015,-0.0113,+0.2391,-0.0113,0.0956,0.0000,0.0956,pid
195,3.75,-0.0009,-0.0127,+0.2484,-0.0127,0.0681,0.0000,0.0681,pid
196,3.79,-0.0016,-0.0121,+0.2500,-0.0121,0.0885,0.0000,0.0885,pid
197,3.81,-0.0004,-0.0131,+0.2594,-0.0131,0.0700,0.0000,0.0700,pid
198,3.69,-0.0014,-0.0126,+0.2609,-0.0126,0.0959,0.0000,0.0959,pid
199,3.68,-0.0012,-0.0115,+0.2531,-0.0115,0.1034,0.0000,0.1034,pid
200,3.64,-0.0011,-0.0129,+0.2594,-0.0129,0.0709,0.0000,0.0709,pid
201,3.55,-0.0014,-0.0116,+0.2531,-0.0116,0.0717,0.0000,0.0717,pid
202,3.79,-0.0006,-0.0121,+0.2531,-0.0121,0.0861,0.0000,0.0861,pid
203,3.79,-0.0008,-0.0119,+0.2516,-0.0119,0.0906,0.0000,0.0906,pid
204,3.73,-0.0010,-0.0145,+0.2719,-0.0145,0.0917,0.0000,0.0917,pid
205,3.66,-0.0020,-0.0108,+0.2547,-0.0108,0.0988,0.0000,0.0988,pid
206,3.39,-0.0013,-0.0133,+0.2641,-0.0133,0.1022,0.0000,0.1022,pid
207,3.23,-0.0022,-0.0124,+0.2625,-0.0124,0.1067,0.0000,0.1067,pid
208,3.12,-0.0025,-0.0112,+0.2516,-0.0112,0.0800,0.0000,0.0800,pid
209,3.19,-0.0015,-0.0119,+0.2500,-0.0119,0.1016,0.0000,0.1016,pid
210,2.97,-0.0025,-0.0137,+0.2641,-0.0137,0.1072,0.0000,0.1072,pid
211,2.88,-0.0033,-0.0109,+0.2500,-0.0109,0.1167,0.0000,0.1167,pid
212,2.70,-0.0028,-0.0129,+0.2578,-0.0129,0.0895,0.0000,0.0895,pid
213,2.56,-0.0040,-0.0123,+0.2578,-0.0123,0.1027,0.0000,0.1027,pid
214,2.60,-0.0038,-0.0118,+0.2531,-0.0118,0.0800,0.0000,0.0800,pid
215,2.66,-0.0031,-0.0121,+0.2531,-0.0121,0.1021,0.0000,0.1021,pid
216,2.71,-0.0026,-0.0129,+0.2594,-0.0129,0.1125,0.0000,0.1125,pid
217,2.53,-0.0050,-0.0124,+0.2594,-0.0124,0.1187,0.0000,0.1187,pid
218,2.24,-0.0058,-0.0133,+0.2672,-0.0133,0.1141,0.0000,0.1141,pid
219,2.10,-0.0068,-0.0127,+0.2672,-0.0127,0.0775,0.0000,0.0775,pid
220,2.26,-0.0069,-0.0101,+0.2453,-0.0101,0.0937,0.0000,0.0937,pid
221,2.46,-0.0037,-0.0133,+0.2578,-0.0133,0.1030,0.0000,0.1030,pid
222,2.45,-0.0044,-0.0129,+0.2625,-0.0129,0.1127,0.0000,0.1127,pid
223,2.31,-0.0061,-0.0117,+0.2562,-0.0117,0.1259,0.0000,0.1259,pid
224,2.00,-0.0066,-0.0109,+0.2453,-0.0109,0.1223,0.0000,0.1223,pid
225,1.67,-0.0081,-0.0133,+0.2578,-0.0133,0.1159,0.0000,0.1159,pid
226,1.51,-0.0099,-0.0123,+0.2578,-0.0123,0.1160,0.0000,0.1160,pid
227,1.34,-0.0090,-0.0108,+0.2453,-0.0108,0.1158,0.0000,0.1158,pid
228,1.26,-0.0097,-0.0126,+0.2516,-0.0126,0.1132,0.0000,0.1132,pid
229,1.29,-0.0115,-0.0122,+0.2531,-0.0122,0.0985,0.0000,0.0985,pid
230,1.39,-0.0100,-0.0112,+0.2453,-0.0112,0.1078,0.0000,0.1078,pid
231,1.48,-0.0098,-0.0124,+0.2500,-0.0124,0.1012,0.0000,0.1012,pid
232,1.61,-0.0090,-0.0116,+0.2469,-0.0116,0.1094,0.0000,0.1094,pid
233,1.60,-0.0087,-0.0132,+0.2578,-0.0132,0.1283,0.0000,0.1283,pid
234,1.46,-0.0112,-0.0131,+0.2641,-0.0131,0.1124,0.0000,0.1124,pid
235,1.28,-0.0114,-0.0126,+0.2641,-0.0126,0.1022,0.0000,0.1022,pid
236,1.43,-0.0101,-0.0105,+0.2469,-0.0105,0.0964,0.0000,0.0964,pid
237,1.46,-0.0092,-0.0128,+0.2547,-0.0128,0.1065,0.0000,0.1065,pid
238,1.53,-0.0100,-0.0128,+0.2594,-0.0128,0.1047,0.0000,0.1047,pid
239,1.53,-0.0106,-0.0116,+0.2531,-0.0116,0.1025,0.0000,0.1025,pid
240,1.65,-0.0096,-0.0108,+0.2422,-0.0108,0.0778,0.0000,0.0778,pid
241,1.92,-0.0072,-0.0123,+0.2469,-0.0123,0.1025,0.0000,0.1025,pid
242,2.01,-0.0086,-0.0132,+0.2578,-0.0132,0.0779,0.0000,0.0779,pid
243,2.24,-0.0079,-0.0116,+0.2516,-0.0116,0.1001,0.0000,0.1001,pid
244,2.41,-0.0055,-0.0121,+0.2516,-0.0121,0.0665,0.0000,0.0665,pid
245,2.70,-0.0053,-0.0122,+0.2531,-0.0122,0.0894,0.0000,0.0894,pid
246,2.87,-0.0053,-0.0125,+0.2562,-0.0125,0.0557,0.0000,0.0557,pid
247,3.07,-0.0047,-0.0104,+0.2406,-0.0104,0.0595,0.0000,0.0595,pid
248,3.53,-0.0021,-0.0129,+0.2516,-0.0129,0.0805,0.0000,0.0805,pid
249,3.81,-0.0029,-0.0109,+0.2422,-0.0109,0.0607,0.0000,0.0607,pid
250,4.10,-0.0020,-0.0134,+0.2562,-0.0134,0.0532,0.0000,0.0532,pid
251,4.46,-0.0018,-0.0119,+0.2531,-0.0119,0.0554,0.0000,0.0554,pid
252,4.61,-0.0022,-0.0108,+0.2422,-0.0108,0.0864,0.0000,0.0864,pid
253,4.32,-0.0027,-0.0111,+0.2375,-0.0111,0.0889,0.0000,0.0889,pid
254,4.38,-0.0028,-0.0123,+0.2437,-0.0123,0.0688,0.0000,0.0688,pid
255,4.15,-0.0023,-0.0116,+0.2422,-0.0116,0.0881,0.0000,0.0881,pid
256,4.06,-0.0015,-0.0111,+0.2375,-0.0111,0.0714,0.0000,0.0714,pid
257,4.24,-0.0017,-0.0123,+0.2437,-0.0123,0.0939,0.0000,0.0939,pid
258,4.24,-0.0012,-0.0123,+0.2484,-0.0123,0.1084,0.0000,0.1084,pid
259,3.68,-0.0028,-0.0256,+0.3625,-0.0256,0.1091,0.0000,0.1091,pid
260,3.33,-0.0096,-0.0169,+0.3656,-0.0169,0.1161,0.0000,0.1161,pid
261,3.03,-0.0069,-0.0155,+0.3563,-0.0155,0.0859,0.0000,0.0859,pid
262,2.94,-0.0058,-0.0174,+0.3656,-0.0174,0.1197,0.0000,0.1197,pid
263,2.84,-0.0075,-0.0155,+0.3563,-0.0155,0.0956,0.0000,0.0956,pid
264,2.74,-0.0069,+0.0008,+0.2141,+0.0008,0.1258,0.0000,0.1258,pid
265,2.49,-0.0004,-0.0130,+0.2344,-0.0130,0.1114,0.0000,0.1114,pid
266,2.12,-0.0084,-0.0275,+0.3688,-0.0275,0.0921,0.0000,0.0921,pid
267,2.30,-0.0135,-0.0145,+0.3500,-0.0145,0.1152,0.0000,0.1152,pid
268,2.13,-0.0087,-0.0160,+0.3500,-0.0160,0.1246,0.0000,0.1246,pid
269,1.94,-0.0101,-0.0029,+0.2406,-0.0029,0.1015,0.0000,0.1015,pid
270,1.79,-0.0042,-0.0255,+0.3563,-0.0255,0.0902,0.0000,0.0902,pid
271,2.01,-0.0128,+0.0534,-0.2203,+0.0534,0.1013,0.0000,0.1013,pid
272,2.10,+0.0155,-0.0620,+0.3531,-0.0620,0.0383,0.0000,0.0383,pid
273,2.56,-0.0185,-0.0009,+0.2266,-0.0009,0.0869,0.0000,0.0869,pid
274,3.10,+0.0018,-0.0111,+0.2266,-0.0111,0.0560,0.0000,0.0560,pid
275,3.35,-0.0032,+0.0069,+0.0766,+0.0069,0.0876,0.0000,0.0876,pid
276,3.53,+0.0038,-0.0236,+0.2313,-0.0236,0.0774,0.0000,0.0774,pid
277,3.60,-0.0073,-0.0088,+0.2109,-0.0088,0.1036,0.0000,0.1036,pid
278,3.46,-0.0027,-0.0127,+0.2297,-0.0127,0.0865,0.0000,0.0865,pid
279,3.24,-0.0042,+0.0461,-0.2437,+0.0461,0.0964,0.0000,0.0964,pid
280,3.31,+0.0144,-0.0673,+0.3812,-0.0673,0.0624,0.0000,0.0624,pid
281,3.43,-0.0184,+0.0009,+0.2297,+0.0009,0.1420,0.0000,0.1420,pid
282,3.11,+0.0016,-0.0106,+0.2250,-0.0106,0.0797,0.0000,0.0797,pid
283,2.81,-0.0028,-0.0048,+0.1734,-0.0048,0.0717,0.0000,0.0717,pid
284,3.14,-0.0002,-0.0136,+0.2125,-0.0136,0.0551,0.0000,0.0551,pid
285,3.47,-0.0024,-0.0103,+0.2109,-0.0103,0.0924,0.0000,0.0924,pid
286,3.70,-0.0004,-0.0101,+0.2078,-0.0101,0.0668,0.0000,0.0668,pid
287,3.67,-0.0012,-0.0109,+0.2125,-0.0109,0.0709,0.0000,0.0709,pid
288,3.88,+0.0011,-0.0103,+0.2109,-0.0103,0.0847,0.0000,0.0847,pid
