frame,speed_kmh,steer_raw_nn,pid_steer,lane_error,steer_final,brake_raw,throttle_final,brake_final,steer_source
43,46.64,-0.0011,-0.0054,+0.1031,-0.0054,0.0269,0.2174,0.0269,pid
44,47.03,-0.0041,-0.0005,+0.0563,-0.0005,0.0275,0.2153,0.0275,pid
45,47.62,-0.0017,-0.0018,+0.0359,-0.0018,0.0260,0.2122,0.0260,pid
46,47.76,-0.0021,+0.0014,-0.0047,+0.0014,0.0225,0.2115,0.0225,pid
47,47.94,-0.0007,+0.0022,-0.0375,+0.0022,0.0223,0.2106,0.0223,pid
48,48.45,+0.0003,+0.0012,-0.0500,+0.0012,0.0237,0.2079,0.0237,pid
49,48.58,-0.0016,+0.0031,-0.0734,+0.0031,0.0236,0.2072,0.0236,pid
50,48.79,-0.0010,+0.0022,-0.0797,+0.0022,0.0243,0.2062,0.0243,pid
51,48.95,-0.0019,+0.0020,-0.0813,+0.0020,0.0181,0.2053,0.0181,pid
52,49.17,-0.0017,+0.0051,-0.1062,+0.0051,0.0178,0.2042,0.0178,pid
53,49.38,-0.0007,+0.0014,-0.0906,+0.0014,0.0197,0.2032,0.0197,pid
54,49.61,-0.0027,-0.0004,-0.0641,-0.0004,0.0254,0.2020,0.0254,pid
55,49.70,-0.0017,-0.0025,-0.0281,-0.0025,0.0237,0.2015,0.0237,pid
56,49.73,-0.0022,-0.0030,+0.0000,-0.0030,0.0283,0.2014,0.0283,pid
57,49.87,-0.0032,+0.0029,-0.0297,+0.0029,0.0259,0.2007,0.0259,pid
58,49.88,+0.0005,+0.0013,-0.0359,+0.0013,0.0275,0.2006,0.0275,pid
59,49.88,-0.0006,-0.0066,+0.0250,-0.0066,0.0303,0.2006,0.0303,pid
60,49.89,-0.0055,-0.0042,+0.0453,-0.0042,0.0276,0.2006,0.0276,pid
61,49.83,-0.0047,-0.0044,+0.0594,-0.0044,0.0319,0.2008,0.0319,pid
62,49.87,-0.0046,-0.0036,+0.0609,-0.0036,0.0339,0.2006,0.0339,pid
63,49.84,-0.0044,-0.0104,+0.1172,-0.0104,0.0320,0.2008,0.0320,pid
64,49.90,-0.0080,-0.0087,+0.1375,-0.0087,0.0400,0.2005,0.0400,pid
65,49.89,-0.0064,-0.0092,+0.1531,-0.0092,0.0349,0.2006,0.0349,pid
66,49.73,-0.0070,-0.0087,+0.1578,-0.0087,0.0360,0.2014,0.0360,pid
67,49.65,-0.0071,-0.0074,+0.1500,-0.0074,0.0410,0.2018,0.0410,pid
68,49.51,-0.0063,-0.0056,+0.1297,-0.0056,0.0409,0.2025,0.0409,pid
69,49.44,-0.0043,-0.0094,+0.1484,-0.0094,0.0395,0.2029,0.0395,pid
70,49.48,-0.0070,-0.0072,+0.1422,-0.0072,0.0386,0.2026,0.0386,pid
71,49.42,-0.0050,-0.0054,+0.1234,-0.0054,0.0356,0.2029,0.0356,pid
72,49.45,-0.0045,-0.0028,+0.0891,-0.0028,0.0389,0.2028,0.0389,pid
73,49.30,-0.0025,-0.0041,+0.0766,-0.0041,0.0382,0.2036,0.0382,pid
74,49.17,-0.0038,-0.0079,+0.1000,-0.0079,0.0379,0.2042,0.0379,pid
75,49.20,-0.0053,-0.0043,+0.0859,-0.0043,0.0286,0.2041,0.0286,pid
76,49.32,-0.0036,-0.0002,+0.0422,-0.0002,0.0327,0.2035,0.0327,pid
77,49.43,-0.0019,-0.0009,+0.0187,-0.0009,0.0378,0.2029,0.0378,pid
78,49.27,-0.0019,-0.0033,+0.0234,-0.0033,0.0378,0.2037,0.0378,pid
79,49.20,-0.0032,-0.0063,+0.0516,-0.0063,0.0397,0.2041,0.0397,pid
80,49.25,-0.0043,+0.0017,+0.0031,+0.0017,0.0333,0.2038,0.0333,pid
81,49.23,+0.0003,-0.0010,-0.0063,-0.0010,0.0328,0.2039,0.0328,pid
82,49.17,-0.0019,-0.0042,+0.0141,-0.0042,0.0368,0.2042,0.0368,pid
83,48.95,-0.0039,+0.0001,-0.0078,+0.0001,0.0322,0.2053,0.0322,pid
84,49.11,-0.0006,-0.0020,-0.0047,-0.0020,0.0304,0.2045,0.0304,pid
85,49.18,-0.0019,-0.0031,+0.0063,-0.0031,0.0326,0.2041,0.0326,pid
86,49.47,-0.0027,-0.0007,-0.0063,-0.0007,0.0316,0.2027,0.0316,pid
87,49.22,-0.0007,+0.0027,-0.0422,+0.0027,0.0365,0.2040,0.0365,pid
88,49.31,-0.0001,-0.0039,-0.0109,-0.0039,0.0361,0.2035,0.0361,pid
89,49.44,-0.0034,-0.0024,-0.0031,-0.0024,0.0335,0.2029,0.0335,pid
90,49.37,-0.0031,-0.0046,+0.0203,-0.0046,0.0264,0.2032,0.0264,pid
91,49.32,-0.0043,-0.0033,+0.0250,-0.0033,0.0297,0.2034,0.0297,pid
92,49.43,-0.0039,-0.0041,+0.0344,-0.0041,0.0327,0.2029,0.0327,pid
93,49.49,-0.0043,-0.0071,+0.0656,-0.0071,0.0339,0.2026,0.0339,pid
94,49.30,-0.0054,-0.0056,+0.0734,-0.0056,0.0315,0.2036,0.0315,pid
95,49.45,-0.0046,-0.0046,+0.0703,-0.0046,0.0292,0.2028,0.0292,pid
96,49.42,-0.0043,-0.0063,+0.0828,-0.0063,0.0261,0.2029,0.0261,pid
97,49.57,-0.0043,-0.0021,+0.0563,-0.0021,0.0334,0.2022,0.0334,pid
98,49.57,-0.0021,-0.0056,+0.0672,-0.0056,0.0331,0.2022,0.0331,pid
99,49.38,-0.0029,-0.0077,+0.0922,-0.0077,0.0360,0.2031,0.0360,pid
100,49.39,-0.0042,-0.0064,+0.0984,-0.0064,0.0289,0.2031,0.0289,pid
101,49.42,-0.0035,-0.0069,+0.1062,-0.0069,0.0269,0.2030,0.0269,pid
102,49.70,-0.0040,-0.0055,+0.1000,-0.0055,0.0283,0.2015,0.0283,pid
103,49.74,-0.0042,-0.0060,+0.1000,-0.0060,0.0283,0.2013,0.0283,pid
104,49.70,-0.0050,-0.0051,+0.0922,-0.0051,0.0362,0.2015,0.0362,pid
105,49.41,-0.0036,-0.0062,+0.0969,-0.0062,0.0326,0.2030,0.0326,pid
106,49.57,-0.0047,-0.0040,+0.0813,-0.0040,0.0291,0.2022,0.0291,pid
107,49.69,-0.0037,+0.0024,+0.0172,+0.0024,0.0315,0.2016,0.0315,pid
108,49.74,+0.0002,-0.0064,+0.0484,-0.0064,0.0364,0.2013,0.0364,pid
109,49.69,-0.0048,-0.0084,+0.0859,-0.0084,0.0332,0.2015,0.0332,pid
110,49.65,-0.0056,-0.0017,+0.0547,-0.0017,0.0287,0.2018,0.0287,pid
111,49.67,-0.0010,-0.0064,+0.0734,-0.0064,0.0258,0.2017,0.0258,pid
112,49.77,-0.0043,-0.0008,+0.0391,-0.0008,0.0274,0.2012,0.0274,pid
113,49.74,-0.0019,+0.0068,-0.0469,+0.0068,0.0383,0.2013,0.0383,pid
114,49.67,+0.0035,-0.0018,-0.0312,-0.0018,0.0334,0.2017,0.0334,pid
115,49.58,-0.0021,-0.0013,-0.0250,-0.0013,0.0445,0.2021,0.0445,pid
116,49.50,-0.0024,-0.0049,+0.0094,-0.0049,0.0303,0.2026,0.0303,pid
117,49.50,-0.0055,+0.0066,-0.0625,+0.0066,0.0348,0.2025,0.0348,pid
118,49.46,+0.0017,-0.0126,+0.0484,-0.0126,0.0367,0.2028,0.0367,pid
119,49.43,-0.0104,-0.0131,+0.1250,-0.0131,0.0270,0.2029,0.0270,pid
120,49.46,-0.0093,-0.0055,+0.1125,-0.0055,0.0284,0.2028,0.0284,pid
121,49.62,-0.0047,-0.0072,+0.1187,-0.0072,0.0361,0.2019,0.0361,pid
122,49.62,-0.0065,-0.0024,+0.0828,-0.0024,0.0301,0.2019,0.0301,pid
123,49.52,-0.0037,-0.0096,+0.1187,-0.0096,0.0379,0.2024,0.0379,pid
124,49.64,-0.0073,-0.0086,+0.1344,-0.0086,0.0322,0.2018,0.0322,pid
125,49.61,-0.0067,-0.0081,+0.1406,-0.0081,0.0348,0.2020,0.0348,pid
126,49.55,-0.0062,-0.0037,+0.1078,-0.0037,0.0328,0.2023,0.0328,pid
127,49.63,-0.0038,-0.0050,+0.0969,-0.0050,0.0320,0.2019,0.0320,pid
128,49.69,-0.0048,-0.0091,+0.1234,-0.0091,0.0322,0.2016,0.0322,pid
129,49.53,-0.0069,-0.0006,+0.0703,-0.0006,0.0325,0.2024,0.0325,pid
130,49.47,-0.0021,-0.0037,+0.0609,-0.0037,0.0310,0.2027,0.0310,pid
131,49.54,-0.0042,-0.0022,+0.0422,-0.0022,0.0328,0.2023,0.0328,pid
132,49.51,-0.0020,-0.0016,+0.0250,-0.0016,0.0277,0.2025,0.0277,pid
133,49.57,-0.0026,+0.0004,-0.0031,+0.0004,0.0443,0.2022,0.0443,pid
134,49.49,-0.0019,-0.0075,+0.0437,-0.0075,0.0388,0.2026,0.0388,pid
135,49.39,-0.0055,-0.0000,+0.0125,-0.0000,0.0347,0.2031,0.0347,pid
136,49.58,-0.0008,-0.0023,+0.0109,-0.0023,0.0313,0.2021,0.0313,pid
137,49.30,-0.0038,+0.0023,-0.0281,+0.0023,0.0301,0.2035,0.0301,pid
138,49.35,-0.0019,-0.0011,-0.0250,-0.0011,0.0434,0.2033,0.0434,pid
139,49.48,-0.0023,-0.0056,+0.0141,-0.0056,0.0311,0.2026,0.0311,pid
140,49.24,-0.0055,-0.0093,+0.0703,-0.0093,0.0361,0.2039,0.0361,pid
141,49.42,-0.0080,-0.0039,+0.0625,-0.0039,0.0289,0.2030,0.0289,pid
142,49.32,-0.0043,-0.0047,+0.0641,-0.0047,0.0305,0.2035,0.0305,pid
143,49.39,-0.0044,+0.0043,-0.0094,+0.0043,0.0315,0.2031,0.0315,pid
144,49.47,+0.0007,-0.0084,+0.0469,-0.0084,0.0363,0.2027,0.0363,pid
145,49.62,-0.0066,-0.0035,+0.0437,-0.0035,0.0350,0.2019,0.0350,pid
146,49.53,-0.0034,-0.0053,+0.0563,-0.0053,0.0259,0.2024,0.0259,pid
147,49.44,-0.0039,-0.0035,+0.0500,-0.0035,0.0305,0.2029,0.0305,pid
148,49.54,-0.0039,-0.0061,+0.0672,-0.0061,0.0397,0.2023,0.0397,pid
149,49.53,-0.0055,-0.0052,+0.0719,-0.0052,0.0337,0.2024,0.0337,pid
150,49.42,-0.0052,-0.0071,+0.0906,-0.0071,0.0284,0.2030,0.0284,pid
151,49.49,-0.0071,-0.0049,+0.0844,-0.0049,0.0303,0.2026,0.0303,pid
152,49.69,-0.0050,-0.0044,+0.0766,-0.0044,0.0353,0.2016,0.0353,pid
153,49.58,-0.0043,-0.0032,+0.0609,-0.0032,0.0320,0.2021,0.0320,pid
154,49.74,-0.0035,-0.0044,+0.0609,-0.0044,0.0312,0.2013,0.0312,pid
155,49.59,-0.0042,+0.0025,+0.0031,+0.0025,0.0303,0.2021,0.0303,pid
156,49.55,+0.0006,-0.0106,+0.0734,-0.0106,0.0315,0.2023,0.0315,pid
157,49.55,-0.0079,-0.0031,+0.0578,-0.0031,0.0257,0.2023,0.0257,pid
158,49.78,-0.0035,-0.0244,+0.2250,-0.0244,0.0312,0.2011,0.0312,pid
159,49.86,-0.0170,+0.0284,-0.1016,+0.0284,0.0295,0.2007,0.0295,pid
160,49.69,+0.0177,-0.0153,+0.0437,-0.0153,0.0481,0.2016,0.0481,pid
161,49.59,-0.0100,-0.0049,+0.0531,-0.0049,0.0329,0.2021,0.0329,pid
162,49.42,-0.0041,-0.0034,+0.0469,-0.0034,0.0322,0.2029,0.0322,pid
163,49.62,-0.0039,-0.0185,+0.1688,-0.0185,0.0342,0.2019,0.0342,pid
164,49.70,-0.0133,+0.0205,-0.0734,+0.0205,0.0264,0.2015,0.0264,pid
165,49.69,+0.0106,+0.0085,-0.1328,+0.0085,0.0471,0.2016,0.0471,pid
166,49.43,+0.0030,-0.0179,+0.0469,-0.0179,0.0414,0.2029,0.0414,pid
167,49.19,-0.0119,-0.0036,+0.0469,-0.0036,0.0262,0.2041,0.0262,pid
168,49.49,-0.0044,-0.0007,+0.0219,-0.0007,0.0386,0.2026,0.0386,pid
169,49.38,-0.0023,+0.0030,-0.0250,+0.0030,0.0436,0.2031,0.0436,pid
170,49.31,+0.0006,-0.0087,+0.0406,-0.0087,0.0487,0.2035,0.0487,pid
171,49.28,-0.0066,-0.0064,+0.0641,-0.0064,0.0409,0.2037,0.0409,pid
172,49.23,-0.0054,-0.0066,+0.0813,-0.0066,0.0413,0.2039,0.0413,pid
173,48.99,-0.0059,+0.0030,+0.0125,+0.0030,0.0326,0.2051,0.0326,pid
174,49.13,+0.0000,-0.0036,+0.0219,-0.0036,0.0321,0.2044,0.0321,pid
175,49.00,-0.0042,-0.0083,+0.0672,-0.0083,0.0322,0.2051,0.0322,pid
176,49.36,-0.0069,-0.0006,+0.0328,-0.0006,0.0301,0.2033,0.0301,pid
177,49.17,-0.0022,-0.0089,+0.0797,-0.0089,0.0297,0.2042,0.0297,pid
178,49.30,-0.0074,-0.0037,+0.0672,-0.0037,0.0349,0.2036,0.0349,pid
179,49.26,-0.0044,-0.0038,+0.0594,-0.0038,0.0431,0.2038,0.0431,pid
180,49.41,-0.0037,-0.0070,+0.0813,-0.0070,0.0399,0.2030,0.0399,pid
181,49.36,-0.0055,-0.0064,+0.0906,-0.0064,0.0314,0.2033,0.0314,pid
182,49.35,-0.0051,-0.0047,+0.0828,-0.0047,0.0333,0.2033,0.0333,pid
183,49.35,-0.0051,-0.0036,+0.0688,-0.0036,0.0369,0.2033,0.0369,pid
184,49.22,-0.0043,-0.0049,+0.0703,-0.0049,0.0389,0.2040,0.0389,pid
185,49.09,-0.0045,-0.0048,+0.0703,-0.0048,0.0421,0.2047,0.0421,pid
186,49.34,-0.0046,-0.0024,+0.0500,-0.0024,0.0337,0.2033,0.0337,pid
187,49.33,-0.0033,-0.0076,+0.0797,-0.0076,0.0307,0.2034,0.0307,pid
188,49.18,-0.0057,-0.0003,+0.0391,-0.0003,0.0298,0.2042,0.0298,pid
189,49.30,-0.0020,+0.0038,-0.0219,+0.0038,0.0405,0.2035,0.0405,pid
190,49.32,+0.0009,-0.0054,+0.0141,-0.0054,0.0307,0.2034,0.0307,pid
191,49.31,-0.0050,-0.0067,+0.0484,-0.0067,0.0305,0.2035,0.0305,pid
192,49.33,-0.0063,-0.0002,+0.0172,-0.0002,0.0281,0.2034,0.0281,pid
193,49.35,-0.0024,-0.0012,+0.0047,-0.0012,0.0325,0.2033,0.0325,pid
194,49.39,-0.0022,-0.0022,+0.0047,-0.0022,0.0436,0.2031,0.0436,pid
195,49.39,-0.0030,-0.0046,+0.0250,-0.0046,0.0394,0.2031,0.0394,pid
196,49.36,-0.0041,-0.0030,+0.0250,-0.0030,0.0284,0.2033,0.0284,pid
197,49.47,-0.0033,-0.0026,+0.0219,-0.0026,0.0272,0.2027,0.0272,pid
198,49.44,-0.0036,-0.0046,+0.0359,-0.0046,0.0283,0.2029,0.0283,pid
199,49.41,-0.0045,+0.0037,-0.0234,+0.0037,0.0348,0.2030,0.0348,pid
200,49.62,+0.0004,-0.0059,+0.0172,-0.0059,0.0276,0.2019,0.0276,pid
201,49.65,-0.0051,-0.0049,+0.0359,-0.0049,0.0345,0.2018,0.0345,pid
202,49.73,-0.0045,-0.0021,+0.0250,-0.0021,0.0285,0.2014,0.0285,pid
203,49.68,-0.0031,+0.0004,-0.0031,+0.0004,0.0310,0.2016,0.0310,pid
204,49.92,-0.0018,-0.0039,+0.0141,-0.0039,0.0349,0.2004,0.0349,pid
205,49.72,-0.0045,-0.0039,+0.0250,-0.0039,0.0293,0.2014,0.0293,pid
206,49.69,-0.0047,-0.0045,+0.0375,-0.0045,0.0358,0.2016,0.0358,pid
207,49.92,-0.0057,-0.0050,+0.0500,-0.0050,0.0301,0.2004,0.0301,pid
208,49.67,-0.0054,-0.0021,+0.0344,-0.0021,0.0341,0.2017,0.0341,pid
209,49.77,-0.0033,-0.0030,+0.0312,-0.0030,0.0309,0.2012,0.0309,pid
210,49.81,-0.0033,-0.0034,+0.0328,-0.0034,0.0363,0.2010,0.0363,pid
211,49.86,-0.0035,-0.0044,+0.0422,-0.0044,0.0398,0.2007,0.0398,pid
212,49.78,-0.0039,-0.0054,+0.0563,-0.0054,0.0332,0.2011,0.0332,pid
213,49.65,-0.0051,-0.0044,+0.0578,-0.0044,0.0245,0.2018,0.0245,pid
214,49.79,-0.0046,-0.0056,+0.0688,-0.0056,0.0335,0.2010,0.0335,pid
215,49.66,-0.0045,-0.0038,+0.0609,-0.0038,0.0391,0.2017,0.0391,pid
216,49.81,-0.0037,-0.0029,+0.0484,-0.0029,0.0377,0.2010,0.0377,pid
217,49.59,-0.0034,-0.0034,+0.0437,-0.0034,0.0279,0.2021,0.0279,pid
218,49.76,-0.0034,-0.0062,+0.0641,-0.0062,0.0220,0.2012,0.0220,pid
219,49.92,-0.0059,+0.0016,+0.0125,+0.0016,0.0336,0.2004,0.0336,pid
220,49.88,-0.0007,-0.0059,+0.0406,-0.0059,0.0412,0.2006,0.0412,pid
221,49.78,-0.0049,-0.0053,+0.0547,-0.0053,0.0410,0.2011,0.0410,pid
222,49.52,-0.0050,-0.0029,+0.0437,-0.0029,0.0408,0.2024,0.0408,pid
223,49.48,-0.0022,-0.0053,+0.0563,-0.0053,0.0249,0.2026,0.0249,pid
224,49.58,-0.0046,+0.0010,+0.0125,+0.0010,0.0350,0.2021,0.0350,pid
225,49.56,-0.0005,-0.0061,+0.0422,-0.0061,0.0346,0.2022,0.0346,pid
226,49.61,-0.0048,-0.0012,+0.0219,-0.0012,0.0328,0.2020,0.0328,pid
227,49.67,-0.0021,-0.0057,+0.0453,-0.0057,0.0269,0.2017,0.0269,pid
228,49.71,-0.0049,-0.0040,+0.0469,-0.0040,0.0284,0.2015,0.0284,pid
229,49.81,-0.0039,+0.0046,-0.0234,+0.0046,0.0406,0.2009,0.0406,pid
230,49.63,+0.0014,-0.0082,+0.0359,-0.0082,0.0335,0.2019,0.0335,pid
231,49.61,-0.0064,-0.0023,+0.0266,-0.0023,0.0307,0.2020,0.0307,pid
232,49.79,-0.0032,-0.0061,+0.0516,-0.0061,0.0339,0.2011,0.0339,pid
233,49.83,-0.0052,-0.0033,+0.0453,-0.0033,0.0343,0.2008,0.0343,pid
234,52.35,-0.0042,-0.0008,+0.0203,-0.0008,0.0360,0.0000,0.0360,pid
235,51.63,-0.0027,-0.0017,+0.0109,-0.0017,0.0753,0.0000,0.0753,pid
236,49.95,-0.0026,-0.0028,+0.0141,-0.0028,0.1052,0.0000,0.1052,pid
237,47.70,-0.0033,-0.0054,+0.0375,-0.0054,0.1111,0.0000,0.1111,pid
238,45.38,-0.0042,-0.0031,+0.0344,-0.0031,0.1165,0.0000,0.1165,pid
239,42.98,-0.0032,-0.0006,+0.0109,-0.0006,0.1554,0.0000,0.1554,pid
240,40.06,-0.0006,-0.0041,+0.0250,-0.0041,0.1739,0.0000,0.1739,pid
241,36.98,-0.0027,-0.0047,+0.0391,-0.0047,0.2026,0.0000,0.2026,pid
242,33.35,-0.0023,-0.0036,+0.0391,-0.0036,0.2233,0.0000,0.2233,pid
243,29.65,-0.0014,-0.0073,+0.0703,-0.0073,0.2132,0.0000,0.2132,pid
244,25.69,-0.0025,-0.0029,+0.0547,-0.0029,0.2268,0.0000,0.2268,pid
245,21.43,-0.0022,-0.0021,+0.0375,-0.0021,0.2462,0.0000,0.2462,pid
246,17.27,-0.0059,-0.0061,+0.0594,-0.0061,0.2413,0.0000,0.2413,pid
247,12.96,-0.0094,-0.0018,+0.0375,-0.0018,0.1889,0.0000,0.1889,pid
248,9.16,-0.0044,-0.0012,+0.0187,-0.0012,0.1354,0.0000,0.1354,pid
249,7.48,-0.0005,-0.0046,+0.0344,-0.0046,0.1459,0.0000,0.1459,pid
250,6.00,+0.0004,-0.0017,+0.0203,-0.0017,0.1269,0.0000,0.1269,pid
251,4.65,+0.0022,-0.0081,+0.0641,-0.0081,0.0960,0.5407,0.0960,pid
252,4.15,-0.0024,+0.0005,+0.0219,+0.0005,0.0054,0.5466,0.0054,pid
253,5.48,-0.0018,-0.0061,+0.0484,-0.0061,0.0063,0.5310,0.0063,pid
254,8.37,-0.0052,+0.0008,+0.0094,+0.0008,0.0127,0.4989,0.0127,pid
255,12.05,-0.0052,-0.0056,+0.0359,-0.0056,0.0316,0.4614,0.0316,pid
256,15.73,-0.0055,-0.0034,+0.0359,-0.0034,0.0424,0.4271,0.0424,pid
257,19.18,-0.0098,-0.0034,+0.0359,-0.0034,0.0371,0.3975,0.0371,pid
258,22.60,-0.0061,-0.0034,+0.0359,-0.0034,0.0424,0.3701,0.0424,pid
259,25.81,-0.0020,-0.0106,+0.0953,-0.0106,0.0423,0.3460,0.0423,pid
260,28.87,-0.0063,-0.0058,+0.0953,-0.0058,0.0508,0.3243,0.0508,pid
261,30.93,-0.0036,-0.0034,+0.0750,-0.0034,0.0397,0.3104,0.0397,pid
262,33.11,-0.0032,-0.0061,+0.0844,-0.0061,0.0382,0.2961,0.0382,pid
263,34.93,-0.0046,-0.0054,+0.0844,-0.0054,0.0423,0.2846,0.0423,pid
264,36.31,-0.0041,-0.0054,+0.0844,-0.0054,0.0348,0.2760,0.0348,pid
265,38.07,-0.0042,-0.0048,+0.0797,-0.0048,0.0360,0.2654,0.0360,pid
266,39.28,-0.0040,-0.0046,+0.0750,-0.0046,0.0348,0.2583,0.0348,pid
267,40.39,-0.0039,-0.0043,+0.0688,-0.0043,0.0279,0.2518,0.0279,pid
268,41.38,-0.0035,-0.0029,+0.0531,-0.0029,0.0268,0.2462,0.0268,pid
269,42.31,-0.0035,-0.0032,+0.0453,-0.0032,0.0322,0.2409,0.0322,pid
270,43.10,-0.0038,-0.0044,+0.0500,-0.0044,0.0339,0.2365,0.0339,pid
271,43.97,-0.0043,-0.0055,+0.0625,-0.0055,0.0360,0.2317,0.0360,pid
272,44.53,-0.0044,-0.0047,+0.0641,-0.0047,0.0353,0.2287,0.0353,pid
273,44.94,-0.0041,-0.0055,+0.0719,-0.0055,0.0273,0.2264,0.0273,pid
274,45.55,-0.0039,-0.0038,+0.0625,-0.0038,0.0264,0.2232,0.0264,pid
275,46.15,-0.0040,-0.0032,+0.0516,-0.0032,0.0370,0.2200,0.0370,pid
276,46.38,-0.0039,-0.0024,+0.0375,-0.0024,0.0376,0.2187,0.0376,pid
277,46.69,-0.0025,-0.0058,+0.0563,-0.0058,0.0302,0.2171,0.0302,pid
278,46.97,-0.0051,-0.0073,+0.0813,-0.0073,0.0321,0.2156,0.0321,pid
279,47.42,-0.0063,-0.0028,+0.0609,-0.0028,0.0283,0.2133,0.0283,pid
280,47.60,-0.0023,-0.0044,+0.0609,-0.0044,0.0319,0.2123,0.0319,pid
281,51.22,-0.0039,-0.0044,+0.0609,-0.0044,0.0319,0.0000,0.0319,pid
282,50.13,-0.0045,-0.0044,+0.0609,-0.0044,0.0699,0.0000,0.0699,pid
283,48.46,-0.0044,-0.0052,+0.0672,-0.0052,0.0622,0.2078,0.0622,pid
284,48.09,-0.0037,-0.0060,+0.0781,-0.0060,0.0302,0.2098,0.0302,pid
285,48.67,-0.0054,-0.0149,+0.1594,-0.0149,0.0346,0.2068,0.0346,pid
286,49.00,-0.0111,+0.0042,+0.0547,+0.0042,0.0276,0.2051,0.0276,pid
287,49.62,+0.0004,+0.0009,+0.0125,+0.0009,0.0273,0.2019,0.0273,pid
288,50.14,-0.0012,-0.0057,+0.0391,-0.0057,0.0320,0.0000,0.0320,pid
