frame,speed_kmh,steer_raw_nn,pid_steer,lane_error,steer_final,brake_raw,throttle_final,brake_final,steer_source
232,0.01,-0.0070,+0.0209,-0.0922,+0.0142,0.0017,0.5998,0.0017,pid
233,0.01,+0.0108,+0.0044,-0.0813,+0.0063,0.0017,0.5998,0.0017,pid
234,0.01,+0.0058,+0.0150,-0.1625,+0.0133,0.0014,0.5998,0.0015,pid
235,0.00,+0.0096,+0.0059,-0.1406,+0.0074,0.0016,0.5999,0.0016,pid
236,0.00,+0.0065,+0.0211,-0.2531,+0.0184,0.0014,0.5999,0.0014,pid
237,0.00,+0.0128,-0.0027,-0.1297,+0.0015,0.0020,0.6000,0.0019,pid
238,0.00,+0.0032,+0.0229,-0.2609,+0.0187,0.0014,0.6000,0.0015,pid
239,0.00,+0.0131,-0.0179,-0.0078,-0.0106,0.0019,0.6000,0.0018,pid
240,0.00,-0.0050,+0.0297,-0.2359,+0.0216,0.0017,0.6000,0.0017,pid
241,0.00,+0.0160,+0.0128,-0.2469,+0.0145,0.0022,0.6000,0.0021,pid
242,0.00,+0.0108,-0.0185,+0.0063,-0.0119,0.0017,0.6000,0.0018,pid
243,0.00,-0.0057,+0.0297,-0.2266,+0.0214,0.0018,0.6000,0.0018,pid
244,0.00,+0.0146,+0.0336,-0.4141,+0.0311,0.0022,0.6000,0.0021,pid
245,0.00,+0.0217,-0.0349,+0.0312,-0.0217,0.0031,0.6000,0.0029,pid
246,0.00,-0.0117,+0.0141,-0.0797,+0.0069,0.0019,0.6000,0.0021,pid
247,0.00,+0.0060,+0.0095,-0.1156,+0.0090,0.0014,0.6000,0.0015,pid
248,0.00,+0.0076,+0.0107,-0.1500,+0.0104,0.0015,0.6000,0.0015,pid
249,0.00,+0.0090,-0.0031,-0.0578,-0.0004,0.0016,0.6000,0.0016,pid
250,0.00,+0.0015,+0.0092,-0.0984,+0.0073,0.0015,0.6000,0.0015,pid
251,0.00,+0.0069,-0.0089,+0.0250,-0.0057,0.0014,0.6000,0.0015,pid
252,0.00,-0.0021,+0.0214,-0.1453,+0.0160,0.0017,0.6000,0.0016,pid
253,0.00,+0.0120,+0.0044,-0.1172,+0.0068,0.0018,0.6000,0.0018,pid
254,0.00,+0.0061,+0.0123,-0.1641,+0.0112,0.0014,0.6000,0.0015,pid
255,0.00,+0.0089,+0.0133,-0.2031,+0.0128,0.0016,0.6000,0.0015,pid
256,0.00,+0.0101,+0.0062,-0.1703,+0.0075,0.0017,0.6000,0.0016,pid
257,0.00,+0.0073,-0.0021,-0.0797,-0.0001,0.0014,0.6000,0.0015,pid
258,0.00,+0.0016,+0.0050,-0.0781,+0.0040,0.0014,0.6000,0.0015,pid
259,0.00,+0.0044,+0.0171,-0.1781,+0.0145,0.0013,0.6000,0.0013,pid
260,0.00,+0.0111,+0.0164,-0.2391,+0.0160,0.0017,0.6000,0.0017,pid
261,0.00,+0.0119,-0.0010,-0.1344,+0.0024,0.0019,0.6000,0.0018,pid
262,0.00,+0.0035,+0.0205,-0.2437,+0.0169,0.0013,0.6000,0.0014,pid
263,0.00,+0.0129,+0.0099,-0.2281,+0.0113,0.0019,0.6000,0.0018,pid
264,0.00,+0.0088,-0.0317,+0.1266,-0.0231,0.0015,0.6000,0.0016,pid
265,0.00,-0.0122,+0.0301,-0.1500,+0.0195,0.0018,0.6000,0.0018,pid
266,0.00,+0.0146,+0.0095,-0.1625,+0.0115,0.0021,0.6000,0.0020,pid
267,0.00,+0.0088,+0.0046,-0.1297,+0.0059,0.0016,0.6000,0.0017,pid
268,0.00,+0.0057,+0.0169,-0.2109,+0.0147,0.0014,0.6000,0.0014,pid
269,0.00,+0.0115,+0.0016,-0.1375,+0.0042,0.0018,0.6000,0.0017,pid
270,0.00,+0.0045,-0.0062,-0.0234,-0.0041,0.0013,0.6000,0.0014,pid
271,0.00,-0.0010,+0.0292,-0.2422,+0.0225,0.0016,0.6000,0.0016,pid
272,0.00,+0.0156,+0.0083,-0.2141,+0.0112,0.0022,0.6000,0.0021,pid
273,0.00,+0.0088,-0.0054,-0.0813,-0.0021,0.0016,0.6000,0.0017,pid
274,0.00,+0.0001,+0.0116,-0.1344,+0.0089,0.0015,0.6000,0.0015,pid
275,0.00,+0.0071,+0.0261,-0.2906,+0.0227,0.0015,0.6000,0.0015,pid
276,0.00,+0.0165,-0.0183,-0.0250,-0.0101,0.0023,0.6000,0.0021,pid
277,0.00,-0.0047,+0.0319,-0.2656,+0.0235,0.0018,0.6000,0.0018,pid
278,0.00,+0.0171,-0.0024,-0.1406,+0.0028,0.0023,0.6000,0.0022,pid
279,0.00,+0.0037,-0.0378,+0.2344,-0.0297,0.0013,0.6000,0.0015,pid
280,0.00,-0.0158,+0.0271,-0.0563,+0.0158,0.0018,0.6000,0.0018,pid
281,0.00,+0.0114,+0.0219,-0.2031,+0.0207,0.0018,0.6000,0.0018,pid
282,0.00,+0.0143,-0.0173,+0.0250,-0.0097,0.0021,0.6000,0.0021,pid
283,0.00,-0.0045,+0.0211,-0.1422,+0.0149,0.0017,0.6000,0.0018,pid
284,0.00,+0.0114,-0.0261,+0.1375,-0.0179,0.0018,0.6000,0.0018,pid
285,0.00,-0.0100,+0.0295,-0.1375,+0.0200,0.0019,0.6000,0.0018,pid
286,0.00,+0.0144,-0.0038,-0.0437,+0.0010,0.0021,0.6000,0.0021,pid
287,0.00,+0.0026,+0.0129,-0.1203,+0.0106,0.0013,0.6000,0.0014,pid
288,0.00,+0.0089,+0.0186,-0.2188,+0.0170,0.0015,0.6000,0.0015,pid
