frame,speed_kmh,steer_raw,steer_final,brake_raw,throttle_final,brake_final
166,50.72,-0.0013,-0.0008,0.0070,0.3314,0.0065
167,50.85,-0.0003,-0.0006,0.0069,0.3300,0.0067
168,50.73,+0.0001,-0.0003,0.0067,0.3296,0.0067
169,50.75,+0.0003,+0.0000,0.0072,0.3293,0.0070
170,50.81,+0.0009,+0.0005,0.0066,0.3290,0.0068
171,50.75,+0.0008,+0.0007,0.0073,0.3290,0.0070
172,50.82,+0.0002,+0.0004,0.0065,0.3289,0.0068
173,50.81,+0.0009,+0.0007,0.0067,0.3288,0.0067
174,50.76,+0.0006,+0.0006,0.0070,0.3289,0.0069
175,50.79,+0.0020,+0.0013,0.0061,0.3289,0.0065
176,50.76,+0.0026,+0.0019,0.0056,0.3289,0.0060
177,50.72,+0.0023,+0.0021,0.0058,0.3290,0.0059
178,50.77,+0.0025,+0.0023,0.0057,0.3290,0.0058
179,50.72,+0.0020,+0.0022,0.0065,0.3290,0.0061
180,50.93,+0.0034,+0.0028,0.0056,0.3287,0.0059
181,50.94,+0.0032,+0.0030,0.0066,0.3285,0.0062
182,50.87,+0.0017,+0.0024,0.0065,0.3285,0.0064
183,50.93,+0.0013,+0.0018,0.0068,0.3284,0.0066
184,50.93,+0.0018,+0.0018,0.0090,0.3283,0.0078
185,50.79,+0.0021,+0.0020,0.0094,0.3286,0.0086
186,50.91,+0.0026,+0.0023,0.0085,0.3285,0.0086
187,50.90,+0.0012,+0.0018,0.0088,0.3284,0.0087
188,50.68,+0.0016,+0.0017,0.0086,0.3289,0.0087
189,56.41,+0.0019,+0.0018,0.0085,0.3183,0.0086
190,55.74,+0.0027,+0.0023,0.0100,0.3142,0.0093
191,56.36,+0.0030,+0.0026,0.0118,0.3110,0.0105
192,58.44,+0.0013,+0.0020,0.0161,0.3056,0.0133
193,58.00,+0.0007,+0.0014,0.0086,0.3037,0.0109
194,55.40,+0.0022,+0.0018,0.0172,0.3075,0.0141
195,55.52,+0.0022,+0.0020,0.0153,0.3092,0.0147
196,34.25,+0.0033,+0.0027,0.0081,0.3540,0.0114
197,19.02,+0.0018,+0.0022,0.0092,0.4150,0.0103
198,3.50,+0.0005,+0.0014,0.0019,0.4946,0.0061
199,3.83,-0.0050,-0.0018,0.0008,0.5332,0.0034
200,14.64,-0.0059,-0.0039,0.0034,0.5173,0.0034
201,0.05,+0.0010,-0.0014,0.0009,0.5585,0.0022
202,0.00,+0.0032,+0.0009,0.0009,0.5792,0.0015
203,0.02,+0.0047,+0.0028,0.0007,0.5895,0.0011
204,0.02,+0.0051,+0.0040,0.0007,0.5947,0.0009
205,0.00,+0.0055,+0.0047,0.0007,0.5973,0.0008
206,0.01,+0.0063,+0.0055,0.0007,0.5986,0.0007
207,0.00,+0.0064,+0.0059,0.0007,0.5993,0.0007
208,0.10,+0.0060,+0.0060,0.0007,0.5993,0.0007
209,0.07,+0.0061,+0.0060,0.0007,0.5994,0.0007
210,0.06,+0.0061,+0.0060,0.0007,0.5995,0.0007
211,0.07,+0.0063,+0.0062,0.0007,0.5995,0.0007
212,0.02,+0.0065,+0.0063,0.0007,0.5996,0.0007
213,0.05,+0.0066,+0.0064,0.0007,0.5996,0.0007
214,0.58,+0.0046,+0.0055,0.0006,0.5976,0.0006
215,19.69,-0.0008,+0.0024,0.0017,0.5350,0.0012
216,12.69,-0.0027,-0.0002,0.0029,0.5241,0.0020
217,12.90,-0.0041,-0.0021,0.0031,0.5180,0.0026
218,16.14,-0.0049,-0.0035,0.0032,0.5053,0.0029
219,19.19,-0.0045,-0.0040,0.0036,0.4902,0.0033
220,25.02,-0.0043,-0.0041,0.0045,0.4670,0.0039
221,27.88,-0.0039,-0.0040,0.0044,0.4482,0.0041
222,31.40,-0.0029,-0.0035,0.0047,0.4301,0.0044
223,34.11,-0.0020,-0.0027,0.0043,0.4148,0.0044
224,37.20,-0.0015,-0.0021,0.0047,0.4000,0.0045
225,39.22,-0.0015,-0.0018,0.0048,0.3882,0.0047
226,41.49,-0.0014,-0.0016,0.0051,0.3774,0.0049
227,43.31,-0.0018,-0.0017,0.0058,0.3682,0.0053
228,45.07,-0.0019,-0.0018,0.0054,0.3599,0.0054
229,46.55,-0.0017,-0.0017,0.0061,0.3528,0.0058
230,47.81,-0.0010,-0.0014,0.0058,0.3467,0.0058
231,48.86,-0.0008,-0.0011,0.0059,0.3415,0.0058
232,50.13,-0.0008,-0.0009,0.0063,0.3365,0.0060
233,50.47,-0.0009,-0.0009,0.0065,0.3333,0.0063
234,50.76,-0.0015,-0.0012,0.0061,0.3311,0.0062
235,50.89,-0.0000,-0.0006,0.0064,0.3298,0.0063
236,50.81,+0.0003,-0.0002,0.0064,0.3293,0.0063
237,50.89,+0.0013,+0.0006,0.0059,0.3289,0.0061
238,50.81,+0.0015,+0.0010,0.0057,0.3288,0.0059
239,50.93,+0.0017,+0.0014,0.0064,0.3286,0.0062
240,50.78,+0.0018,+0.0016,0.0061,0.3287,0.0061
241,50.88,+0.0022,+0.0019,0.0066,0.3286,0.0064
242,50.74,+0.0025,+0.0022,0.0065,0.3288,0.0064
243,50.85,+0.0039,+0.0030,0.0069,0.3287,0.0066
244,50.74,+0.0039,+0.0035,0.0067,0.3289,0.0067
245,50.74,+0.0032,+0.0033,0.0066,0.3290,0.0066
246,50.91,+0.0043,+0.0038,0.0064,0.3287,0.0065
247,50.79,+0.0042,+0.0040,0.0067,0.3288,0.0066
248,50.77,+0.0038,+0.0039,0.0061,0.3289,0.0064
249,50.97,+0.0043,+0.0041,0.0067,0.3285,0.0065
250,50.75,+0.0017,+0.0029,0.0063,0.3287,0.0064
251,50.85,+0.0008,+0.0019,0.0059,0.3287,0.0062
252,55.07,-0.0004,+0.0007,0.0059,0.3206,0.0060
253,55.77,-0.0020,-0.0006,0.0078,0.3153,0.0069
254,57.17,-0.0026,-0.0016,0.0076,0.3101,0.0073
255,58.14,-0.0022,-0.0019,0.0080,0.3057,0.0077
256,59.34,-0.0029,-0.0024,0.0076,0.3014,0.0076
257,60.21,-0.0029,-0.0027,0.0076,0.2976,0.0076
258,61.37,-0.0032,-0.0029,0.0079,0.2937,0.0077
259,62.22,-0.0032,-0.0031,0.0083,0.2903,0.0080
260,63.28,-0.0048,-0.0039,0.0086,0.2867,0.0083
261,64.10,-0.0053,-0.0046,0.0088,0.2835,0.0086
262,64.99,-0.0050,-0.0048,0.0089,0.2804,0.0088
263,65.72,-0.0046,-0.0047,0.0100,0.2776,0.0094
264,66.46,-0.0059,-0.0053,0.0103,0.2749,0.0098
265,67.07,-0.0058,-0.0055,0.0108,0.2726,0.0103
266,67.77,-0.0060,-0.0058,0.0103,0.2702,0.0103
267,68.36,-0.0055,-0.0057,0.0104,0.2681,0.0104
268,68.99,-0.0061,-0.0059,0.0111,0.2660,0.0107
269,69.38,-0.0058,-0.0058,0.0113,0.2643,0.0110
270,69.95,-0.0053,-0.0056,0.0111,0.2625,0.0110
271,70.44,-0.0039,-0.0048,0.0117,0.2608,0.0114
272,70.90,-0.0054,-0.0051,0.0118,0.2592,0.0116
273,71.29,-0.0055,-0.0053,0.0127,0.2578,0.0122
274,71.63,-0.0049,-0.0051,0.0130,0.2565,0.0126
275,71.99,-0.0043,-0.0047,0.0130,0.2553,0.0128
276,72.32,-0.0048,-0.0048,0.0123,0.2542,0.0125
277,72.69,-0.0045,-0.0046,0.0126,0.2530,0.0126
278,73.05,-0.0052,-0.0049,0.0128,0.2518,0.0127
279,73.19,-0.0048,-0.0048,0.0119,0.2510,0.0123
280,73.54,-0.0060,-0.0054,0.0121,0.2501,0.0122
281,73.75,-0.0056,-0.0055,0.0125,0.2493,0.0124
282,74.01,-0.0048,-0.0051,0.0115,0.2485,0.0119
283,74.36,-0.0045,-0.0048,0.0116,0.2475,0.0118
284,74.53,-0.0052,-0.0050,0.0117,0.2468,0.0117
285,74.61,-0.0056,-0.0053,0.0123,0.2463,0.0120
286,74.95,-0.0048,-0.0051,0.0132,0.2455,0.0126
287,74.98,-0.0043,-0.0047,0.0128,0.2450,0.0127
288,75.20,-0.0044,-0.0046,0.0127,0.2445,0.0127
289,75.41,-0.0047,-0.0046,0.0130,0.2439,0.0129
290,75.61,-0.0047,-0.0047,0.0121,0.2432,0.0125
291,75.76,-0.0052,-0.0049,0.0117,0.2427,0.0121
292,76.03,-0.0046,-0.0047,0.0117,0.2420,0.0119
293,75.97,-0.0040,-0.0044,0.0130,0.2417,0.0125
294,76.05,-0.0040,-0.0042,0.0132,0.2415,0.0128
295,75.99,-0.0044,-0.0043,0.0137,0.2415,0.0133
296,76.10,-0.0042,-0.0042,0.0127,0.2413,0.0130
297,76.17,-0.0048,-0.0045,0.0132,0.2411,0.0131
298,76.06,-0.0051,-0.0048,0.0147,0.2411,0.0139
299,76.08,-0.0053,-0.0051,0.0148,0.2411,0.0143
300,76.12,-0.0062,-0.0056,0.0127,0.2411,0.0135
301,76.10,-0.0051,-0.0054,0.0129,0.2411,0.0132
302,76.09,-0.0061,-0.0058,0.0133,0.2411,0.0133
303,76.10,-0.0062,-0.0060,0.0147,0.2411,0.0140
304,76.04,-0.0067,-0.0064,0.0144,0.2412,0.0142
305,76.06,-0.0065,-0.0064,0.0137,0.2412,0.0140
306,76.02,-0.0076,-0.0070,0.0124,0.2413,0.0132
307,76.05,-0.0091,-0.0080,0.0154,0.2413,0.0143
308,76.11,-0.0087,-0.0083,0.0132,0.2412,0.0138
309,76.08,-0.0084,-0.0084,0.0141,0.2412,0.0140
310,76.00,-0.0086,-0.0085,0.0147,0.2413,0.0143
311,76.03,-0.0092,-0.0088,0.0129,0.2413,0.0136
312,76.03,-0.0091,-0.0090,0.0126,0.2413,0.0131
313,75.96,-0.0078,-0.0084,0.0122,0.2414,0.0126
314,76.05,-0.0070,-0.0077,0.0127,0.2413,0.0127
315,76.03,-0.0078,-0.0077,0.0141,0.2413,0.0134
316,76.05,-0.0075,-0.0076,0.0134,0.2413,0.0134
317,76.04,-0.0067,-0.0071,0.0128,0.2413,0.0131
318,76.05,-0.0053,-0.0062,0.0121,0.2413,0.0126
319,76.07,-0.0057,-0.0059,0.0127,0.2412,0.0127
320,76.16,-0.0050,-0.0055,0.0133,0.2411,0.0130
321,76.07,-0.0044,-0.0049,0.0134,0.2411,0.0132
322,76.10,-0.0046,-0.0047,0.0127,0.2411,0.0129
323,76.09,-0.0057,-0.0052,0.0125,0.2411,0.0127
324,76.12,-0.0047,-0.0049,0.0117,0.2411,0.0122
325,76.10,-0.0041,-0.0045,0.0132,0.2411,0.0127
326,76.11,-0.0049,-0.0047,0.0131,0.2411,0.0129
327,76.06,-0.0051,-0.0049,0.0133,0.2411,0.0131
328,75.99,-0.0043,-0.0046,0.0119,0.2413,0.0125
329,76.10,-0.0048,-0.0047,0.0121,0.2412,0.0123
330,76.01,-0.0054,-0.0050,0.0147,0.2413,0.0135
331,76.05,-0.0050,-0.0050,0.0132,0.2413,0.0133
332,76.07,-0.0058,-0.0054,0.0132,0.2412,0.0133
333,76.08,-0.0054,-0.0054,0.0115,0.2412,0.0124
334,76.06,-0.0055,-0.0054,0.0140,0.2412,0.0132
335,76.07,-0.0056,-0.0055,0.0136,0.2412,0.0134
336,76.03,-0.0048,-0.0051,0.0127,0.2412,0.0131
337,76.05,-0.0046,-0.0049,0.0136,0.2412,0.0133
338,76.09,-0.0047,-0.0048,0.0127,0.2412,0.0130
339,76.16,-0.0042,-0.0045,0.0124,0.2410,0.0127
340,76.05,-0.0040,-0.0043,0.0125,0.2411,0.0126
341,76.04,-0.0046,-0.0044,0.0134,0.2412,0.0130
342,76.19,-0.0043,-0.0044,0.0131,0.2410,0.0131
343,76.07,-0.0034,-0.0039,0.0131,0.2411,0.0131
344,76.11,-0.0042,-0.0041,0.0119,0.2411,0.0125
345,76.05,-0.0044,-0.0042,0.0131,0.2412,0.0128
346,76.11,-0.0044,-0.0043,0.0129,0.2411,0.0129
347,76.08,-0.0037,-0.0040,0.0133,0.2411,0.0131
348,76.11,-0.0046,-0.0043,0.0135,0.2411,0.0133
349,76.12,-0.0051,-0.0047,0.0136,0.2411,0.0135
350,76.10,-0.0053,-0.0050,0.0142,0.2411,0.0138
351,76.11,-0.0049,-0.0049,0.0137,0.2411,0.0138
352,76.07,-0.0053,-0.0051,0.0140,0.2411,0.0139
353,76.08,-0.0056,-0.0053,0.0145,0.2411,0.0142
354,76.09,-0.0056,-0.0055,0.0138,0.2411,0.0140
355,76.12,-0.0050,-0.0052,0.0136,0.2411,0.0138
356,76.00,-0.0052,-0.0052,0.0139,0.2412,0.0138
357,76.08,-0.0056,-0.0054,0.0141,0.2412,0.0140
358,76.05,-0.0055,-0.0055,0.0145,0.2412,0.0142
359,76.10,-0.0058,-0.0056,0.0142,0.2411,0.0142
360,76.05,-0.0063,-0.0059,0.0152,0.2412,0.0147
361,76.03,-0.0065,-0.0062,0.0161,0.2413,0.0154
362,76.12,-0.0068,-0.0065,0.0156,0.2411,0.0155
363,76.04,-0.0071,-0.0068,0.0166,0.2412,0.0161
364,76.13,-0.0075,-0.0071,0.0172,0.2411,0.0166
365,76.17,-0.0083,-0.0077,0.0180,0.2410,0.0173
366,76.00,-0.0086,-0.0082,0.0183,0.2412,0.0178
367,76.03,-0.0082,-0.0082,0.0184,0.2413,0.0181
368,76.02,-0.0091,-0.0086,0.0160,0.2413,0.0171
369,76.07,-0.0087,-0.0087,0.0169,0.2412,0.0170
370,76.04,-0.0077,-0.0082,0.0154,0.2413,0.0162
371,76.06,-0.0063,-0.0072,0.0147,0.2412,0.0155
372,76.08,-0.0063,-0.0068,0.0155,0.2412,0.0155
373,76.07,-0.0061,-0.0064,0.0151,0.2412,0.0153
374,76.09,-0.0060,-0.0062,0.0162,0.2411,0.0158
375,76.09,-0.0057,-0.0060,0.0166,0.2411,0.0162
376,76.04,-0.0063,-0.0062,0.0173,0.2412,0.0167
377,76.13,-0.0052,-0.0057,0.0190,0.2411,0.0179
378,76.05,-0.0043,-0.0050,0.0169,0.2412,0.0174
379,76.02,-0.0045,-0.0048,0.0176,0.2413,0.0175
380,76.05,-0.0054,-0.0051,0.0179,0.2413,0.0177
381,75.97,-0.0053,-0.0052,0.0176,0.2414,0.0176
382,76.10,-0.0052,-0.0052,0.0172,0.2412,0.0174
383,76.06,-0.0053,-0.0053,0.0185,0.2412,0.0180
384,76.13,-0.0054,-0.0053,0.0197,0.2411,0.0188
385,76.07,-0.0044,-0.0049,0.0186,0.2411,0.0187
386,76.07,-0.0046,-0.0047,0.0177,0.2412,0.0182
387,76.03,-0.0048,-0.0048,0.0159,0.2412,0.0170
388,76.16,-0.0045,-0.0046,0.0171,0.2411,0.0171
389,76.14,-0.0049,-0.0048,0.0178,0.2410,0.0174
390,76.06,-0.0044,-0.0046,0.0168,0.2411,0.0171
391,76.10,-0.0039,-0.0042,0.0154,0.2411,0.0163
392,76.09,-0.0044,-0.0043,0.0143,0.2411,0.0153
393,76.06,-0.0055,-0.0049,0.0172,0.2412,0.0163
394,75.98,-0.0050,-0.0050,0.0162,0.2413,0.0163
395,76.12,-0.0051,-0.0050,0.0165,0.2412,0.0164
396,76.07,-0.0058,-0.0054,0.0185,0.2412,0.0174
397,75.98,-0.0058,-0.0056,0.0192,0.2413,0.0183
398,76.07,-0.0050,-0.0053,0.0181,0.2412,0.0182
399,76.00,-0.0044,-0.0049,0.0191,0.2413,0.0187
400,76.04,-0.0053,-0.0051,0.0197,0.2413,0.0192
401,76.04,-0.0053,-0.0052,0.0192,0.2413,0.0192
402,75.99,-0.0037,-0.0045,0.0174,0.2414,0.0183
403,76.02,-0.0041,-0.0043,0.0192,0.2414,0.0188
404,76.10,-0.0052,-0.0048,0.0198,0.2412,0.0193
405,76.07,-0.0048,-0.0048,0.0189,0.2412,0.0191
406,76.01,-0.0040,-0.0044,0.0175,0.2413,0.0183
407,75.94,-0.0037,-0.0041,0.0178,0.2414,0.0181
408,76.04,-0.0035,-0.0038,0.0151,0.2414,0.0166
409,76.11,-0.0031,-0.0034,0.0166,0.2412,0.0166
410,75.98,-0.0023,-0.0029,0.0170,0.2413,0.0168
411,76.03,-0.0028,-0.0028,0.0166,0.2413,0.0167
412,76.14,-0.0027,-0.0028,0.0166,0.2411,0.0166
413,76.06,-0.0024,-0.0026,0.0153,0.2412,0.0160
414,76.13,-0.0031,-0.0029,0.0145,0.2411,0.0152
415,76.14,-0.0043,-0.0036,0.0152,0.2410,0.0152
416,76.03,-0.0043,-0.0039,0.0153,0.2412,0.0153
417,76.05,-0.0037,-0.0038,0.0140,0.2412,0.0146
418,75.96,-0.0035,-0.0037,0.0138,0.2414,0.0142
419,76.05,-0.0040,-0.0038,0.0132,0.2413,0.0137
420,76.06,-0.0027,-0.0033,0.0134,0.2413,0.0135
