frame,speed_kmh,steer_raw_nn,pid_steer,lane_error,steer_final,brake_raw,throttle_final,brake_final,steer_source
47,48.66,-0.0106,-0.0054,+0.1313,-0.0075,0.0303,0.2068,0.0314,pid
48,48.78,-0.0054,-0.0080,+0.1375,-0.0079,0.0257,0.2063,0.0269,pid
49,49.00,-0.0060,-0.0019,+0.0906,-0.0031,0.0262,0.2053,0.0263,pid
50,48.89,-0.0031,+0.0472,-0.3438,+0.0371,0.0308,0.2056,0.0299,pid
51,49.11,+0.0245,+0.0120,-0.3344,+0.0170,0.0439,0.2048,0.0411,pid
52,49.08,+0.0089,-0.0007,-0.2188,+0.0028,0.0481,0.2047,0.0467,pid
53,48.85,+0.0007,-0.0398,+0.1812,-0.0313,0.0344,0.2056,0.0368,pid
54,49.05,-0.0221,-0.0070,+0.1719,-0.0119,0.0289,0.2050,0.0305,pid
55,49.17,-0.0088,+0.0163,-0.0281,+0.0106,0.0269,0.2044,0.0276,pid
56,49.10,+0.0042,-0.0368,+0.2766,-0.0274,0.0357,0.2045,0.0341,pid
57,49.36,-0.0190,-0.0090,+0.2437,-0.0127,0.0298,0.2035,0.0306,pid
58,49.37,-0.0090,+0.0390,-0.1750,+0.0286,0.0291,0.2032,0.0294,pid
59,49.46,+0.0183,+0.0119,-0.2250,+0.0152,0.0395,0.2028,0.0375,pid
60,49.28,+0.0076,+0.0232,-0.3469,+0.0216,0.0475,0.2035,0.0455,pid
61,49.21,+0.0120,-0.0102,-0.1469,-0.0039,0.0532,0.2039,0.0516,pid
62,49.10,-0.0036,-0.0414,+0.2422,-0.0339,0.0442,0.2045,0.0457,pid
63,48.93,-0.0248,-0.0031,+0.1797,-0.0093,0.0295,0.2053,0.0327,pid
64,48.84,-0.0066,-0.0060,+0.1594,-0.0067,0.0305,0.2058,0.0310,pid
65,49.06,-0.0054,+0.0359,-0.2000,+0.0274,0.0404,0.2050,0.0386,pid
66,48.87,+0.0164,+0.0075,-0.2000,+0.0115,0.0519,0.2056,0.0492,pid
67,49.00,+0.0059,-0.0289,+0.1016,-0.0208,0.0507,0.2052,0.0504,pid
68,48.94,-0.0138,-0.0046,+0.0984,-0.0078,0.0297,0.2053,0.0338,pid
69,48.71,-0.0061,+0.0003,+0.0547,-0.0013,0.0344,0.2063,0.0343,pid
70,48.69,-0.0024,+0.0106,-0.0594,+0.0083,0.0467,0.2066,0.0442,pid
71,48.70,+0.0042,-0.0010,-0.0375,+0.0008,0.0530,0.2066,0.0512,pid
72,48.51,-0.0006,+0.0206,-0.2000,+0.0167,0.0489,0.2074,0.0494,pid
73,48.54,+0.0093,-0.0156,-0.0063,-0.0092,0.0588,0.2075,0.0569,pid
74,48.38,-0.0073,-0.0039,+0.0250,-0.0050,0.0451,0.2081,0.0475,pid
75,48.19,-0.0044,-0.0011,+0.0219,-0.0019,0.0689,0.2090,0.0646,pid
76,48.04,-0.0028,+0.0013,+0.0000,+0.0007,0.0524,0.2098,0.0548,pid
77,47.85,-0.0013,+0.0213,-0.1781,+0.0171,0.0506,0.2108,0.0514,pid
78,47.76,+0.0086,-0.0106,-0.0312,-0.0050,0.0534,0.2113,0.0530,pid
79,47.52,-0.0062,-0.0942,+0.7516,-0.0764,0.0419,0.2125,0.0441,pid
80,47.61,-0.0280,-0.0131,+0.5938,-0.0258,0.0309,0.2123,0.0336,pid
81,47.78,-0.0179,-0.0272,+0.6062,-0.0270,0.0337,0.2116,0.0336,pid
82,47.78,-0.0176,+0.0553,-0.0719,+0.0388,0.0395,0.2114,0.0383,pid
83,48.15,+0.0256,+0.0027,-0.0844,+0.0099,0.0530,0.2098,0.0501,pid
84,47.90,+0.0052,-0.0704,+0.5141,-0.0544,0.0516,0.2106,0.0513,pid
85,47.89,-0.0306,-0.0070,+0.3844,-0.0165,0.0298,0.2108,0.0341,pid
86,47.98,-0.0116,-0.0350,+0.5312,-0.0313,0.0421,0.2104,0.0405,pid
87,48.04,-0.0206,-0.0009,+0.3453,-0.0070,0.0308,0.2101,0.0327,pid
88,48.00,-0.0040,+0.0333,-0.0625,+0.0252,0.0488,0.2102,0.0456,pid
89,48.04,+0.0142,+0.0091,-0.1313,+0.0123,0.0593,0.2101,0.0566,pid
90,48.21,+0.0068,+0.0089,-0.1719,+0.0096,0.0513,0.2094,0.0524,pid
91,47.97,+0.0032,-0.0711,+0.4609,-0.0549,0.0358,0.2102,0.0391,pid
92,47.95,-0.0292,-0.0086,+0.3625,-0.0179,0.0174,0.2104,0.0217,pid
93,48.11,-0.0124,+0.0461,-0.1562,+0.0333,0.0374,0.2098,0.0343,pid
94,48.35,+0.0220,-0.0020,-0.1000,+0.0051,0.0480,0.2087,0.0453,pid
95,48.16,+0.0010,-0.0072,-0.0187,-0.0047,0.0354,0.2093,0.0374,pid
96,47.98,-0.0044,-0.0496,+0.3844,-0.0406,0.0358,0.2101,0.0361,pid
97,48.21,-0.0292,-0.0033,+0.2672,-0.0108,0.0269,0.2093,0.0287,pid
98,48.37,-0.0064,+0.0503,-0.2531,+0.0380,0.0399,0.2085,0.0377,pid
99,48.56,+0.0272,-0.0092,-0.1031,+0.0003,0.0502,0.2076,0.0477,pid
100,48.65,-0.0008,+0.0053,-0.1219,+0.0043,0.0453,0.2070,0.0458,pid
101,48.55,+0.0031,+0.0037,-0.1187,+0.0038,0.0495,0.2073,0.0488,pid
102,48.40,+0.0024,-0.0435,+0.2719,-0.0340,0.0548,0.2080,0.0536,pid
103,48.27,-0.0204,-0.0055,+0.2125,-0.0112,0.0339,0.2087,0.0379,pid
104,48.11,-0.0068,+0.0309,-0.1281,+0.0224,0.0318,0.2095,0.0330,pid
105,48.31,+0.0118,-0.0439,+0.2641,-0.0307,0.0553,0.2088,0.0509,pid
106,48.30,-0.0198,-0.0045,+0.1969,-0.0097,0.0304,0.2087,0.0345,pid
107,48.22,-0.0064,-0.0078,+0.1797,-0.0082,0.0390,0.2090,0.0381,pid
108,48.45,-0.0043,-0.0107,+0.1922,-0.0102,0.0343,0.2081,0.0351,pid
109,48.54,-0.0061,-0.0099,+0.1938,-0.0099,0.0318,0.2076,0.0325,pid
110,48.31,-0.0078,-0.0109,+0.2031,-0.0107,0.0258,0.2084,0.0272,pid
111,48.61,-0.0076,-0.0077,+0.1828,-0.0083,0.0235,0.2074,0.0242,pid
112,48.77,-0.0052,-0.0093,+0.1828,-0.0091,0.0256,0.2065,0.0253,pid
113,48.93,-0.0057,-0.0131,+0.2141,-0.0123,0.0284,0.2056,0.0277,pid
114,49.01,-0.0074,-0.0156,+0.2562,-0.0150,0.0312,0.2052,0.0305,pid
115,49.10,-0.0103,-0.0141,+0.2719,-0.0143,0.0302,0.2047,0.0302,pid
116,49.08,-0.0092,-0.0170,+0.3063,-0.0165,0.0353,0.2047,0.0343,pid
117,49.27,-0.0103,+0.0378,-0.1250,+0.0269,0.0351,0.2039,0.0350,pid
118,49.15,+0.0179,+0.0073,-0.1562,+0.0112,0.0513,0.2042,0.0480,pid
119,49.02,+0.0067,-0.0025,-0.0938,+0.0002,0.0408,0.2048,0.0422,pid
120,49.18,-0.0025,-0.0107,+0.0156,-0.0085,0.0330,0.2043,0.0348,pid
121,49.24,-0.0077,+0.0137,-0.1125,+0.0093,0.0318,0.2039,0.0324,pid
122,49.10,+0.0057,-0.0005,-0.0781,+0.0014,0.0470,0.2045,0.0440,pid
123,49.03,+0.0013,-0.0519,+0.3672,-0.0413,0.0456,0.2048,0.0453,pid
124,48.81,-0.0276,-0.0186,+0.3828,-0.0231,0.0292,0.2058,0.0324,pid
125,49.07,-0.0174,+0.0140,+0.1219,+0.0066,0.0260,0.2049,0.0273,pid
126,48.85,+0.0045,+0.0085,-0.0063,+0.0081,0.0426,0.2057,0.0395,pid
127,49.25,+0.0056,+0.0002,-0.0219,+0.0018,0.0424,0.2042,0.0418,pid
128,48.86,+0.0007,-0.0056,+0.0156,-0.0041,0.0437,0.2055,0.0433,pid
129,49.03,-0.0043,-0.0011,+0.0031,-0.0017,0.0353,0.2050,0.0369,pid
130,48.73,-0.0026,+0.0009,-0.0219,+0.0004,0.0384,0.2062,0.0381,pid
131,48.85,-0.0008,-0.0037,+0.0000,-0.0029,0.0410,0.2059,0.0404,pid
132,48.71,-0.0030,-0.0072,+0.0437,-0.0064,0.0445,0.2065,0.0437,pid
133,48.96,-0.0050,-0.0060,+0.0625,-0.0061,0.0444,0.2055,0.0442,pid
134,48.89,-0.0039,-0.0034,+0.0531,-0.0039,0.0364,0.2056,0.0380,pid
135,48.80,-0.0038,-0.0015,+0.0312,-0.0020,0.0422,0.2060,0.0414,pid
136,48.63,-0.0017,+0.0028,-0.0187,+0.0018,0.0412,0.2068,0.0412,pid
137,48.64,+0.0009,-0.0061,+0.0219,-0.0045,0.0512,0.2069,0.0492,pid
138,48.55,-0.0030,-0.0123,+0.1000,-0.0107,0.0507,0.2073,0.0504,pid
139,48.44,-0.0079,-0.0064,+0.1031,-0.0072,0.0386,0.2078,0.0410,pid
140,48.40,-0.0057,+0.0074,-0.0094,+0.0045,0.0391,0.2081,0.0395,pid
141,48.54,+0.0012,-0.0023,-0.0031,-0.0010,0.0422,0.2076,0.0417,pid
142,48.45,-0.0008,-0.0018,-0.0031,-0.0017,0.0536,0.2078,0.0513,pid
143,48.22,-0.0014,-0.0187,+0.1375,-0.0153,0.0484,0.2089,0.0490,pid
144,48.41,-0.0109,+0.0015,+0.0625,-0.0019,0.0369,0.2083,0.0393,pid
145,48.29,-0.0031,+0.0038,-0.0063,+0.0026,0.0421,0.2086,0.0415,pid
146,48.21,+0.0004,+0.0017,-0.0344,+0.0019,0.0443,0.2091,0.0438,pid
147,48.35,+0.0002,-0.0256,+0.1734,-0.0201,0.0426,0.2086,0.0428,pid
148,48.30,-0.0140,+0.0168,-0.0406,+0.0095,0.0332,0.2087,0.0352,pid
149,48.23,+0.0043,-0.0330,+0.2313,-0.0245,0.0423,0.2090,0.0408,pid
150,48.36,-0.0168,+0.0161,+0.0031,+0.0080,0.0353,0.2085,0.0364,pid
151,48.42,+0.0032,+0.0124,-0.1156,+0.0115,0.0640,0.2082,0.0585,pid
152,48.41,+0.0060,-0.0407,+0.2453,-0.0303,0.0503,0.2082,0.0519,pid
153,48.18,-0.0202,+0.0128,+0.0406,+0.0041,0.0334,0.2091,0.0371,pid
154,48.16,+0.0006,+0.0133,-0.0984,+0.0114,0.0479,0.2093,0.0458,pid
155,48.40,+0.0059,-0.0021,-0.0625,+0.0006,0.0463,0.2084,0.0462,pid
156,48.27,-0.0008,-0.0116,+0.0406,-0.0092,0.0436,0.2088,0.0441,pid
157,48.01,-0.0071,-0.0012,+0.0219,-0.0028,0.0529,0.2099,0.0511,pid
158,47.92,-0.0035,-0.0069,+0.0563,-0.0061,0.0502,0.2105,0.0504,pid
159,47.92,-0.0053,+0.0176,-0.1234,+0.0129,0.0468,0.2106,0.0475,pid
160,47.78,+0.0065,-0.0127,+0.0094,-0.0076,0.0436,0.2112,0.0444,pid
161,47.88,-0.0061,-0.0047,+0.0312,-0.0053,0.0430,0.2109,0.0433,pid
162,47.85,-0.0049,-0.0027,+0.0281,-0.0032,0.0502,0.2110,0.0488,pid
163,48.16,-0.0035,-0.0022,+0.0219,-0.0024,0.0444,0.2097,0.0453,pid
164,48.00,-0.0033,-0.0452,+0.3750,-0.0367,0.0326,0.2101,0.0352,pid
165,48.09,-0.0264,+0.0276,+0.0031,+0.0148,0.0294,0.2099,0.0305,pid
166,48.05,+0.0069,-0.0044,+0.0219,-0.0005,0.0536,0.2100,0.0490,pid
167,48.25,-0.0020,-0.0051,+0.0406,-0.0042,0.0474,0.2092,0.0477,pid
168,48.14,-0.0052,-0.0032,+0.0375,-0.0034,0.0350,0.2095,0.0375,pid
169,48.31,-0.0045,-0.0238,+0.2062,-0.0197,0.0329,0.2088,0.0338,pid
170,48.23,-0.0158,+0.0115,+0.0250,+0.0053,0.0443,0.2090,0.0422,pid
171,48.40,+0.0017,+0.0294,-0.2406,+0.0245,0.0467,0.2083,0.0458,pid
172,48.29,+0.0142,-0.0253,+0.0375,-0.0154,0.0653,0.2086,0.0614,pid
173,48.26,-0.0126,-0.0013,+0.0219,-0.0041,0.0366,0.2089,0.0416,pid
174,47.94,-0.0047,+0.0009,-0.0063,-0.0001,0.0314,0.2102,0.0334,pid
175,48.15,-0.0028,-0.0115,+0.0766,-0.0092,0.0334,0.2096,0.0334,pid
176,48.34,-0.0085,+0.0009,+0.0281,-0.0011,0.0331,0.2087,0.0332,pid
177,48.44,-0.0027,-0.0038,+0.0344,-0.0032,0.0521,0.2081,0.0483,pid
178,48.36,-0.0043,-0.0033,+0.0344,-0.0033,0.0436,0.2083,0.0445,pid
179,48.45,-0.0041,+0.0000,+0.0063,-0.0007,0.0346,0.2080,0.0366,pid
180,48.46,-0.0029,-0.0232,+0.1812,-0.0187,0.0333,0.2079,0.0339,pid
181,48.57,-0.0128,+0.0424,-0.2453,+0.0302,0.0306,0.2074,0.0312,pid
182,48.51,+0.0178,-0.0261,+0.0406,-0.0148,0.0466,0.2076,0.0436,pid
183,48.80,-0.0100,+0.0329,-0.2562,+0.0234,0.0369,0.2064,0.0382,pid
184,48.66,+0.0122,+0.0003,-0.1797,+0.0049,0.0372,0.2067,0.0374,pid
185,48.81,+0.0008,-0.0170,+0.0156,-0.0126,0.0312,0.2062,0.0324,pid
186,48.92,-0.0092,-0.0685,+0.5656,-0.0573,0.0331,0.2056,0.0330,pid
187,49.09,-0.0261,+0.0485,-0.0422,+0.0273,0.0264,0.2048,0.0277,pid
188,48.98,+0.0156,-0.0113,+0.0500,-0.0035,0.0558,0.2051,0.0502,pid
189,48.93,-0.0038,-0.0331,+0.2922,-0.0272,0.0441,0.2054,0.0453,pid
190,48.80,-0.0180,+0.0122,+0.0766,+0.0043,0.0360,0.2060,0.0379,pid
191,48.68,+0.0007,+0.0205,-0.1344,+0.0173,0.0492,0.2066,0.0469,pid
192,48.86,+0.0091,-0.0171,+0.0375,-0.0102,0.0586,0.2059,0.0563,pid
193,48.67,-0.0073,-0.0041,+0.0437,-0.0054,0.0560,0.2066,0.0561,pid
194,48.38,-0.0047,-0.0014,+0.0250,-0.0022,0.0465,0.2079,0.0484,pid
195,48.25,-0.0029,-0.0337,+0.2812,-0.0274,0.0485,0.2087,0.0485,pid
196,48.37,-0.0189,-0.0106,+0.2594,-0.0140,0.0415,0.2084,0.0429,pid
197,48.56,-0.0093,-0.0079,+0.2219,-0.0091,0.0536,0.2076,0.0515,pid
198,48.24,-0.0064,-0.0137,+0.2453,-0.0128,0.0550,0.2087,0.0543,pid
199,48.21,-0.0089,-0.0156,+0.2766,-0.0150,0.0568,0.2091,0.0563,pid
200,47.97,-0.0109,-0.0159,+0.3000,-0.0157,0.0488,0.2101,0.0503,pid
201,47.85,-0.0110,-0.0065,+0.2375,-0.0083,0.0462,0.2108,0.0470,pid
202,47.88,-0.0070,-0.0109,+0.2328,-0.0104,0.0522,0.2109,0.0512,pid
203,48.04,-0.0072,-0.0072,+0.1984,-0.0078,0.0638,0.2102,0.0613,pid
204,47.56,-0.0061,-0.0073,+0.1766,-0.0074,0.0531,0.2121,0.0547,pid
205,47.61,-0.0060,+0.0104,+0.0141,+0.0069,0.0529,0.2122,0.0532,pid
206,47.59,+0.0022,-0.0331,+0.2687,-0.0251,0.0660,0.2123,0.0635,pid
207,47.29,-0.0167,-0.0075,+0.2250,-0.0110,0.0455,0.2136,0.0491,pid
208,47.37,-0.0079,-0.0142,+0.2516,-0.0136,0.0556,0.2136,0.0543,pid
209,47.31,-0.0082,+0.0086,+0.0797,+0.0041,0.0532,0.2138,0.0534,pid
210,47.21,+0.0021,-0.0037,+0.0672,-0.0021,0.0356,0.2143,0.0392,pid
211,47.41,-0.0016,-0.0098,+0.1094,-0.0082,0.0302,0.2135,0.0320,pid
212,47.45,-0.0067,-0.0092,+0.1328,-0.0090,0.0357,0.2132,0.0349,pid
213,47.67,-0.0069,-0.0075,+0.1344,-0.0078,0.0307,0.2122,0.0316,pid
214,47.72,-0.0063,-0.0078,+0.1375,-0.0078,0.0294,0.2118,0.0299,pid
215,48.08,-0.0065,-0.0118,+0.1734,-0.0110,0.0284,0.2102,0.0287,pid
216,48.26,-0.0088,+0.0426,-0.2516,+0.0319,0.0241,0.2092,0.0250,pid
217,49.47,+0.0183,+0.0081,-0.2437,+0.0129,0.0324,0.2040,0.0309,pid
218,47.91,+0.0054,+0.0087,-0.2391,+0.0095,0.0274,0.2094,0.0281,pid
219,48.34,+0.0025,+0.0173,-0.3031,+0.0158,0.0290,0.2086,0.0288,pid
220,48.18,+0.0058,-0.0554,+0.2562,-0.0412,0.0322,0.2092,0.0315,pid
221,48.69,-0.0323,+0.0284,-0.0688,+0.0145,0.0203,0.2072,0.0225,pid
222,48.74,+0.0053,-0.0306,+0.2031,-0.0216,0.0360,0.2066,0.0333,pid
223,49.03,-0.0155,-0.0071,+0.1859,-0.0100,0.0263,0.2053,0.0277,pid
224,49.11,-0.0085,-0.0076,+0.1750,-0.0080,0.0337,0.2047,0.0325,pid
225,48.95,-0.0085,-0.0017,+0.1172,-0.0030,0.0289,0.2052,0.0296,pid
226,49.29,-0.0048,-0.0134,+0.1734,-0.0113,0.0246,0.2039,0.0256,pid
227,49.29,-0.0091,-0.0078,+0.1641,-0.0085,0.0239,0.2037,0.0242,pid
228,49.58,-0.0081,-0.0114,+0.1875,-0.0108,0.0261,0.2024,0.0257,pid
229,49.70,-0.0094,-0.0099,+0.1906,-0.0101,0.0285,0.2017,0.0280,pid
230,49.71,-0.0093,-0.0091,+0.1859,-0.0093,0.0249,0.2015,0.0255,pid
231,49.83,-0.0093,-0.0111,+0.2000,-0.0108,0.0288,0.2010,0.0281,pid
232,49.82,-0.0094,-0.0134,+0.2281,-0.0129,0.0307,0.2009,0.0302,pid
233,49.93,-0.0105,-0.0106,+0.2234,-0.0110,0.0260,0.2005,0.0269,pid
234,49.90,-0.0099,+0.0477,-0.2609,+0.0360,0.0283,0.2005,0.0280,pid
235,50.55,+0.0209,+0.0123,-0.2844,+0.0171,0.0359,0.0401,0.0343,pid
236,49.05,+0.0067,+0.0015,-0.2062,+0.0046,0.0529,0.1719,0.0492,pid
237,48.12,-0.0008,+0.0089,-0.2125,+0.0081,0.0408,0.2021,0.0424,pid
238,48.06,+0.0013,-0.0453,+0.2313,-0.0346,0.0268,0.2084,0.0299,pid
239,48.36,-0.0265,-0.0064,+0.2000,-0.0121,0.0227,0.2084,0.0242,pid
240,48.45,-0.0108,-0.0093,+0.2000,-0.0099,0.0288,0.2080,0.0278,pid
241,48.55,-0.0093,-0.0109,+0.2094,-0.0107,0.0246,0.2075,0.0252,pid
242,48.90,-0.0080,-0.0119,+0.2219,-0.0116,0.0203,0.2060,0.0212,pid
243,48.92,-0.0097,-0.0105,+0.2188,-0.0107,0.0258,0.2056,0.0249,pid
244,49.23,-0.0096,-0.0042,+0.1641,-0.0055,0.0246,0.2043,0.0246,pid
245,49.40,-0.0064,+0.0475,-0.2984,+0.0369,0.0249,0.2033,0.0249,pid
246,49.26,+0.0210,-0.0131,-0.1000,-0.0031,0.0293,0.2037,0.0284,pid
247,49.51,-0.0035,+0.0266,-0.2938,+0.0207,0.0284,0.2027,0.0284,pid
248,49.53,+0.0097,-0.0472,+0.1891,-0.0336,0.0340,0.2024,0.0329,pid
249,49.57,-0.0255,-0.0072,+0.1750,-0.0125,0.0227,0.2022,0.0247,pid
250,49.75,-0.0112,-0.0055,+0.1484,-0.0069,0.0216,0.2014,0.0222,pid
251,49.86,-0.0078,-0.0037,+0.1141,-0.0043,0.0213,0.2008,0.0215,pid
252,50.04,-0.0059,-0.0116,+0.1562,-0.0102,0.0251,0.0402,0.0244,pid
253,49.29,-0.0084,-0.0086,+0.1594,-0.0089,0.0434,0.1709,0.0396,pid
254,48.88,-0.0082,-0.0028,+0.1125,-0.0040,0.0310,0.1987,0.0327,pid
255,48.47,-0.0050,-0.0108,+0.1484,-0.0094,0.0282,0.2060,0.0291,pid
256,48.70,-0.0090,-0.0079,+0.1484,-0.0082,0.0249,0.2065,0.0257,pid
257,48.83,-0.0080,-0.0102,+0.1672,-0.0098,0.0281,0.2061,0.0276,pid
258,49.06,-0.0091,-0.0085,+0.1656,-0.0088,0.0283,0.2050,0.0281,pid
259,49.15,-0.0085,-0.0079,+0.1594,-0.0081,0.0252,0.2045,0.0258,pid
260,49.29,-0.0083,-0.0129,+0.1969,-0.0119,0.0276,0.2038,0.0272,pid
261,49.21,-0.0106,+0.0322,-0.1516,+0.0234,0.0236,0.2039,0.0243,pid
262,49.59,+0.0117,-0.0054,-0.0688,+0.0003,0.0323,0.2024,0.0307,pid
263,49.50,-0.0031,-0.0364,+0.2406,-0.0290,0.0266,0.2025,0.0275,pid
264,49.63,-0.0227,-0.0058,+0.1922,-0.0105,0.0209,0.2020,0.0222,pid
265,49.60,-0.0100,+0.0433,-0.2453,+0.0326,0.0231,0.2020,0.0229,pid
266,49.69,+0.0174,+0.0004,-0.1766,+0.0068,0.0400,0.2017,0.0366,pid
267,49.78,+0.0006,+0.0024,-0.1453,+0.0033,0.0289,0.2012,0.0305,pid
268,49.78,-0.0012,-0.0438,+0.2562,-0.0343,0.0271,0.2011,0.0278,pid
269,49.85,-0.0267,+0.0081,+0.0906,-0.0004,0.0236,0.2008,0.0244,pid
270,49.96,-0.0040,+0.0108,-0.0422,+0.0086,0.0299,0.2003,0.0288,pid
271,49.85,+0.0016,-0.0414,+0.3000,-0.0314,0.0265,0.2007,0.0270,pid
272,50.10,-0.0245,+0.0382,-0.1328,+0.0243,0.0205,0.0401,0.0218,pid
273,49.24,+0.0109,-0.0437,+0.2594,-0.0301,0.0537,0.1711,0.0473,pid
274,48.89,-0.0232,+0.0222,-0.0281,+0.0117,0.0236,0.1987,0.0283,pid
275,48.72,+0.0031,+0.0090,-0.1078,+0.0095,0.0244,0.2050,0.0252,pid
276,48.31,+0.0024,+0.0118,-0.1812,+0.0113,0.0281,0.2079,0.0275,pid
277,48.25,+0.0036,+0.0101,-0.2125,+0.0103,0.0279,0.2087,0.0278,pid
278,48.66,+0.0031,-0.0189,+0.0078,-0.0131,0.0283,0.2072,0.0282,pid
279,48.75,-0.0118,-0.0299,+0.2422,-0.0265,0.0236,0.2065,0.0245,pid
280,48.92,-0.0214,-0.0133,+0.2562,-0.0160,0.0204,0.2057,0.0213,pid
281,48.95,-0.0134,+0.0393,-0.1703,+0.0283,0.0243,0.2054,0.0237,pid
282,49.40,+0.0141,-0.0466,+0.2578,-0.0316,0.0353,0.2035,0.0330,pid
283,49.38,-0.0253,-0.0063,+0.2078,-0.0114,0.0227,0.2032,0.0248,pid
284,49.49,-0.0099,+0.0417,-0.2219,+0.0311,0.0272,0.2027,0.0267,pid
285,49.60,+0.0160,-0.0458,+0.2172,-0.0304,0.0302,0.2022,0.0295,pid
286,49.74,-0.0249,-0.0079,+0.1938,-0.0124,0.0270,0.2015,0.0275,pid
287,49.62,-0.0107,-0.0051,+0.1547,-0.0065,0.0319,0.2018,0.0310,pid
288,49.76,-0.0066,-0.0086,+0.1578,-0.0082,0.0280,0.2013,0.0286,pid
