frame,speed_kmh,steer_raw,steer_final,brake_raw,throttle_final,brake_final
152,70.43,-0.0044,-0.0045,0.0176,0.2608,0.0178
153,70.87,-0.0047,-0.0046,0.0175,0.2592,0.0177
154,71.33,-0.0044,-0.0045,0.0172,0.2577,0.0174
155,71.69,-0.0055,-0.0050,0.0182,0.2564,0.0178
156,72.08,-0.0047,-0.0048,0.0191,0.2551,0.0185
157,72.48,-0.0048,-0.0048,0.0178,0.2538,0.0181
158,72.81,-0.0044,-0.0046,0.0226,0.2526,0.0204
159,73.03,-0.0040,-0.0043,0.0189,0.2517,0.0196
160,73.35,-0.0033,-0.0038,0.0194,0.2507,0.0195
161,73.59,-0.0047,-0.0042,0.0203,0.2499,0.0199
162,73.74,-0.0043,-0.0043,0.0202,0.2492,0.0200
163,73.92,-0.0041,-0.0042,0.0186,0.2486,0.0193
164,74.18,-0.0045,-0.0044,0.0210,0.2478,0.0202
165,74.44,-0.0047,-0.0045,0.0222,0.2471,0.0212
166,74.59,-0.0045,-0.0045,0.0201,0.2465,0.0206
167,74.81,-0.0043,-0.0044,0.0253,0.2458,0.0230
168,74.87,-0.0039,-0.0042,0.0284,0.2454,0.0257
169,74.91,-0.0036,-0.0039,0.0244,0.2451,0.0250
170,74.95,-0.0040,-0.0040,0.0297,0.2449,0.0274
171,74.98,-0.0042,-0.0041,0.0271,0.2447,0.0272
172,75.02,-0.0050,-0.0045,0.0217,0.2446,0.0245
173,75.17,-0.0053,-0.0049,0.0263,0.2443,0.0254
174,75.26,-0.0053,-0.0051,0.0271,0.2440,0.0262
175,75.29,-0.0046,-0.0049,0.0263,0.2438,0.0263
176,75.36,-0.0059,-0.0054,0.0250,0.2436,0.0256
177,75.32,-0.0057,-0.0056,0.0297,0.2436,0.0277
178,75.39,-0.0068,-0.0062,0.0258,0.2434,0.0268
179,75.40,-0.0070,-0.0066,0.0298,0.2434,0.0283
180,75.48,-0.0065,-0.0066,0.0317,0.2432,0.0300
181,75.40,-0.0066,-0.0066,0.0289,0.2432,0.0294
182,75.42,-0.0064,-0.0065,0.0297,0.2432,0.0296
183,75.36,-0.0059,-0.0062,0.0278,0.2433,0.0287
184,75.35,-0.0058,-0.0060,0.0233,0.2434,0.0260
185,75.38,-0.0051,-0.0055,0.0199,0.2434,0.0229
186,75.54,-0.0040,-0.0047,0.0195,0.2431,0.0212
187,75.67,-0.0025,-0.0036,0.0225,0.2428,0.0219
188,75.60,-0.0036,-0.0036,0.0204,0.2427,0.0212
189,75.77,-0.0027,-0.0032,0.0213,0.2424,0.0212
190,75.77,-0.0028,-0.0030,0.0304,0.2423,0.0258
191,75.99,-0.0024,-0.0027,0.0192,0.2418,0.0225
192,75.91,-0.0025,-0.0026,0.0275,0.2418,0.0250
193,75.87,-0.0023,-0.0024,0.0170,0.2418,0.0210
194,75.94,-0.0023,-0.0024,0.0160,0.2417,0.0185
195,75.99,-0.0023,-0.0023,0.0168,0.2416,0.0177
196,75.98,-0.0021,-0.0022,0.0174,0.2415,0.0175
197,76.07,-0.0013,-0.0018,0.0231,0.2414,0.0203
198,76.02,-0.0021,-0.0019,0.0229,0.2413,0.0216
199,76.04,-0.0010,-0.0015,0.0239,0.2413,0.0228
200,73.55,+0.0001,-0.0007,0.0231,0.2452,0.0229
201,73.54,+0.0001,-0.0003,0.0205,0.2472,0.0217
202,73.72,+0.0012,+0.0005,0.0206,0.2479,0.0211
203,73.91,+0.0007,+0.0006,0.0217,0.2479,0.0214
204,74.13,+0.0001,+0.0003,0.0278,0.2476,0.0246
205,74.35,+0.0009,+0.0006,0.0210,0.2471,0.0228
206,74.46,-0.0001,+0.0003,0.0282,0.2467,0.0255
207,74.63,+0.0001,+0.0002,0.0227,0.2462,0.0241
208,74.74,+0.0012,+0.0007,0.0164,0.2458,0.0202
209,73.31,+0.0010,+0.0008,0.0161,0.2478,0.0181
210,73.87,+0.0018,+0.0013,0.0131,0.2480,0.0156
211,73.89,+0.0016,+0.0014,0.0163,0.2480,0.0160
212,73.57,+0.0007,+0.0011,0.0135,0.2485,0.0147
213,73.52,+0.0014,+0.0013,0.0191,0.2489,0.0169
214,73.29,+0.0010,+0.0011,0.0185,0.2494,0.0177
215,73.37,+0.0017,+0.0014,0.0139,0.2495,0.0158
216,73.28,+0.0017,+0.0015,0.0132,0.2498,0.0145
217,75.04,+0.0027,+0.0021,0.0160,0.2471,0.0152
218,75.51,+0.0027,+0.0024,0.0174,0.2450,0.0163
219,75.50,+0.0019,+0.0021,0.0159,0.2440,0.0161
220,75.77,+0.0036,+0.0029,0.0166,0.2431,0.0164
221,75.88,+0.0026,+0.0027,0.0174,0.2424,0.0169
222,75.92,+0.0032,+0.0029,0.0155,0.2420,0.0162
223,75.89,+0.0032,+0.0031,0.0181,0.2419,0.0171
224,76.26,+0.0029,+0.0030,0.0195,0.2412,0.0183
225,76.32,+0.0027,+0.0028,0.0189,0.2408,0.0186
226,75.94,+0.0029,+0.0029,0.0167,0.2412,0.0177
227,76.26,+0.0025,+0.0027,0.0203,0.2409,0.0190
228,76.30,+0.0024,+0.0025,0.0187,0.2407,0.0189
229,76.27,+0.0024,+0.0025,0.0176,0.2406,0.0182
230,76.65,+0.0024,+0.0024,0.0202,0.2400,0.0192
231,76.25,+0.0023,+0.0023,0.0218,0.2403,0.0205
232,76.47,+0.0019,+0.0021,0.0188,0.2401,0.0196
233,76.66,+0.0026,+0.0024,0.0205,0.2397,0.0201
234,76.36,+0.0023,+0.0024,0.0208,0.2400,0.0204
235,76.25,+0.0024,+0.0024,0.0213,0.2403,0.0208
236,76.33,+0.0019,+0.0021,0.0198,0.2403,0.0203
237,76.34,-0.0006,+0.0008,0.0215,0.2404,0.0209
238,76.08,+0.0018,+0.0013,0.0208,0.2408,0.0209
239,76.12,+0.0013,+0.0013,0.0226,0.2409,0.0217
240,76.38,+0.0006,+0.0009,0.0223,0.2406,0.0220
241,76.32,+0.0001,+0.0005,0.0208,0.2405,0.0214
242,76.51,+0.0012,+0.0008,0.0210,0.2402,0.0212
243,76.06,+0.0011,+0.0010,0.0198,0.2407,0.0205
244,76.40,+0.0013,+0.0011,0.0192,0.2404,0.0199
245,76.44,+0.0013,+0.0012,0.0210,0.2402,0.0204
246,76.24,+0.0018,+0.0015,0.0181,0.2404,0.0193
247,76.53,+0.0016,+0.0016,0.0164,0.2401,0.0178
248,76.30,+0.0013,+0.0014,0.0189,0.2403,0.0184
249,76.42,+0.0022,+0.0018,0.0188,0.2402,0.0186
250,76.28,+0.0015,+0.0017,0.0215,0.2404,0.0200
251,76.26,+0.0010,+0.0014,0.0184,0.2405,0.0192
252,76.04,+0.0020,+0.0017,0.0166,0.2409,0.0179
253,76.37,+0.0016,+0.0016,0.0173,0.2406,0.0176
254,76.48,+0.0019,+0.0018,0.0189,0.2402,0.0182
255,76.14,+0.0024,+0.0021,0.0172,0.2406,0.0177
256,76.49,+0.0028,+0.0024,0.0192,0.2402,0.0185
257,76.24,+0.0028,+0.0026,0.0177,0.2404,0.0181
258,76.47,+0.0020,+0.0023,0.0168,0.2402,0.0174
259,76.47,+0.0025,+0.0024,0.0191,0.2401,0.0183
260,76.22,+0.0025,+0.0025,0.0186,0.2404,0.0184
261,76.41,+0.0029,+0.0027,0.0200,0.2403,0.0192
262,76.25,+0.0025,+0.0026,0.0202,0.2404,0.0197
263,76.17,+0.0026,+0.0026,0.0177,0.2407,0.0187
264,76.48,+0.0026,+0.0026,0.0197,0.2403,0.0192
265,76.10,+0.0037,+0.0031,0.0190,0.2407,0.0191
266,75.68,+0.0033,+0.0032,0.0211,0.2416,0.0201
267,76.07,+0.0032,+0.0032,0.0173,0.2414,0.0187
268,75.95,+0.0032,+0.0032,0.0151,0.2415,0.0169
269,75.73,+0.0036,+0.0034,0.0138,0.2419,0.0154
270,75.99,+0.0042,+0.0038,0.0194,0.2416,0.0174
271,75.57,+0.0035,+0.0036,0.0173,0.2422,0.0174
272,75.38,+0.0046,+0.0041,0.0209,0.2428,0.0192
273,75.55,+0.0039,+0.0040,0.0181,0.2428,0.0186
274,75.26,+0.0042,+0.0041,0.0186,0.2432,0.0186
275,74.84,+0.0039,+0.0040,0.0151,0.2441,0.0169
276,75.14,+0.0042,+0.0041,0.0183,0.2441,0.0176
277,74.84,+0.0029,+0.0035,0.0196,0.2446,0.0186
278,74.74,+0.0037,+0.0036,0.0183,0.2450,0.0185
279,74.88,+0.0034,+0.0035,0.0208,0.2449,0.0196
280,74.57,+0.0039,+0.0037,0.0180,0.2454,0.0188
281,74.72,+0.0038,+0.0038,0.0173,0.2454,0.0181
282,74.52,+0.0034,+0.0036,0.0205,0.2457,0.0193
283,74.44,+0.0035,+0.0036,0.0148,0.2460,0.0170
284,74.76,+0.0039,+0.0037,0.0171,0.2456,0.0171
285,74.63,+0.0039,+0.0038,0.0168,0.2457,0.0169
286,74.29,+0.0044,+0.0041,0.0159,0.2462,0.0164
287,74.49,+0.0040,+0.0040,0.0184,0.2462,0.0174
288,74.34,+0.0041,+0.0041,0.0207,0.2464,0.0190
289,74.28,+0.0042,+0.0041,0.0192,0.2466,0.0191
290,74.47,+0.0042,+0.0042,0.0191,0.2464,0.0191
291,74.05,+0.0040,+0.0041,0.0201,0.2470,0.0196
292,73.92,+0.0041,+0.0041,0.0195,0.2474,0.0196
293,74.10,+0.0028,+0.0034,0.0171,0.2474,0.0184
294,73.88,+0.0027,+0.0031,0.0216,0.2477,0.0200
295,74.25,+0.0014,+0.0023,0.0190,0.2473,0.0195
296,74.07,+0.0015,+0.0019,0.0207,0.2474,0.0201
297,73.97,+0.0013,+0.0016,0.0213,0.2476,0.0207
298,74.25,+0.0014,+0.0015,0.0202,0.2472,0.0205
299,74.21,+0.0006,+0.0010,0.0172,0.2471,0.0188
300,74.73,+0.0011,+0.0010,0.0217,0.2463,0.0203
301,74.64,+0.0018,+0.0014,0.0218,0.2460,0.0210
302,74.68,+0.0020,+0.0017,0.0167,0.2457,0.0188
303,74.96,+0.0014,+0.0016,0.0200,0.2452,0.0194
304,74.63,+0.0017,+0.0016,0.0231,0.2454,0.0212
305,74.95,+0.0010,+0.0013,0.0192,0.2451,0.0202
306,75.12,+0.0014,+0.0014,0.0217,0.2446,0.0210
307,75.00,+0.0014,+0.0014,0.0166,0.2446,0.0188
308,75.08,+0.0002,+0.0008,0.0189,0.2444,0.0189
309,75.39,+0.0010,+0.0009,0.0215,0.2439,0.0202
310,75.10,+0.0008,+0.0009,0.0206,0.2440,0.0204
311,75.37,+0.0006,+0.0007,0.0189,0.2437,0.0196
312,75.55,+0.0002,+0.0005,0.0217,0.2433,0.0207
313,75.30,+0.0002,+0.0004,0.0179,0.2434,0.0193
314,75.68,+0.0005,+0.0004,0.0184,0.2429,0.0188
315,75.74,+0.0004,+0.0004,0.0217,0.2426,0.0203
316,75.59,+0.0012,+0.0008,0.0246,0.2426,0.0224
317,75.91,+0.0009,+0.0008,0.0198,0.2422,0.0211
318,75.89,+0.0010,+0.0009,0.0200,0.2419,0.0205
319,75.89,+0.0008,+0.0008,0.0203,0.2418,0.0204
320,76.17,+0.0020,+0.0014,0.0735,0.2414,0.0470
321,75.60,+0.0032,+0.0023,0.0823,0.2420,0.0647
322,75.15,+0.0036,+0.0030,0.0939,0.2430,0.0793
323,74.36,+0.0038,+0.0034,0.1101,0.1215,0.0947
324,72.75,+0.0044,+0.0039,0.1606,0.0608,0.1277
325,70.45,+0.0049,+0.0044,0.1888,0.0304,0.1582
326,66.90,+0.0064,+0.0054,0.2489,0.0152,0.2035
327,63.63,+0.0063,+0.0058,0.2959,0.0076,0.2497
328,58.82,+0.0073,+0.0066,0.3477,0.0038,0.2987
329,54.19,+0.0086,+0.0076,0.3759,0.0019,0.3373
330,47.67,+0.0099,+0.0087,0.4082,0.0009,0.3727
331,42.63,+0.0111,+0.0099,0.4190,0.0005,0.3959
332,35.20,+0.0121,+0.0110,0.4215,0.0002,0.4087
333,29.12,+0.0133,+0.0122,0.4000,0.0001,0.4044
334,21.39,+0.0147,+0.0134,0.4144,0.0001,0.4094
335,14.79,+0.0133,+0.0134,0.4393,0.0000,0.4244
336,8.76,+0.0025,+0.0080,0.2235,0.0000,0.3239
337,3.72,+0.0066,+0.0073,0.1774,0.0000,0.2507
338,0.09,+0.0078,+0.0075,0.0933,0.2997,0.1720
339,0.15,+0.0093,+0.0084,0.0128,0.4492,0.0924
340,2.56,+0.0047,+0.0066,0.0066,0.5151,0.0495
341,5.77,+0.0008,+0.0037,0.0140,0.5366,0.0318
342,9.90,-0.0017,+0.0010,0.0341,0.5337,0.0329
343,12.86,-0.0060,-0.0025,0.0467,0.5229,0.0398
344,18.01,-0.0053,-0.0039,0.0328,0.5023,0.0363
345,22.28,-0.0065,-0.0052,0.0270,0.4803,0.0316
346,26.72,-0.0027,-0.0039,0.0370,0.4577,0.0343
347,30.29,-0.0013,-0.0026,0.0321,0.4376,0.0332
348,34.03,-0.0009,-0.0018,0.0253,0.4187,0.0293
349,36.44,-0.0006,-0.0012,0.0265,0.4037,0.0279
350,39.26,-0.0006,-0.0009,0.0211,0.3900,0.0245
351,41.04,-0.0008,-0.0009,0.0201,0.3793,0.0223
352,43.18,-0.0007,-0.0008,0.0174,0.3694,0.0198
353,44.51,-0.0012,-0.0010,0.0164,0.3617,0.0181
354,46.00,-0.0009,-0.0010,0.0132,0.3548,0.0157
355,47.16,-0.0005,-0.0007,0.0169,0.3490,0.0163
356,48.29,+0.0002,-0.0003,0.0175,0.3438,0.0169
357,49.34,+0.0008,+0.0003,0.0180,0.3392,0.0174
358,50.05,+0.0007,+0.0005,0.0192,0.3354,0.0183
359,50.58,+0.0013,+0.0009,0.0204,0.3326,0.0193
360,50.68,+0.0017,+0.0013,0.0198,0.3309,0.0196
361,50.58,+0.0022,+0.0018,0.0193,0.3303,0.0194
362,50.47,+0.0021,+0.0019,0.0205,0.3302,0.0199
363,50.76,+0.0025,+0.0022,0.0188,0.3296,0.0194
364,50.69,+0.0027,+0.0024,0.0213,0.3294,0.0204
365,50.49,+0.0021,+0.0023,0.0208,0.3297,0.0206
366,50.47,+0.0025,+0.0024,0.0204,0.3299,0.0205
367,50.69,+0.0019,+0.0022,0.0150,0.3296,0.0177
368,50.61,+0.0028,+0.0025,0.0212,0.3296,0.0195
369,50.43,+0.0033,+0.0029,0.0199,0.3299,0.0197
370,50.57,+0.0030,+0.0029,0.0175,0.3298,0.0186
371,50.48,+0.0027,+0.0028,0.0187,0.3299,0.0187
372,50.58,+0.0025,+0.0027,0.0198,0.3298,0.0192
373,50.56,+0.0029,+0.0028,0.0197,0.3298,0.0195
374,50.75,+0.0033,+0.0031,0.0199,0.3294,0.0197
375,50.43,+0.0032,+0.0031,0.0183,0.3298,0.0190
376,50.51,+0.0025,+0.0028,0.0200,0.3299,0.0195
377,50.46,+0.0028,+0.0028,0.0185,0.3300,0.0190
378,50.48,+0.0030,+0.0029,0.0196,0.3300,0.0193
379,50.52,+0.0030,+0.0029,0.0176,0.3300,0.0185
380,50.48,+0.0026,+0.0028,0.0217,0.3300,0.0201
381,50.79,+0.0029,+0.0029,0.0179,0.3294,0.0190
382,50.44,+0.0029,+0.0029,0.0181,0.3298,0.0186
383,50.85,+0.0030,+0.0029,0.0194,0.3292,0.0190
384,50.65,+0.0027,+0.0028,0.0181,0.3293,0.0186
385,50.50,+0.0024,+0.0026,0.0192,0.3296,0.0189
386,50.76,+0.0006,+0.0016,0.0185,0.3293,0.0187
387,50.77,+0.0003,+0.0009,0.0244,0.3291,0.0215
388,51.03,+0.0017,+0.0013,0.0172,0.3285,0.0194
389,50.82,+0.0008,+0.0011,0.0206,0.3286,0.0200
390,50.75,-0.0011,-0.0000,0.0222,0.3288,0.0211
391,50.88,-0.0010,-0.0005,0.0250,0.3287,0.0230
392,50.91,-0.0021,-0.0013,0.0273,0.3285,0.0251
393,50.79,-0.0023,-0.0018,0.0162,0.3287,0.0207
394,50.70,-0.0032,-0.0025,0.0226,0.3290,0.0216
395,50.56,-0.0026,-0.0026,0.0191,0.3293,0.0204
396,50.84,-0.0026,-0.0026,0.0219,0.3290,0.0211
397,50.81,-0.0028,-0.0027,0.0201,0.3289,0.0206
398,50.77,-0.0031,-0.0029,0.0199,0.3289,0.0203
399,50.55,-0.0039,-0.0034,0.0195,0.3294,0.0199
400,50.81,-0.0033,-0.0033,0.0189,0.3291,0.0194
401,50.71,-0.0031,-0.0032,0.0173,0.3291,0.0183
402,50.86,-0.0030,-0.0031,0.0198,0.3288,0.0191
403,50.64,-0.0043,-0.0037,0.0159,0.3291,0.0175
404,50.61,-0.0046,-0.0041,0.0139,0.3294,0.0157
405,50.87,-0.0050,-0.0046,0.0167,0.3289,0.0162
406,50.74,-0.0067,-0.0057,0.0157,0.3290,0.0160
407,50.76,-0.0074,-0.0066,0.0175,0.3290,0.0167
408,50.81,-0.0071,-0.0068,0.0164,0.3289,0.0166
409,50.65,-0.0066,-0.0067,0.0165,0.3291,0.0165
410,49.74,-0.0077,-0.0072,0.0159,0.3310,0.0162
411,49.15,-0.0083,-0.0078,0.0150,0.3332,0.0156
412,48.33,-0.0088,-0.0083,0.0160,0.3358,0.0158
413,48.03,-0.0082,-0.0082,0.0136,0.3378,0.0147
414,47.79,-0.0087,-0.0085,0.0145,0.3392,0.0146
415,47.28,-0.0090,-0.0088,0.0152,0.3410,0.0149
416,47.71,-0.0099,-0.0093,0.0140,0.3410,0.0145
417,48.16,-0.0098,-0.0096,0.0147,0.3401,0.0146
418,48.44,-0.0095,-0.0095,0.0172,0.3391,0.0159
419,48.76,-0.0092,-0.0093,0.0185,0.3379,0.0172
420,49.02,-0.0095,-0.0094,0.0160,0.3369,0.0166
