frame,speed_kmh,steer_raw,steer_final,brake_raw,throttle_final,brake_final
0,0.01,+0.0033,+0.0017,0.0206,0.3000,0.0103
1,0.00,+0.0051,+0.0034,0.0115,0.4500,0.0109
2,0.00,+0.0056,+0.0045,0.0101,0.5250,0.0105
3,0.00,+0.0059,+0.0052,0.0094,0.5625,0.0100
4,0.00,+0.0060,+0.0056,0.0089,0.5812,0.0095
5,0.00,+0.0062,+0.0059,0.0087,0.5906,0.0091
6,0.00,+0.0064,+0.0062,0.0086,0.5953,0.0088
7,0.00,+0.0067,+0.0064,0.0085,0.5977,0.0087
8,0.00,+0.0068,+0.0066,0.0086,0.5988,0.0087
9,0.00,+0.0070,+0.0068,0.0085,0.5994,0.0086
10,0.00,+0.0071,+0.0069,0.0084,0.5997,0.0085
11,0.00,+0.0072,+0.0071,0.0085,0.5999,0.0085
12,0.00,+0.0073,+0.0072,0.0084,0.5999,0.0084
13,0.00,+0.0074,+0.0073,0.0083,0.6000,0.0084
14,0.00,+0.0074,+0.0073,0.0082,0.6000,0.0083
15,0.00,+0.0075,+0.0074,0.0083,0.6000,0.0083
16,0.00,+0.0075,+0.0075,0.0084,0.6000,0.0084
17,0.00,+0.0076,+0.0075,0.0083,0.6000,0.0083
18,0.00,+0.0077,+0.0076,0.0084,0.6000,0.0083
19,0.00,+0.0077,+0.0076,0.0083,0.6000,0.0083
20,0.00,+0.0078,+0.0077,0.0082,0.6000,0.0083
21,0.00,+0.0077,+0.0077,0.0083,0.6000,0.0083
22,0.00,+0.0078,+0.0077,0.0082,0.6000,0.0082
23,0.00,+0.0079,+0.0078,0.0083,0.6000,0.0083
24,0.00,+0.0078,+0.0078,0.0082,0.6000,0.0083
25,0.00,+0.0080,+0.0079,0.0081,0.6000,0.0082
26,0.00,+0.0079,+0.0079,0.0081,0.6000,0.0082
27,0.00,+0.0079,+0.0079,0.0083,0.6000,0.0082
28,0.00,+0.0080,+0.0079,0.0082,0.6000,0.0082
29,0.00,+0.0080,+0.0080,0.0082,0.6000,0.0082
30,0.00,+0.0080,+0.0080,0.0081,0.6000,0.0082
31,0.00,+0.0079,+0.0079,0.0081,0.6000,0.0081
32,0.00,+0.0079,+0.0079,0.0082,0.6000,0.0082
33,0.00,+0.0078,+0.0079,0.0082,0.6000,0.0082
34,0.00,+0.0079,+0.0079,0.0082,0.6000,0.0082
35,0.00,+0.0079,+0.0079,0.0083,0.6000,0.0083
36,0.00,+0.0079,+0.0079,0.0082,0.6000,0.0082
37,0.00,+0.0078,+0.0079,0.0082,0.6000,0.0082
38,0.00,+0.0077,+0.0078,0.0082,0.6000,0.0082
39,0.00,+0.0078,+0.0078,0.0081,0.6000,0.0082
